Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Lou Williams\willilo02,31,79,2589,20.2,.574,.387,.367,1.7,6.6,4.2,26.3,1.6,0.6,13.1,29.8,,5.5,1.2,6.7,.125,,3.8,-2.9,1.0,2.0
2,DeAndre Jordan\jordade01,29,77,2424,20.2,.648,.000,.540,15.1,37.6,26.5,7.1,0.8,2.4,16.1,15.2,,6.0,3.4,9.4,.186,,0.5,1.6,2.1,2.5
3,Austin Rivers\riverau01,25,61,2057,12.6,.526,.447,.198,1.5,6.2,3.9,17.5,1.7,0.6,11.1,20.6,,1.4,1.0,2.4,.056,,0.8,-1.7,-0.9,0.6
4,Wesley Johnson\johnswe01,30,74,1486,9.8,.512,.481,.158,2.2,13.6,8.0,5.6,2.5,3.5,12.3,13.0,,-0.1,1.7,1.7,.055,,-2.0,2.3,0.3,0.9
5,Montrezl Harrell\harremo01,24,76,1293,24.7,.647,.013,.405,8.9,17.0,13.0,10.1,1.4,3.4,9.5,23.8,,4.3,1.3,5.5,.205,,2.4,0.0,2.4,1.5
6,Sindarius Thornwell\thornsi01,23,73,1156,8.2,.519,.262,.378,3.2,10.0,6.7,7.8,2.0,1.8,16.3,12.1,,0.1,0.9,1.0,.041,,-2.6,1.0,-1.6,0.1
7,Blake Griffin\griffbl01,28,33,1139,20.4,.553,.324,.379,4.5,20.5,12.6,25.6,1.3,0.7,12.8,29.3,,2.0,1.0,3.0,.126,,3.2,-0.1,3.1,1.5
8,Milos Teodosic\teodomi01,30,45,1134,11.6,.564,.644,.128,1.6,10.5,6.1,26.2,1.0,0.4,20.3,18.2,,0.9,0.5,1.4,.058,,0.8,-2.2,-1.4,0.2
9,Tobias Harris\harrito02,25,32,1105,17.7,.565,.330,.156,2.2,16.8,9.6,14.3,1.6,1.5,9.0,23.5,,1.6,1.0,2.6,.112,,1.7,-0.2,1.5,1.0
10,Sam Dekker\dekkesa01,23,73,883,11.5,.534,.232,.216,5.6,16.0,10.8,6.2,1.3,0.9,10.4,15.5,,0.6,0.6,1.2,.066,,-2.1,-1.0,-3.1,-0.2
11,Tyrone Wallace\wallaty01,23,30,851,10.1,.517,.162,.316,2.7,10.7,6.8,11.8,1.5,1.3,14.1,16.6,,0.2,0.5,0.7,.042,,-2.1,0.2,-2.0,0.0
12,Jawun Evans\evansja01,21,48,778,7.2,.421,.213,.194,1.3,10.4,5.9,17.8,2.3,0.6,13.8,17.7,,-0.8,0.6,-0.2,-0.011,,-4.2,-0.5,-4.7,-0.5
13,C.J. Williams\willicj01,27,38,707,9.5,.512,.396,.081,1.9,6.7,4.4,8.5,2.1,1.5,8.9,13.7,,0.3,0.5,0.7,.051,,-1.3,-0.1,-1.4,0.1
14,Danilo Gallinari\gallida01,29,21,671,13.8,.545,.434,.340,1.5,14.9,8.3,8.9,0.9,1.2,8.1,20.6,,0.8,0.4,1.2,.088,,0.0,-1.4,-1.4,0.1
15,Willie Reed\reedwi02,27,39,419,19.4,.669,.017,.458,9.3,22.0,15.7,3.3,1.0,4.4,11.6,16.8,,1.0,0.5,1.5,.171,,-0.8,0.0,-0.8,0.1
16,Patrick Beverley\beverpa01,29,11,334,12.4,.530,.504,.143,5.3,9.4,7.4,13.8,2.8,1.3,16.5,19.6,,0.1,0.3,0.4,.056,,0.4,0.2,0.6,0.2
17,Jamil Wilson\wilsoja02,27,15,274,11.4,.634,.778,.049,1.2,11.5,6.4,5.2,0.9,2.4,8.8,14.3,,0.4,0.2,0.5,.096,,1.1,-1.1,0.0,0.1
18,Boban Marjanovic\marjabo01,29,20,166,30.6,.637,.000,.754,22.1,35.2,28.8,7.9,1.8,2.5,13.2,27.5,,0.7,0.3,1.0,.293,,2.0,-1.1,1.0,0.1
19,Avery Bradley\bradlav01,27,6,165,9.0,.492,.164,.036,2.0,12.5,7.3,9.8,1.5,0.5,12.5,16.7,,-0.1,0.1,0.0,.009,,-3.4,-0.8,-4.2,-0.1
20,Sean Kilpatrick\kilpase01,28,4,38,10.5,.503,.389,.111,0.0,5.7,2.9,12.1,0.0,0.0,5.0,22.6,,0.0,0.0,0.0,.029,,-2.0,-5.9,-7.9,-0.1
21,Brice Johnson\johnsbr02,23,9,38,21.3,.673,.091,.182,5.9,31.4,18.8,4.0,7.7,4.4,25.2,18.0,,0.0,0.1,0.1,.168,,-2.6,6.4,3.8,0.1
