Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Kevin Love\loveke01,25,77,2797,26.9,.591,.355,.445,8.5,29.5,18.7,21.4,1.0,1.0,10.3,28.8,,10.6,3.7,14.3,.245,,7.2,1.2,8.4,7.3
2,Ricky Rubio\rubiori01,23,82,2638,15.4,.491,.199,.422,2.5,11.9,7.1,37.8,3.6,0.3,21.8,16.4,,2.2,3.6,5.9,.107,,0.0,1.5,1.5,2.3
3,Corey Brewer\breweco01,27,81,2609,12.7,.550,.261,.281,2.6,6.2,4.3,7.9,2.9,0.9,10.4,16.5,,2.4,2.7,5.2,.095,,0.4,1.3,1.7,2.4
4,Kevin Martin\martike02,30,68,2177,16.3,.553,.290,.332,1.7,8.7,5.1,9.2,1.5,0.2,8.3,25.0,,3.8,1.5,5.3,.117,,1.4,-2.0,-0.6,0.8
5,Nikola Pekovic\pekovni01,28,54,1663,20.7,.582,.000,.355,13.1,17.6,15.3,5.2,0.9,1.1,9.4,22.9,,4.3,1.5,5.9,.169,,1.4,-1.2,0.2,0.9
6,Dante Cunningham\cunnida01,26,81,1635,12.6,.474,.010,.132,7.3,14.9,11.0,7.7,1.9,2.7,7.2,15.1,,0.9,2.0,2.9,.085,,-2.2,2.1,-0.1,0.8
7,J.J. Barea\bareajo01,29,79,1471,11.6,.471,.352,.152,1.2,10.5,5.7,32.7,0.9,0.0,15.2,23.9,,-0.1,0.9,0.7,.024,,-0.9,-2.7,-3.6,-0.6
8,Gorgui Dieng\dienggo01,24,60,818,16.5,.534,.004,.410,13.4,26.9,20.0,7.2,1.8,4.6,16.8,16.8,,0.7,1.5,2.2,.129,,-2.4,3.1,0.7,0.5
9,Luc Mbah a Moute\mbahalu01,27,55,807,7.5,.498,.087,.335,6.2,10.0,8.0,3.6,1.3,0.8,16.3,11.6,,0.0,0.6,0.6,.035,,-3.6,0.3,-3.3,-0.3
10,Chase Budinger\budinch01,25,41,751,9.7,.505,.472,.154,2.7,12.5,7.5,6.2,1.2,0.2,8.1,16.7,,0.3,0.6,0.9,.059,,-1.3,-1.3,-2.6,-0.1
11,Alexey Shved\shvedal01,25,63,664,10.2,.452,.430,.380,3.4,10.1,6.6,14.9,1.9,1.8,14.8,20.8,,-0.4,0.7,0.2,.017,,-2.7,-0.4,-3.1,-0.2
12,Robbie Hummel\hummero01,24,53,655,9.6,.492,.503,.090,5.7,16.6,11.0,5.0,1.2,0.2,5.2,12.6,,0.6,0.6,1.1,.084,,-1.4,-0.7,-2.1,0.0
13,Ronny Turiaf\turiaro01,31,31,606,13.9,.578,.000,.467,9.6,22.0,15.6,5.7,0.7,6.3,15.7,10.7,,0.6,0.9,1.5,.122,,-2.3,4.0,1.7,0.6
14,Shabazz Muhammad\muhamsh01,21,37,290,13.1,.505,.089,.323,8.8,11.2,10.0,3.4,1.4,0.3,10.2,23.1,,0.1,0.2,0.3,.053,,-3.1,-3.1,-6.2,-0.3
15,Derrick Williams\willide02,22,11,162,7.6,.442,.278,.296,2.0,15.9,8.7,0.9,1.2,1.9,8.9,17.6,,-0.1,0.2,0.0,.008,,-6.0,-1.7,-7.7,-0.2
16,A.J. Price\priceaj01,27,28,99,9.7,.469,.478,.043,1.1,10.2,5.5,21.5,0.5,0.0,13.0,23.2,,-0.1,0.0,0.0,-0.012,,-2.1,-3.9,-6.0,-0.1
17,Othyus Jeffers\jeffeot01,28,2,13,1.7,.532,1.000,2.000,0.0,25.8,12.6,0.0,0.0,0.0,34.7,9.4,,0.0,0.0,0.0,-0.020,,-8.3,-3.7,-12.0,0.0
