Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,John Wall\walljo01,23,82,2980,19.5,.524,.230,.295,1.5,11.7,6.5,40.5,2.6,1.1,16.3,27.4,,4.0,4.0,7.9,.128,,2.4,0.2,2.6,3.4
2,Trevor Ariza\arizatr01,28,77,2723,15.8,.590,.518,.226,4.1,16.3,10.1,10.8,2.4,0.6,12.3,17.8,,4.3,3.7,8.0,.141,,2.3,1.1,3.4,3.6
3,Marcin Gortat\gortama01,29,81,2655,17.6,.568,.001,.273,8.7,25.1,16.7,8.4,0.8,3.8,11.8,18.2,,4.1,4.0,8.1,.146,,-1.1,2.1,1.0,2.0
4,Bradley Beal\bealbr01,20,73,2530,14.3,.507,.299,.164,2.4,10.2,6.3,16.0,1.4,0.6,9.4,24.3,,1.6,2.4,4.0,.076,,0.2,-1.3,-1.1,0.5
5,Martell Webster\webstma02,27,78,2157,11.5,.591,.634,.213,2.0,10.1,6.0,6.7,1.0,0.6,8.3,14.7,,3.3,1.7,5.0,.112,,1.0,-1.1,-0.1,1.0
6,Nene Hilario\hilarne01,31,53,1560,16.6,.530,.008,.448,4.7,17.3,10.9,16.3,2.1,2.5,14.1,24.0,,0.8,2.4,3.2,.098,,-1.6,1.8,0.2,0.9
7,Trevor Booker\booketr01,26,72,1553,15.0,.563,.005,.189,10.9,17.5,14.1,6.3,1.4,2.4,11.7,14.4,,2.3,2.0,4.3,.132,,-1.1,1.3,0.2,0.8
8,Garrett Temple\templga01,27,75,638,7.8,.431,.206,.305,3.8,8.7,6.2,15.8,2.8,1.4,20.8,14.3,,-0.5,0.9,0.3,.025,,-4.6,1.0,-3.7,-0.3
9,Kevin Seraphin\serapke01,24,53,578,12.5,.533,.000,.141,10.5,15.3,12.8,4.9,0.3,3.7,14.9,21.5,,0.2,0.6,0.8,.066,,-4.1,-1.2,-5.2,-0.5
10,Al Harrington\harrial01,33,34,511,9.7,.506,.483,.169,3.3,15.0,9.1,8.7,1.4,0.0,13.3,22.7,,-0.2,0.5,0.4,.035,,-2.2,-2.4,-4.6,-0.3
11,Jan Vesely\veselja01,23,33,470,11.5,.494,.000,.326,12.9,15.1,13.9,3.1,2.8,3.3,17.3,12.2,,0.1,0.8,0.9,.090,,-3.1,2.5,-0.6,0.2
12,Andre Miller\millean02,37,28,412,14.6,.534,.034,.345,3.3,12.9,8.0,33.9,2.4,0.4,21.8,14.1,,0.6,0.5,1.1,.132,,-1.8,-0.2,-2.0,0.0
13,Drew Gooden\goodedr01,32,22,395,18.4,.591,.119,.189,10.7,23.0,16.7,6.3,1.3,1.5,9.9,19.7,,0.9,0.6,1.4,.173,,-0.2,-0.8,-0.9,0.1
14,Otto Porter\porteot01,20,37,319,6.0,.405,.231,.132,7.5,13.3,10.4,4.6,1.3,0.3,12.7,15.6,,-0.4,0.3,0.0,-0.006,,-5.4,-1.4,-6.8,-0.4
15,Chris Singleton\singlch01,24,25,250,8.8,.481,.284,.373,8.2,17.5,12.8,3.5,1.9,1.0,17.9,17.2,,-0.2,0.3,0.2,.033,,-4.8,-0.9,-5.6,-0.2
16,Eric Maynor\maynoer01,26,23,215,6.0,.355,.347,.042,3.7,9.3,6.5,26.8,1.2,0.4,18.8,19.0,,-0.4,0.2,-0.2,-0.052,,-5.4,-2.1,-7.5,-0.3
17,Glen Rice\ricegl02,23,11,109,6.6,.399,.459,.189,4.2,17.3,10.6,9.3,2.8,0.8,18.3,20.3,,-0.3,0.2,-0.1,-0.043,,-5.9,0.0,-5.8,-0.1
