Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Josh Richardson\richajo01,24,81,2689,13.6,.551,.380,.160,2.9,9.0,6.0,13.2,2.3,2.4,12.9,18.2,,1.8,3.5,5.4,.096,,-0.1,1.5,1.4,2.3
2,Goran Dragic\dragigo01,31,75,2378,16.6,.543,.279,.252,2.5,12.0,7.2,25.4,1.3,0.4,12.2,25.7,,2.9,2.3,5.3,.106,,1.0,-1.1,-0.1,1.2
3,Tyler Johnson\johnsty01,25,72,2052,13.0,.549,.456,.181,1.9,11.7,6.8,12.4,1.5,1.4,9.5,18.6,,1.9,2.3,4.2,.097,,-0.1,-0.1,-0.2,0.9
4,Wayne Ellington\ellinwa01,30,77,2041,12.5,.588,.827,.111,1.3,10.7,6.0,5.9,1.3,0.3,6.6,17.3,,2.6,1.9,4.5,.105,,1.8,-1.8,0.0,1.0
5,James Johnson\johnsja01,30,73,1943,15.8,.575,.301,.264,3.5,17.2,10.3,22.5,1.8,2.2,17.1,19.1,,2.2,2.8,5.0,.123,,-0.1,1.7,1.7,1.8
6,Kelly Olynyk\olynyke01,26,76,1779,17.8,.612,.440,.274,5.6,21.6,13.6,18.7,1.7,1.7,17.1,21.7,,2.8,2.7,5.5,.148,,1.6,1.3,2.9,2.2
7,Justise Winslow\winslju01,21,68,1680,11.5,.496,.264,.213,4.3,20.5,12.4,13.0,1.6,1.7,12.6,16.3,,0.2,2.4,2.6,.075,,-2.7,1.7,-1.0,0.4
8,Bam Adebayo\adebaba01,20,69,1368,15.7,.570,.021,.526,9.7,21.6,15.6,11.0,1.2,2.5,13.6,15.9,,2.3,1.9,4.2,.148,,-1.6,1.8,0.2,0.8
9,Hassan Whiteside\whiteha01,28,54,1364,24.1,.573,.003,.315,14.3,36.6,25.4,6.9,1.4,5.9,12.3,24.7,,2.3,3.0,5.3,.187,,-2.1,2.3,0.2,0.8
10,Dion Waiters\waitedi01,26,30,918,10.5,.487,.415,.168,1.0,8.5,4.7,19.8,1.3,0.8,13.7,25.0,,-0.7,0.8,0.1,.004,,-2.0,-2.0,-4.0,-0.5
11,Dwyane Wade\wadedw01,36,21,467,13.1,.465,.166,.223,2.6,14.4,8.5,23.9,2.0,2.7,15.0,30.7,,-0.8,0.7,-0.1,-0.014,,-4.2,0.5,-3.7,-0.2
12,Rodney McGruder\mcgruro01,26,18,299,12.0,.595,.479,.110,4.1,7.9,6.0,8.4,1.3,0.9,5.0,12.1,,0.5,0.3,0.8,.125,,0.1,-0.7,-0.6,0.1
13,Jordan Mickey\mickejo01,23,23,284,10.6,.515,.195,.232,7.1,24.9,16.0,4.8,1.1,3.0,16.6,17.1,,-0.1,0.4,0.3,.054,,-5.5,0.4,-5.1,-0.2
14,Derrick Jones\jonesde02,20,14,212,8.8,.457,.327,.367,10.1,8.0,9.0,4.0,0.7,3.6,9.5,13.3,,0.0,0.2,0.3,.059,,-3.1,0.2,-2.9,0.0
15,Derrick Walton\waltode01,22,16,147,11.2,.525,.680,.240,1.5,10.7,6.1,14.6,2.4,1.7,6.7,9.1,,0.2,0.2,0.4,.128,,-1.5,1.0,-0.5,0.1
16,Luke Babbitt\babbilu01,28,13,145,1.3,.351,.957,.000,1.5,10.1,5.8,4.8,0.3,1.2,7.8,15.8,,-0.3,0.1,-0.2,-0.073,,-5.2,-2.7,-7.9,-0.2
17,Okaro White\whiteok01,25,6,80,8.9,.577,.688,.188,4.2,11.2,7.7,3.5,0.6,1.1,5.5,10.3,,0.1,0.1,0.2,.096,,-1.5,-1.3,-2.9,0.0
18,Udonis Haslem\hasleud01,37,14,72,1.8,.252,.533,.133,4.7,10.9,7.8,9.2,0.0,2.4,11.2,11.1,,-0.1,0.1,-0.1,-0.059,,-7.1,-0.4,-7.5,-0.1
19,Matt Williams\willima05,24,3,11,-0.7,.417,.833,.000,0.0,10.2,5.1,0.0,0.0,0.0,14.3,28.6,,-0.1,0.0,0.0,-0.197,,-8.5,-8.6,-17.1,0.0
