Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Jordan Clarkson\clarkjo01,24,82,2397,13.2,.526,.332,.157,2.2,9.3,5.6,14.4,1.8,0.3,12.5,23.3,,0.5,0.7,1.2,.024,,-0.5,-2.3,-2.7,-0.4
2,Brandon Ingram\ingrabr01,19,79,2279,8.5,.474,.273,.312,2.8,12.7,7.6,10.5,1.1,1.3,12.9,16.8,,-1.0,0.7,-0.3,-0.007,,-3.1,-0.7,-3.8,-1.1
3,Julius Randle\randlju01,22,74,2132,16.3,.543,.082,.365,7.4,25.8,16.3,19.3,1.1,1.4,16.2,21.4,,2.0,1.5,3.5,.080,,-0.8,0.7,0.0,1.1
4,D'Angelo Russell\russeda01,20,63,1811,15.3,.518,.443,.217,1.8,11.9,6.7,26.8,2.3,0.7,15.6,26.6,,0.3,1.0,1.3,.033,,1.1,-1.6,-0.5,0.7
5,Nick Young\youngni01,31,60,1556,14.1,.588,.665,.142,1.7,8.2,4.8,5.8,1.2,0.7,5.1,19.5,,3.0,0.2,3.2,.098,,2.7,-3.4,-0.7,0.5
6,Luol Deng\denglu01,31,56,1486,10.1,.470,.389,.149,4.5,17.7,10.8,7.0,1.6,1.1,8.7,14.2,,0.1,0.8,0.9,.029,,-2.3,-0.2,-2.5,-0.2
7,Larry Nance\nancela02,24,63,1442,15.7,.567,.100,.222,8.8,19.6,14.0,9.7,2.8,2.2,12.4,13.4,,2.1,1.5,3.5,.118,,-0.3,2.2,1.9,1.4
8,Lou Williams\willilo02,30,58,1403,23.9,.609,.432,.469,1.1,9.5,5.1,22.3,2.3,0.6,11.9,30.6,,4.3,0.6,4.9,.169,,5.4,-3.2,2.2,1.5
9,Timofey Mozgov\mozgoti01,30,54,1104,12.3,.553,.003,.238,9.9,16.4,13.1,5.9,0.7,2.3,16.6,16.8,,0.7,0.4,1.1,.048,,-2.8,-0.8,-3.6,-0.4
10,Tarik Black\blackta01,25,67,1091,15.0,.560,.007,.371,13.9,20.7,17.2,5.3,1.3,3.3,14.5,15.7,,1.5,0.8,2.4,.105,,-1.8,0.2,-1.6,0.1
11,Ivica Zubac\zubaciv01,19,38,609,17.0,.547,.013,.206,7.1,21.9,14.3,8.1,1.1,4.4,10.4,20.3,,0.6,0.5,1.1,.086,,-2.7,0.3,-2.5,-0.1
12,Thomas Robinson\robinth01,25,48,560,17.3,.535,.005,.337,15.8,28.1,21.8,8.8,2.3,1.3,17.0,20.7,,0.3,0.6,0.9,.079,,-2.2,-0.1,-2.3,0.0
13,David Nwaba\nwabada01,24,20,397,12.2,.611,.062,.481,4.5,13.1,8.7,5.0,1.6,1.4,10.1,11.8,,0.6,0.2,0.8,.091,,-1.7,-0.3,-1.9,0.0
14,Tyler Ennis\ennisty01,22,22,392,14.3,.553,.375,.153,1.3,6.1,3.6,20.3,2.4,0.4,12.0,19.0,,0.5,0.1,0.6,.077,,0.1,-2.8,-2.7,-0.1
15,Corey Brewer\breweco01,30,24,358,13.3,.490,.198,.198,3.2,13.0,7.9,15.0,3.3,1.8,12.6,18.0,,0.0,0.3,0.3,.047,,-2.4,0.7,-1.7,0.0
16,Jose Calderon\caldejo01,35,24,292,9.1,.508,.442,.052,2.9,13.2,7.9,24.7,1.2,0.3,24.8,15.3,,-0.1,0.1,0.0,.000,,-3.0,-2.1,-5.1,-0.2
17,Marcelo Huertas\huertma01,33,23,237,9.1,.417,.279,.250,0.9,10.5,5.5,30.8,2.1,0.7,20.1,17.0,,-0.2,0.1,-0.1,-0.025,,-4.6,-2.4,-7.0,-0.3
18,Metta World Peace\artesro01,37,25,160,6.5,.380,.559,.235,3.3,10.6,6.8,9.8,3.0,1.0,8.5,21.9,,-0.3,0.1,-0.2,-0.061,,-4.1,-2.1,-6.2,-0.2
