Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Donovan Mitchell\mitchdo01,21,79,2638,16.7,.541,.404,.218,2.3,10.4,6.4,19.4,2.2,0.9,12.6,29.1,,1.4,3.8,5.2,.095,,1.3,-0.2,1.1,2.1
2,Joe Ingles\inglejo01,30,82,2578,14.4,.623,.646,.116,1.1,13.9,7.6,22.9,1.8,0.7,17.4,15.9,,4.0,3.6,7.6,.141,,2.1,1.0,3.1,3.3
3,Ricky Rubio\rubiori01,27,77,2254,15.4,.537,.330,.307,2.2,15.3,8.8,28.4,2.7,0.4,18.1,22.9,,1.5,3.8,5.3,.112,,0.1,1.6,1.7,2.1
4,Derrick Favors\favorde01,26,77,2153,18.8,.593,.090,.306,10.6,18.5,14.6,7.8,1.3,3.2,9.9,18.5,,4.5,3.5,8.0,.179,,0.5,2.2,2.7,2.5
5,Rudy Gobert\goberru01,25,56,1816,20.7,.657,.000,.673,10.4,27.0,18.8,6.9,1.2,6.0,15.7,16.9,,4.2,3.9,8.1,.214,,-0.3,4.6,4.3,2.9
6,Royce O'Neale\onealro01,24,69,1150,10.8,.540,.415,.268,2.5,20.6,11.7,12.0,1.6,1.2,14.8,14.6,,0.5,1.8,2.4,.099,,-2.4,1.7,-0.6,0.4
7,Jonas Jerebko\jerebjo01,30,74,1134,13.2,.586,.460,.167,5.4,19.1,12.3,5.7,1.1,0.9,6.9,15.6,,1.8,1.6,3.4,.144,,-0.3,-0.3,-0.6,0.4
8,Rodney Hood\hoodro01,25,39,1084,15.1,.551,.475,.176,1.5,10.1,5.8,10.4,1.4,0.5,9.6,27.3,,0.6,1.3,1.9,.085,,0.5,-2.1,-1.6,0.1
9,Alec Burks\burksal01,26,64,1059,13.1,.527,.343,.300,2.1,18.4,10.3,10.0,1.8,0.6,11.4,22.5,,0.2,1.6,1.9,.084,,-2.5,-0.3,-2.8,-0.2
10,Ekpe Udoh\udohek01,30,63,810,15.2,.560,.008,.467,9.6,11.4,10.5,9.1,2.7,7.7,12.1,9.1,,1.3,1.8,3.2,.187,,-1.1,6.8,5.7,1.6
11,Thabo Sefolosha\sefolth01,33,38,806,15.8,.591,.350,.225,4.1,18.4,11.3,6.3,3.2,1.3,10.2,16.4,,1.0,1.6,2.6,.156,,-0.3,2.3,1.9,0.8
12,Jae Crowder\crowdja01,27,27,744,10.8,.499,.515,.190,2.8,12.7,7.8,8.6,1.6,1.0,9.1,21.3,,-0.1,1.0,0.9,.060,,-1.3,-0.4,-1.6,0.1
13,Joe Johnson\johnsjo02,36,32,700,9.0,.492,.372,.106,2.0,15.2,8.7,9.8,0.9,0.7,11.6,17.2,,-0.2,0.8,0.6,.041,,-3.3,0.0,-3.3,-0.2
14,Raul Neto\netora01,25,41,498,11.9,.550,.311,.232,1.6,9.5,5.6,23.0,1.3,0.7,17.8,18.3,,0.3,0.6,0.9,.086,,-2.1,-1.1,-3.2,-0.1
15,Dante Exum\exumda01,22,14,235,16.7,.566,.207,.356,2.0,10.5,6.3,29.7,1.7,1.1,16.6,23.1,,0.3,0.3,0.7,.133,,-0.5,-0.7,-1.2,0.0
16,Georges Niang\niangge01,24,9,32,9.2,.379,.364,.182,10.8,21.1,16.0,14.0,3.1,0.0,20.2,20.9,,-0.1,0.1,0.0,-0.029,,-5.5,1.4,-4.0,0.0
17,Tony Bradley\bradlto01,20,9,29,9.5,.337,.091,.182,15.8,27.1,21.5,5.0,0.0,0.0,0.0,18.4,,0.0,0.0,0.0,.033,,-6.6,-3.0,-9.6,-0.1
18,Nate Wolters\woltena01,26,5,19,-2.9,.167,.000,.000,6.0,5.9,6.0,7.1,0.0,0.0,0.0,14.2,,-0.1,0.0,-0.1,-0.137,,-10.3,-2.1,-12.4,0.0
19,David Stockton\stockda01,26,3,9,33.9,1.050,1.000,1.333,0.0,0.0,0.0,0.0,0.0,0.0,17.4,28.8,,0.1,0.0,0.1,.459,,14.8,-8.1,6.7,0.0
20,Erik McCree\mccreer01,24,4,8,-8.9,.000,.500,.000,0.0,14.0,7.1,0.0,6.3,0.0,33.3,16.9,,-0.1,0.0,-0.1,-0.334,,-17.2,2.5,-14.7,0.0
21,Naz Mitrou-Long\mitrona01,24,1,1,133.8,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,0.1,0.0,0.1,2.712,,68.6,-14.2,54.4,0.0
