Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Marc Gasol\gasolma01,33,73,2408,17.4,.532,.310,.326,3.7,25.3,14.2,21.7,1.1,3.9,14.1,25.6,,1.5,2.6,4.0,.080,,-0.1,1.6,1.5,2.1
2,Dillon Brooks\brookdi01,22,82,2350,9.8,.531,.342,.215,2.4,10.5,6.3,9.3,1.6,0.7,12.8,18.5,,0.1,1.1,1.2,.024,,-1.8,-1.3,-3.1,-0.7
3,Jarell Martin\martija01,23,73,1661,10.5,.516,.198,.234,6.6,15.8,11.1,7.0,1.2,2.8,13.6,17.1,,0.1,1.2,1.3,.038,,-3.0,0.0,-3.0,-0.4
4,Tyreke Evans\evansty01,28,52,1607,21.1,.561,.354,.258,3.1,16.3,9.5,31.2,1.8,1.0,11.5,28.4,,3.1,1.2,4.2,.126,,4.4,-0.8,3.6,2.3
5,JaMychal Green\greenja01,27,55,1542,14.0,.530,.260,.227,10.8,24.4,17.4,8.3,1.0,1.5,12.4,17.8,,1.3,1.3,2.6,.079,,-1.2,-0.4,-1.5,0.2
6,Mario Chalmers\chalmma01,31,66,1421,10.4,.503,.431,.312,1.0,12.0,6.4,21.5,2.8,0.9,18.8,19.6,,-0.6,1.3,0.6,.021,,-2.2,-0.5,-2.7,-0.3
7,Andrew Harrison\harrian01,23,56,1326,12.7,.534,.331,.371,2.0,9.7,5.7,21.3,1.4,1.8,14.0,19.6,,1.0,0.7,1.7,.062,,-0.9,-1.5,-2.5,-0.2
8,Ben McLemore\mclembe01,24,56,1091,9.7,.526,.426,.172,3.5,11.4,7.4,7.5,1.8,1.3,13.2,19.0,,-0.2,0.7,0.5,.023,,-2.1,-1.4,-3.6,-0.4
9,James Ennis\ennisja01,27,45,1053,11.9,.610,.378,.329,5.7,11.7,8.6,7.0,1.5,1.1,13.0,12.5,,1.5,0.6,2.0,.093,,-0.3,-0.4,-0.7,0.3
10,Deyonta Davis\davisde01,21,62,943,16.6,.621,.000,.215,9.0,22.0,15.3,7.1,0.8,3.9,9.9,15.3,,1.9,0.8,2.7,.138,,-1.3,0.4,-0.9,0.3
11,Wayne Selden\seldewa01,23,35,692,11.8,.551,.454,.219,2.6,6.8,4.7,16.0,1.3,0.7,15.5,22.6,,0.1,0.2,0.3,.023,,-0.7,-3.3,-4.0,-0.4
12,Chandler Parsons\parsoch01,29,36,691,13.6,.578,.517,.115,2.3,13.0,7.5,16.4,1.3,1.5,12.5,18.3,,0.7,0.4,1.1,.077,,0.4,-1.6,-1.2,0.1
13,Kobi Simmons\simmoko01,20,32,643,7.7,.490,.206,.132,2.5,6.6,4.5,16.5,1.4,0.7,18.0,17.0,,-0.4,0.2,-0.2,-0.013,,-3.9,-2.1,-6.0,-0.6
14,Ivan Rabb\rabbiv01,20,36,516,16.6,.599,.000,.237,11.6,24.1,17.7,10.4,1.2,2.4,17.3,17.7,,0.7,0.5,1.2,.109,,-1.7,0.3,-1.5,0.1
15,Myke Henry\henrymy01,25,20,378,9.7,.472,.532,.092,3.0,8.8,5.8,8.9,4.1,1.5,14.4,15.7,,-0.3,0.4,0.1,.017,,-2.3,1.1,-1.3,0.1
16,Mike Conley\conlemi01,30,12,373,15.4,.520,.458,.393,0.0,8.6,4.2,22.2,1.6,0.8,8.4,25.9,,0.4,0.2,0.6,.077,,1.2,-3.5,-2.3,0.0
17,Brandan Wright\wrighbr03,30,27,366,19.3,.595,.000,.333,9.9,19.7,14.7,5.8,1.8,6.4,6.6,14.9,,0.8,0.5,1.2,.163,,-1.2,2.3,1.1,0.3
18,MarShon Brooks\brookma01,29,7,193,26.1,.629,.314,.225,4.7,8.0,6.3,25.9,2.9,1.5,12.5,29.8,,0.6,0.2,0.7,.179,,5.7,-1.7,4.1,0.3
19,Briante Weber\weberbr01,25,5,119,9.2,.508,.095,.286,4.8,11.9,8.3,11.1,3.4,1.6,25.3,11.9,,-0.1,0.1,0.1,.024,,-4.0,2.1,-1.9,0.0
20,Xavier Rathan-Mayes\rathaxa01,23,5,118,0.9,.315,.333,.214,0.0,5.0,2.5,23.0,2.6,2.4,19.3,21.7,,-0.5,0.1,-0.4,-0.171,,-8.7,-2.0,-10.7,-0.3
21,Omari Johnson\johnsom01,28,4,75,10.5,.524,.571,.000,6.0,11.1,8.5,14.5,1.3,0.0,12.5,14.4,,0.1,0.0,0.1,.053,,-0.6,-2.2,-2.8,0.0
22,Marquis Teague\teaguma01,24,3,74,5.7,.302,.250,.313,1.5,8.0,4.7,24.7,2.7,0.0,14.2,12.9,,-0.1,0.0,-0.1,-0.038,,-5.8,-1.6,-7.3,-0.1
23,Brice Johnson\johnsbr02,23,9,60,16.2,.418,.000,.097,13.2,21.7,17.4,3.0,2.5,6.2,3.0,24.9,,-0.1,0.1,0.0,.028,,-6.3,-0.8,-7.0,-0.1
24,Vince Hunter\huntevi01,23,4,7,35.8,.600,.000,.000,32.3,16.9,24.8,0.0,0.0,13.4,16.7,38.5,,0.0,0.0,0.0,.097,,-3.1,-5.9,-9.0,0.0
