Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Paul George\georgpa01,25,81,2819,20.9,.557,.391,.364,3.1,18.7,10.9,20.3,2.7,0.8,13.6,30.4,,4.4,4.8,9.2,.157,,3.5,1.0,4.5,4.6
2,Monta Ellis\ellismo01,30,81,2734,13.7,.504,.276,.202,1.7,9.1,5.4,22.2,2.7,1.1,15.4,21.2,,0.4,3.9,4.3,.075,,-0.6,0.9,0.3,1.6
3,George Hill\hillge01,29,74,2524,13.2,.555,.425,.203,2.5,10.3,6.5,15.5,1.6,0.5,11.1,15.8,,3.4,2.8,6.2,.118,,1.1,0.5,1.5,2.2
4,Ian Mahinmi\mahinia01,29,71,1816,16.6,.603,.000,.502,8.3,22.1,15.3,8.9,1.8,3.3,15.5,15.7,,2.9,3.3,6.2,.163,,-0.9,3.3,2.4,2.0
5,Lavoy Allen\allenla01,26,79,1599,12.4,.532,.000,.197,11.1,17.8,14.5,7.1,0.8,2.1,14.6,13.0,,1.6,2.1,3.7,.110,,-2.1,1.4,-0.6,0.6
6,Jordan Hill\hilljo01,28,73,1513,16.4,.534,.002,.228,11.3,21.2,16.3,9.5,1.2,2.0,13.2,20.3,,1.6,2.3,3.9,.124,,-1.7,0.9,-0.7,0.5
7,C.J. Miles\milescj01,28,64,1464,14.0,.547,.610,.196,1.9,11.1,6.5,7.0,1.8,1.6,9.2,22.8,,1.2,1.9,3.1,.103,,1.0,-1.2,-0.2,0.7
8,Myles Turner\turnemy01,19,60,1367,15.4,.531,.026,.228,5.5,21.0,13.3,5.0,0.9,5.1,10.3,20.9,,0.8,2.3,3.1,.109,,-3.7,1.4,-2.3,-0.1
9,Rodney Stuckey\stuckro01,29,58,1275,12.6,.504,.187,.357,1.6,11.7,6.7,17.2,1.7,0.5,12.9,20.3,,0.5,1.5,2.0,.077,,-2.1,-0.3,-2.5,-0.2
10,Solomon Hill\hillso01,24,59,866,12.2,.543,.356,.202,4.9,15.9,10.5,9.6,2.1,1.0,12.7,13.2,,0.8,1.3,2.1,.117,,-1.3,1.3,0.0,0.4
11,Chase Budinger\budinch01,27,49,729,11.1,.502,.356,.247,4.7,13.4,9.1,9.9,2.0,1.0,12.6,14.9,,0.3,1.0,1.3,.084,,-2.0,0.8,-1.2,0.1
12,Glenn Robinson\robingl02,22,45,508,11.4,.508,.245,.258,2.6,12.0,7.3,7.7,1.7,1.4,9.7,16.1,,0.2,0.6,0.8,.078,,-3.0,0.0,-3.0,-0.1
13,Joe Young\youngjo01,23,41,384,9.9,.428,.272,.148,1.7,12.5,7.1,26.9,1.9,0.0,15.5,24.4,,-0.5,0.5,-0.1,-0.009,,-3.9,-1.5,-5.4,-0.3
14,Ty Lawson\lawsoty01,28,13,235,13.7,.460,.209,.090,2.8,11.6,7.2,36.1,2.1,0.3,15.7,15.5,,0.2,0.3,0.5,.103,,-1.5,-0.7,-2.2,0.0
15,Shayne Whittington\whittsh01,24,7,41,7.4,.463,.182,.182,13.4,18.6,16.0,10.9,1.2,2.0,29.6,18.1,,-0.1,0.1,0.0,-0.009,,-5.4,1.0,-4.5,0.0
16,Rakeem Christmas\chrisra01,24,1,6,32.0,1.000,.000,.000,18.3,0.0,9.1,0.0,0.0,0.0,0.0,14.7,,0.0,0.0,0.0,.343,,9.7,-6.6,3.2,0.0
