Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Gerald Henderson\hendege02,27,80,2315,13.2,.514,.161,.256,1.7,11.6,6.5,15.6,1.1,0.7,10.5,20.7,,1.3,2.3,3.6,.074,,-1.2,-0.4,-1.5,0.3
2,Kemba Walker\walkeke02,24,62,2119,17.6,.486,.285,.288,1.8,9.9,5.7,27.1,2.2,1.2,8.3,25.9,,1.8,2.6,4.5,.101,,2.2,0.1,2.2,2.3
3,Marvin Williams\willima02,28,78,2035,11.8,.541,.535,.176,3.1,18.2,10.4,7.8,1.8,1.4,10.1,13.3,,1.5,2.9,4.3,.102,,-0.8,1.8,1.0,1.5
4,Al Jefferson\jeffeal01,30,65,1992,19.7,.500,.005,.163,5.3,25.5,15.1,11.6,1.2,3.3,5.9,26.3,,1.3,3.4,4.7,.113,,-1.3,1.6,0.2,1.1
5,Michael Kidd-Gilchrist\kiddgmi01,21,55,1587,15.1,.519,.000,.444,7.4,21.9,14.4,8.2,1.0,1.9,9.9,18.4,,1.6,2.2,3.8,.114,,-2.2,1.3,-0.8,0.5
6,Lance Stephenson\stephla01,24,61,1573,8.8,.419,.191,.200,2.7,17.1,9.7,25.4,1.2,0.4,17.6,21.1,,-2.7,1.8,-0.9,-0.026,,-4.0,0.5,-3.5,-0.6
7,Cody Zeller\zelleco01,22,62,1487,14.1,.530,.003,.440,7.0,20.1,13.4,10.9,1.2,2.6,12.2,15.6,,1.6,2.2,3.8,.123,,-2.1,2.5,0.4,0.9
8,Brian Roberts\roberbr01,29,72,1330,11.7,.495,.427,.164,1.0,8.2,4.5,20.3,1.3,0.4,10.5,18.6,,0.6,1.2,1.8,.064,,-0.8,-1.7,-2.5,-0.2
9,Bismack Biyombo\biyombi01,22,64,1243,15.2,.578,.000,.941,13.7,22.6,18.0,2.0,0.7,6.3,16.5,11.6,,1.8,2.2,4.0,.156,,-3.2,2.8,-0.4,0.5
10,Gary Neal\nealga01,30,43,931,9.9,.466,.334,.256,1.6,9.7,5.6,14.9,0.9,0.1,11.0,24.4,,-0.6,0.7,0.1,.006,,-2.2,-2.3,-4.6,-0.6
11,Jason Maxiell\maxieja01,31,61,878,10.4,.455,.000,.370,10.5,15.1,12.7,3.4,1.1,4.0,11.5,13.1,,0.1,1.2,1.4,.074,,-4.5,1.9,-2.6,-0.1
12,Mo Williams\willima01,32,27,831,16.9,.512,.431,.225,1.2,9.1,5.0,36.5,1.0,0.6,13.4,28.8,,0.7,0.7,1.4,.080,,3.4,-2.4,1.0,0.6
13,P.J. Hairston\hairspj02,22,45,687,9.0,.446,.606,.134,3.4,11.5,7.4,5.1,1.6,1.5,7.2,20.4,,-0.5,0.8,0.3,.022,,-2.2,-1.3,-3.5,-0.3
14,Jeffery Taylor\tayloje03,25,29,430,8.2,.481,.316,.360,3.5,10.3,6.8,8.2,1.4,0.2,12.6,16.0,,-0.1,0.4,0.3,.034,,-3.3,-0.6,-4.0,-0.2
15,Noah Vonleh\vonleno01,19,25,259,13.2,.475,.171,.342,11.6,25.3,18.3,2.5,0.8,2.7,11.2,17.3,,0.1,0.4,0.5,.085,,-4.8,-0.9,-5.6,-0.2
16,Troy Daniels\danietr01,23,11,135,16.1,.620,.610,.119,1.6,5.0,3.3,7.0,1.1,0.6,10.1,23.3,,0.2,0.1,0.3,.119,,2.5,-3.7,-1.2,0.0
17,Jannero Pargo\pargoja01,35,9,73,14.9,.571,.629,.057,0.0,4.6,2.3,20.8,0.0,0.0,7.7,24.3,,0.1,0.0,0.2,.113,,3.0,-6.1,-3.2,0.0
