Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Luol Deng\denglu01,30,74,2394,15.0,.549,.344,.258,5.3,15.4,10.5,9.0,1.6,0.9,8.9,17.4,,3.5,2.8,6.4,.128,,1.3,0.6,1.9,2.3
2,Goran Dragic\dragigo01,29,72,2363,15.5,.537,.234,.189,2.7,10.4,6.6,28.7,1.5,0.6,16.3,21.9,,2.4,2.3,4.7,.096,,1.3,-0.6,0.7,1.6
3,Dwyane Wade\wadedw01,34,74,2258,20.3,.517,.037,.343,4.3,10.7,7.6,27.4,1.8,1.4,13.0,31.6,,2.4,2.6,4.9,.105,,0.9,-0.1,0.8,1.6
4,Justise Winslow\winslju01,19,78,2232,8.4,.489,.251,.253,4.2,15.8,10.2,7.4,1.6,0.9,15.6,12.5,,-0.2,2.7,2.5,.054,,-2.2,1.6,-0.6,0.8
5,Hassan Whiteside\whiteha01,26,73,2125,25.7,.629,.000,.482,13.1,32.4,23.1,2.4,1.1,9.7,14.2,20.7,,5.0,5.3,10.3,.233,,-0.9,3.4,2.5,2.4
6,Chris Bosh\boshch01,31,53,1778,20.2,.571,.289,.349,3.2,21.1,12.4,12.1,1.0,1.5,8.1,24.7,,4.1,2.3,6.4,.172,,2.3,-0.3,2.1,1.8
7,Gerald Green\greenge01,30,69,1557,10.1,.491,.443,.157,1.9,9.7,5.9,5.6,1.3,0.9,6.8,19.8,,0.3,1.4,1.7,.052,,-1.2,-1.8,-3.0,-0.4
8,Josh Richardson\richajo01,22,52,1107,11.4,.569,.423,.232,2.2,8.5,5.5,9.7,1.7,1.7,10.5,13.8,,1.3,1.2,2.5,.109,,0.2,0.4,0.6,0.7
9,Tyler Johnson\johnsty01,23,36,863,13.8,.579,.292,.263,3.8,10.3,7.2,13.9,1.4,1.2,14.8,16.8,,1.2,0.9,2.0,.113,,0.4,0.0,0.4,0.5
10,Joe Johnson\johnsjo02,34,24,769,15.2,.603,.335,.135,2.3,7.6,5.0,17.9,1.4,0.2,13.9,18.4,,1.3,0.6,2.0,.123,,2.0,-1.3,0.8,0.5
11,Amar'e Stoudemire\stoudam01,33,52,762,17.3,.599,.000,.303,10.0,22.6,16.5,5.6,1.2,4.1,15.8,17.8,,1.1,1.3,2.4,.150,,-1.7,1.4,-0.4,0.3
12,Josh McRoberts\mcrobjo01,28,42,595,9.9,.453,.331,.270,4.3,15.3,10.0,19.4,1.6,0.9,15.3,15.0,,0.1,0.7,0.8,.064,,-1.9,0.6,-1.4,0.1
13,Beno Udrih\udrihbe01,33,36,587,8.9,.495,.217,.112,1.2,10.7,6.1,22.5,1.0,0.0,20.8,15.7,,-0.1,0.5,0.4,.030,,-3.1,-1.5,-4.6,-0.4
14,Udonis Haslem\hasleud01,35,37,260,9.1,.434,.148,.262,4.5,27.4,16.3,7.6,1.0,0.6,6.8,12.8,,0.0,0.4,0.4,.072,,-4.6,0.1,-4.5,-0.2
15,Mario Chalmers\chalmma01,29,6,120,9.5,.437,.344,.406,1.0,11.9,6.6,22.3,3.4,0.6,19.3,17.8,,-0.1,0.2,0.1,.038,,-3.1,0.8,-2.3,0.0
16,Chris Andersen\anderch01,37,7,36,17.6,.553,.500,.400,9.8,18.3,14.2,12.2,1.4,6.4,14.5,17.5,,0.1,0.1,0.1,.165,,0.4,2.6,3.0,0.0
17,Jarnell Stokes\stokeja01,22,5,14,21.8,.595,.000,.400,0.0,15.7,8.1,12.3,3.7,0.0,0.0,19.2,,0.0,0.0,0.1,.222,,0.9,0.0,0.9,0.0
18,James Ennis\ennisja01,25,3,7,2.4,,,,0.0,0.0,0.0,18.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.070,,-6.1,-4.5,-10.6,0.0
19,Briante Weber\weberbr01,23,1,3,39.3,1.000,.000,.000,0.0,36.6,18.9,72.3,0.0,0.0,0.0,15.2,,0.0,0.0,0.0,.634,,15.3,-1.3,14.0,0.0
