Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Randy Foye\foyera01,30,81,2485,13.3,.558,.569,.211,1.6,8.5,5.0,17.7,1.3,1.2,13.2,18.8,,3.3,1.3,4.6,.089,,1.9,-1.0,0.9,1.8
2,Ty Lawson\lawsoty01,26,62,2222,19.0,.554,.251,.504,1.9,8.5,5.2,38.2,2.2,0.3,16.9,22.7,,4.8,1.5,6.3,.136,,2.9,-1.2,1.7,2.1
3,Kenneth Faried\farieke01,24,80,2178,19.8,.573,.004,.379,11.8,22.2,16.9,7.5,1.6,2.3,12.4,21.3,,4.0,2.5,6.5,.144,,0.3,0.9,1.2,1.8
4,Wilson Chandler\chandwi01,26,62,1927,12.4,.526,.476,.206,3.2,13.3,8.2,9.3,1.2,1.2,8.9,19.5,,1.8,1.2,3.1,.076,,0.7,-0.6,0.2,1.1
5,J.J. Hickson\hicksjj01,25,69,1859,16.2,.521,.012,.443,11.9,24.8,18.3,8.4,1.2,2.0,14.1,20.8,,1.3,2.1,3.3,.086,,-1.7,0.8,-0.8,0.6
6,Timofey Mozgov\mozgoti01,27,82,1770,16.7,.584,.044,.477,10.4,21.9,16.1,5.5,0.7,4.2,15.6,18.8,,2.6,1.9,4.5,.123,,-1.5,1.0,-0.5,0.7
7,Evan Fournier\fournev01,21,76,1503,10.3,.533,.436,.226,2.4,12.1,7.3,11.6,1.1,0.3,14.3,19.7,,0.6,0.8,1.4,.043,,-0.9,-1.6,-2.5,-0.2
8,Darrell Arthur\arthuda01,25,68,1161,9.4,.459,.156,.151,4.8,14.7,9.8,8.0,1.6,3.0,11.7,18.1,,-0.5,1.2,0.7,.029,,-3.8,1.0,-2.8,-0.2
9,Nate Robinson\robinna01,29,44,866,15.6,.544,.402,.222,2.6,7.5,5.0,21.3,2.0,0.3,12.1,23.5,,1.3,0.5,1.8,.101,,1.9,-2.1,-0.2,0.4
10,Aaron Brooks\brookaa01,29,29,841,12.9,.508,.365,.160,2.6,7.5,5.0,27.7,1.6,0.6,16.2,20.5,,0.6,0.4,1.0,.058,,0.4,-1.6,-1.2,0.2
11,Quincy Miller\millequ01,21,52,789,8.6,.459,.367,.215,4.9,15.2,10.1,4.9,1.4,3.0,14.6,17.7,,-0.7,0.7,0.0,.002,,-4.1,0.3,-3.8,-0.4
12,Jordan Hamilton\hamiljo02,23,39,670,13.2,.497,.508,.122,3.7,17.8,10.7,7.8,2.3,1.4,9.2,18.7,,0.2,0.7,1.0,.069,,-0.9,0.1,-0.8,0.2
13,Andre Miller\millean02,37,30,570,13.4,.534,.125,.326,3.0,10.8,6.9,25.8,1.3,0.9,16.7,14.7,,0.8,0.3,1.1,.091,,-1.0,-0.6,-1.7,0.1
14,Anthony Randolph\randoan01,24,43,527,12.2,.499,.347,.392,4.1,21.0,12.5,9.1,2.4,2.7,15.9,19.8,,-0.1,0.7,0.6,.055,,-3.1,1.3,-1.8,0.0
15,Jan Vesely\veselja01,23,21,306,14.5,.503,.000,.321,9.8,17.7,13.8,5.4,4.3,3.9,13.2,14.8,,0.1,0.6,0.7,.109,,-2.1,4.3,2.2,0.3
16,JaVale McGee\mcgeeja01,26,5,79,10.2,.455,.000,.026,13.6,9.6,11.6,4.4,0.6,6.5,17.2,25.0,,-0.1,0.1,-0.1,-0.039,,-5.8,-0.1,-5.9,-0.1
