Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Justin Holiday\holidju01,28,72,2265,10.8,.513,.574,.210,1.4,12.8,6.9,10.1,1.7,1.2,9.8,18.2,,0.1,1.6,1.7,.036,,-1.0,-0.3,-1.3,0.4
2,Denzel Valentine\valende01,24,77,2095,12.1,.527,.513,.071,2.4,18.3,10.1,17.8,1.5,0.5,11.8,17.5,,1.0,1.5,2.5,.057,,-0.4,-0.1,-0.5,0.8
3,Lauri Markkanen\markkla01,20,68,2020,15.6,.552,.465,.193,4.0,23.7,13.5,6.4,0.9,1.8,8.2,21.9,,1.7,1.6,3.3,.079,,-0.6,-1.3,-1.9,0.1
4,Robin Lopez\lopezro01,29,64,1690,14.7,.552,.022,.140,8.2,10.3,9.2,12.3,0.4,2.8,13.5,20.4,,1.2,0.7,1.9,.055,,-1.7,-0.3,-1.9,0.0
5,Jerian Grant\grantje02,25,74,1686,14.3,.528,.372,.374,1.9,9.3,5.5,30.1,1.8,0.4,13.2,17.4,,2.3,1.0,3.3,.094,,-0.1,-1.8,-2.0,0.0
6,David Nwaba\nwabada01,25,70,1646,12.2,.542,.123,.480,5.6,16.0,10.6,9.4,1.7,1.6,13.1,15.6,,1.1,1.4,2.4,.071,,-2.5,0.9,-1.6,0.1
7,Bobby Portis\portibo01,22,73,1643,19.7,.548,.275,.192,10.0,23.0,16.2,13.2,1.5,1.3,10.5,26.0,,2.0,1.5,3.5,.101,,1.0,-0.6,0.3,1.0
8,Kris Dunn\dunnkr01,23,52,1525,14.5,.488,.201,.171,1.6,14.4,7.8,33.3,3.3,1.6,17.3,24.7,,-1.0,1.9,0.9,.027,,-1.4,1.4,-0.1,0.7
9,Cristiano Felicio\feliccr01,25,55,977,12.5,.614,.009,.377,8.8,17.1,12.8,8.4,0.8,1.0,17.7,13.6,,1.2,0.5,1.7,.086,,-2.3,-0.1,-2.4,-0.1
10,Paul Zipser\zipsepa01,23,54,824,5.2,.445,.470,.107,1.6,16.0,8.5,8.0,1.2,1.6,14.9,15.2,,-1.1,0.6,-0.6,-0.034,,-5.5,-0.3,-5.9,-0.8
11,Zach LaVine\lavinza01,22,24,656,14.6,.499,.346,.301,1.4,14.4,7.7,18.6,1.8,0.5,9.7,29.5,,-0.1,0.5,0.3,.025,,-0.6,-2.0,-2.7,-0.1
12,Nikola Mirotic\mirotni01,26,25,622,22.0,.624,.533,.262,3.0,25.3,13.7,11.0,1.2,1.9,8.4,25.7,,1.5,0.6,2.0,.158,,3.2,-1.4,1.9,0.6
13,Cameron Payne\payneca01,23,25,582,14.0,.498,.423,.074,3.2,9.8,6.4,29.9,2.2,1.4,14.0,19.3,,0.3,0.4,0.8,.063,,-0.2,-0.8,-0.9,0.2
14,Noah Vonleh\vonleno01,22,21,399,13.9,.484,.435,.196,9.1,30.4,19.3,8.0,1.6,1.3,9.6,18.1,,0.0,0.4,0.5,.059,,-2.6,-0.1,-2.8,-0.1
15,Antonio Blakeney\blakean01,21,19,314,10.1,.471,.364,.273,1.3,10.3,5.6,10.1,1.1,0.3,6.4,23.7,,-0.2,0.1,0.0,-0.006,,-3.2,-3.6,-6.8,-0.4
16,Ryan Arcidiacono\arcidry01,23,24,304,7.3,.550,.756,.146,0.3,8.8,4.4,15.5,2.1,0.0,23.0,8.1,,0.1,0.2,0.3,.040,,-3.3,-0.7,-4.1,-0.2
17,Sean Kilpatrick\kilpase01,28,9,214,17.7,.574,.449,.299,1.4,11.5,6.3,10.5,1.4,1.3,9.0,27.1,,0.2,0.1,0.4,.083,,0.8,-3.1,-2.3,0.0
18,Quincy Pondexter\pondequ01,29,23,196,4.0,.398,.449,.347,4.2,10.8,7.4,6.3,2.0,0.9,16.3,15.0,,-0.3,0.1,-0.2,-0.047,,-6.1,-0.6,-6.7,-0.2
19,Kay Felder\feldeka01,22,14,134,3.6,.386,.273,.182,0.8,10.8,5.6,23.0,1.1,0.7,17.4,28.0,,-0.5,0.1,-0.5,-0.168,,-8.2,-3.3,-11.5,-0.3
20,Omer Asik\asikom01,31,4,61,0.2,.311,.000,.167,3.4,14.6,8.8,2.1,0.8,2.9,38.3,7.4,,-0.1,0.0,-0.1,-0.078,,-9.6,1.6,-8.0,-0.1
21,Jarell Eddie\eddieja01,26,1,3,-13.5,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,,0.0,0.0,0.0,-0.373,,-13.0,-5.3,-18.3,0.0
