Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Giannis Antetokounmpo\antetgi01,22,80,2845,26.1,.599,.143,.486,5.9,22.6,14.3,26.6,2.3,4.7,13.3,28.3,,7.9,4.5,12.4,.210,,4.1,3.5,7.6,6.9
2,Tony Snell\snellto01,25,80,2336,9.7,.603,.656,.107,1.1,11.1,6.2,5.9,1.2,0.5,8.8,12.1,,2.1,1.3,3.4,.071,,0.2,-1.1,-0.8,0.7
3,Matthew Dellavedova\dellama01,26,76,1986,9.4,.501,.403,.180,1.4,7.1,4.3,25.7,1.4,0.0,18.8,16.3,,0.3,0.9,1.2,.029,,-1.9,-2.8,-4.7,-1.4
4,Malcolm Brogdon\brogdma01,24,75,1982,14.9,.555,.304,.198,2.8,9.6,6.3,24.3,2.2,0.5,14.1,18.5,,2.6,1.5,4.1,.100,,0.6,-1.1,-0.5,0.8
5,Greg Monroe\monrogr01,26,81,1823,21.1,.572,.006,.329,10.8,23.1,17.0,17.3,2.6,1.8,14.4,24.3,,3.0,2.6,5.6,.147,,0.5,1.5,2.0,1.9
6,Jabari Parker\parkeja01,21,51,1728,19.1,.563,.219,.268,5.4,15.7,10.6,14.3,1.5,1.1,9.3,26.5,,2.6,1.5,4.0,.112,,1.5,-1.3,0.2,1.0
7,Jason Terry\terryja01,39,74,1365,9.1,.600,.704,.119,1.3,7.7,4.5,9.9,1.7,1.3,12.3,9.8,,1.2,0.9,2.1,.075,,-0.5,-0.6,-1.1,0.3
8,Mirza Teletovic\teletmi01,31,70,1133,8.8,.515,.730,.108,1.1,15.4,8.3,6.4,0.5,1.0,7.8,19.1,,-0.1,0.7,0.6,.025,,-1.5,-3.4,-4.9,-0.8
9,John Henson\hensojo01,26,58,1123,15.3,.550,.003,.346,9.6,20.8,15.3,7.7,1.3,6.1,12.7,16.6,,1.2,1.6,2.7,.116,,-2.5,2.5,-0.1,0.6
10,Michael Beasley\beaslmi01,28,56,935,17.8,.584,.106,.259,5.0,18.9,12.0,9.9,1.5,2.5,12.7,25.3,,0.8,1.0,1.8,.092,,-1.7,-1.1,-2.9,-0.2
11,Khris Middleton\middlkh01,25,29,889,15.0,.570,.312,.276,1.5,14.5,8.1,17.5,2.3,0.7,14.8,22.5,,0.7,0.9,1.6,.085,,0.0,-0.6,-0.5,0.3
12,Thon Maker\makerth01,19,57,562,14.0,.558,.409,.271,8.4,15.2,11.8,6.2,0.9,4.1,7.7,17.8,,0.8,0.5,1.3,.113,,-0.5,-1.0,-1.5,0.1
13,Rashad Vaughn\vaughra01,20,41,458,7.8,.449,.519,.032,1.0,11.3,6.2,7.4,2.1,1.9,8.1,17.2,,-0.5,0.4,0.0,-0.005,,-3.7,-1.2,-4.9,-0.3
14,Miles Plumlee\plumlmi01,28,32,310,8.0,.492,.000,.515,8.7,11.1,10.0,8.2,1.8,2.6,20.9,15.5,,-0.2,0.3,0.1,.021,,-4.6,0.4,-4.2,-0.2
15,Spencer Hawes\hawessp01,28,19,171,18.6,.620,.441,.305,4.1,26.3,15.3,17.7,0.6,2.1,11.9,20.3,,0.4,0.2,0.6,.160,,1.0,-1.0,0.0,0.1
16,Gary Payton\paytoga02,24,6,99,4.5,.413,.409,.227,0.0,14.0,7.1,18.1,1.5,3.6,29.2,15.8,,-0.3,0.1,-0.2,-0.074,,-7.3,0.6,-6.7,-0.1
17,Steve Novak\novakst01,33,8,22,1.3,.357,.857,.000,0.0,15.7,7.9,0.0,0.0,0.0,0.0,14.5,,0.0,0.0,0.0,-0.075,,-6.9,-6.7,-13.6,-0.1
18,Terrence Jones\joneste01,25,3,6,1.5,.000,.000,.000,0.0,57.6,29.1,0.0,8.5,14.7,0.0,22.8,,-0.1,0.0,0.0,-0.312,,-26.7,6.6,-20.1,0.0
19,Axel Toupane\toupaax01,24,2,6,-9.9,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,,0.0,0.0,0.0,-0.191,,-9.2,-3.5,-12.7,0.0
