Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Russell Westbrook\westbru01,29,80,2914,24.7,.524,.193,.336,5.6,25.7,15.3,49.8,2.5,0.6,16.4,34.1,,5.5,4.5,10.1,.166,,5.1,3.1,8.2,7.5
2,Paul George\georgpa01,27,79,2891,18.7,.570,.454,.307,2.7,14.9,8.6,14.5,2.8,1.2,12.2,25.7,,5.0,3.9,8.9,.147,,2.5,0.0,2.6,3.3
3,Carmelo Anthony\anthoca01,33,78,2501,12.7,.503,.406,.165,2.9,17.7,10.0,6.5,0.9,1.8,7.3,23.2,,1.2,2.5,3.7,.071,,-1.9,-1.9,-3.8,-1.1
4,Steven Adams\adamsst01,24,76,2487,20.6,.630,.003,.402,16.6,13.9,15.3,5.5,1.8,2.8,13.3,16.7,,6.7,3.0,9.7,.187,,2.2,1.1,3.3,3.3
5,Jerami Grant\grantje01,23,81,1647,16.2,.607,.241,.526,5.6,16.3,10.7,5.1,0.9,4.2,8.8,16.0,,3.5,1.9,5.4,.156,,-0.8,0.2,-0.6,0.6
6,Raymond Felton\feltora01,33,82,1365,13.0,.494,.417,.080,2.0,11.0,6.3,22.5,1.8,1.1,11.7,20.4,,0.9,1.3,2.2,.078,,-1.1,-1.7,-2.8,-0.3
7,Patrick Patterson\pattepa01,28,82,1270,10.0,.555,.643,.173,2.7,14.6,8.4,6.1,1.9,1.6,10.3,10.8,,1.2,1.4,2.6,.098,,-1.6,0.3,-1.3,0.2
8,Alex Abrines\abrinal01,24,75,1134,9.0,.567,.759,.158,2.5,8.9,5.6,3.4,1.7,0.6,7.4,12.7,,1.3,1.0,2.2,.094,,-0.5,-1.7,-2.2,-0.1
9,Andre Roberson\roberan03,26,39,1037,10.9,.543,.222,.235,7.8,12.2,9.9,6.0,2.2,3.1,14.4,8.6,,0.8,1.3,2.2,.100,,-1.3,2.8,1.5,0.9
10,Josh Huestis\huestjo01,26,69,982,5.4,.417,.632,.110,4.6,13.9,9.1,2.7,0.8,4.0,12.0,9.5,,-0.5,1.0,0.5,.024,,-4.6,0.7,-3.9,-0.5
11,Terrance Ferguson\fergute01,19,61,763,7.4,.545,.710,.059,2.7,4.2,3.4,3.4,1.6,1.2,6.0,10.4,,0.7,0.5,1.2,.077,,-1.2,-1.3,-2.5,-0.1
12,Corey Brewer\breweco01,31,18,514,14.2,.565,.465,.271,4.2,9.2,6.6,6.7,3.7,1.1,6.4,14.4,,0.9,0.7,1.6,.150,,1.0,1.1,2.1,0.5
13,Dakari Johnson\johnsda04,22,31,161,16.4,.575,.000,.513,10.7,12.8,11.7,7.2,1.8,4.5,5.9,13.5,,0.4,0.2,0.6,.178,,-0.9,1.2,0.3,0.1
14,Nick Collison\collini01,37,15,75,13.2,.627,.000,.684,10.0,19.9,14.8,8.2,0.0,0.0,22.1,18.2,,0.1,0.0,0.1,.064,,-3.5,-2.9,-6.5,-0.1
15,Kyle Singler\singlky01,29,12,59,5.9,.430,.238,.619,1.8,17.5,9.4,4.8,0.8,0.0,10.1,21.6,,-0.1,0.0,0.0,-0.031,,-7.7,-4.2,-11.8,-0.1
16,Daniel Hamilton\hamilda02,22,6,28,18.2,.545,.455,.000,0.0,20.5,9.9,44.2,1.8,0.0,15.4,19.9,,0.1,0.0,0.1,.169,,0.8,-2.4,-1.6,0.0
17,PJ Dozier\doziepj01,21,2,3,-5.0,.500,.000,.000,0.0,38.3,18.5,0.0,0.0,0.0,33.3,42.9,,0.0,0.0,0.0,-0.404,,-23.5,-10.5,-34.0,0.0
