Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Harrison Barnes\barneha02,25,77,2634,15.8,.539,.276,.259,3.1,17.1,9.9,9.9,0.9,0.5,8.1,25.2,,2.0,1.9,3.8,.070,,-0.7,-1.4,-2.1,-0.1
2,Yogi Ferrell\ferreyo01,24,82,2282,11.4,.540,.492,.141,1.2,11.2,6.1,13.5,1.4,0.4,9.1,17.0,,1.5,1.5,3.0,.064,,-0.4,-0.6,-1.0,0.6
3,Wesley Matthews\matthwe02,31,63,2131,11.4,.541,.577,.145,1.4,9.2,5.2,12.3,1.8,0.7,10.1,17.6,,1.0,1.6,2.6,.059,,0.2,-0.2,0.1,1.1
4,Dennis Smith\smithde03,20,69,2049,12.8,.473,.331,.188,2.6,11.8,7.0,29.5,1.7,0.8,14.9,28.9,,-2.4,1.7,-0.7,-0.017,,-1.5,-0.7,-2.3,-0.1
5,Dirk Nowitzki\nowitdi01,39,77,1900,16.7,.575,.445,.142,1.2,25.2,12.8,10.4,1.1,2.1,6.0,20.5,,2.6,2.2,4.8,.121,,0.1,0.3,0.3,1.1
6,Dwight Powell\poweldw01,26,79,1672,18.8,.656,.195,.430,8.7,21.3,14.7,8.5,2.0,1.7,10.3,15.5,,4.6,2.1,6.6,.191,,1.1,1.6,2.7,2.0
7,J.J. Barea\bareajo01,33,69,1603,17.8,.545,.454,.148,1.0,13.4,7.0,45.1,1.1,0.2,16.3,24.9,,2.3,1.0,3.3,.098,,2.4,-2.3,0.1,0.8
8,Maxi Kleber\klebima01,26,72,1206,13.4,.576,.414,.191,6.3,15.6,10.8,6.4,1.1,3.5,8.2,13.7,,1.6,1.2,2.8,.113,,-1.0,1.2,0.2,0.7
9,Devin Harris\harride01,34,44,807,13.5,.560,.440,.394,1.2,10.8,5.8,16.4,2.1,0.9,12.8,21.5,,0.7,0.7,1.4,.085,,-0.5,-0.9,-1.4,0.1
10,Salah Mejri\mejrisa01,31,61,729,17.8,.644,.022,.482,12.5,25.4,18.7,7.2,1.5,8.2,19.0,12.8,,1.3,1.3,2.7,.175,,-2.2,5.3,3.1,0.9
11,Doug McDermott\mcderdo01,26,26,596,11.5,.611,.439,.156,1.3,11.4,6.1,7.5,0.8,0.6,10.3,16.3,,0.6,0.3,1.0,.077,,-0.8,-1.4,-2.2,0.0
12,Kyle Collinsworth\colliky01,26,32,480,10.0,.433,.172,.404,7.2,18.0,12.4,16.4,1.8,1.7,17.1,13.3,,-0.1,0.5,0.5,.046,,-4.0,2.2,-1.8,0.0
13,Nerlens Noel\noelne01,23,30,472,16.2,.558,.010,.267,10.9,29.3,19.8,6.3,3.3,4.1,18.1,13.8,,0.4,1.0,1.3,.135,,-3.5,4.5,1.0,0.4
14,Dorian Finney-Smith\finnedo01,24,21,448,7.6,.482,.554,.124,5.3,13.6,9.3,8.4,1.1,0.8,14.1,15.1,,-0.2,0.3,0.1,.015,,-2.8,-0.3,-3.1,-0.1
15,Aaron Harrison\harriaa01,23,9,233,5.1,.392,.623,.246,1.8,9.9,5.7,6.7,1.9,0.8,3.8,15.5,,-0.3,0.2,-0.1,-0.014,,-3.6,-0.5,-4.1,-0.1
16,Johnathan Motley\motlejo01,22,11,176,17.2,.550,.080,.373,8.5,22.9,15.5,7.1,0.9,1.0,9.3,24.9,,0.1,0.2,0.3,.084,,-2.8,-2.1,-4.9,-0.1
17,Jalen Jones\jonesja04,24,12,162,10.9,.483,.391,.266,8.6,15.6,12.0,3.9,1.5,0.5,8.9,22.0,,-0.1,0.1,0.1,.024,,-3.2,-2.7,-5.9,-0.2
18,Antonius Cleveland\clevean01,23,13,81,5.1,.317,.071,.286,2.6,11.4,6.9,3.3,3.7,4.4,11.3,10.0,,-0.1,0.1,0.0,-0.005,,-7.6,4.5,-3.1,0.0
19,Gian Clavell\clavegi01,24,7,64,7.4,.530,.833,.111,1.7,10.8,6.1,6.7,1.6,0.0,9.6,14.8,,0.0,0.0,0.1,.042,,-1.7,-1.9,-3.6,0.0
20,Jeff Withey\witheje01,27,9,39,8.3,.444,.625,.125,2.8,26.6,14.2,0.0,0.0,6.8,10.6,22.0,,-0.1,0.1,0.0,-0.054,,-9.1,-3.7,-12.8,-0.1
21,Jameel Warney\warneja01,24,3,27,22.5,.599,.000,.417,15.9,21.3,18.5,0.0,0.0,0.0,6.6,25.6,,0.1,0.0,0.1,.157,,-3.1,-9.1,-12.2,-0.1
22,Scotty Hopson\hopsosc01,28,1,8,-4.6,.266,.000,2.000,0.0,0.0,0.0,15.8,0.0,0.0,34.7,16.3,,0.0,0.0,0.0,-0.238,,-14.7,-6.0,-20.7,0.0
23,Josh McRoberts\mcrobjo01,30,2,6,-12.5,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,,0.0,0.0,0.0,-0.190,,-9.8,-2.4,-12.2,0.0
