Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Russell Westbrook\westbru01,28,81,2802,30.6,.554,.300,.433,5.4,28.8,17.1,57.3,2.3,0.9,15.9,41.7,,8.5,4.6,13.1,.224,,10.9,4.7,15.6,12.4
2,Steven Adams\adamsst01,23,80,2389,16.5,.589,.002,.392,13.0,15.4,14.2,5.4,1.8,2.6,16.0,16.2,,3.3,3.1,6.5,.130,,-0.7,1.2,0.6,1.5
3,Andre Roberson\roberan03,25,79,2376,9.6,.510,.397,.240,4.6,14.2,9.4,4.6,1.9,2.7,9.1,10.1,,1.1,3.1,4.2,.085,,-2.1,2.1,0.0,1.2
4,Victor Oladipo\oladivi01,24,67,2222,13.6,.534,.378,.165,1.9,12.6,7.2,12.5,1.7,0.8,10.6,21.4,,1.7,2.3,4.0,.085,,-0.4,-0.9,-1.3,0.4
5,Domantas Sabonis\sabondo01,20,81,1632,6.9,.469,.331,.139,3.1,16.4,9.8,7.2,1.2,1.6,14.0,15.4,,-1.0,1.8,0.8,.022,,-4.7,-0.1,-4.8,-1.2
6,Enes Kanter\kanteen01,24,72,1533,23.7,.599,.052,.387,14.1,20.8,17.4,7.9,1.0,2.0,12.5,27.3,,4.0,1.8,5.8,.183,,0.6,-1.9,-1.2,0.3
7,Jerami Grant\grantje01,22,78,1490,10.3,.566,.367,.447,2.8,12.0,7.4,4.3,1.1,4.0,9.9,11.8,,1.3,1.7,3.0,.098,,-2.7,1.0,-1.7,0.1
8,Alex Abrines\abrinal01,23,68,1055,10.1,.560,.724,.144,1.9,7.1,4.5,5.5,1.7,0.6,8.3,15.9,,1.2,0.9,2.1,.096,,-0.3,-2.2,-2.5,-0.1
9,Semaj Christon\chrisse01,24,64,973,5.7,.387,.283,.139,2.2,7.8,4.9,18.1,1.4,0.6,15.4,12.2,,-0.7,0.8,0.1,.006,,-5.1,-1.2,-6.3,-1.1
10,Joffrey Lauvergne\lauvejo01,25,50,739,12.9,.531,.320,.238,7.6,19.8,13.7,10.3,1.2,0.6,12.9,17.8,,0.6,0.8,1.4,.091,,-1.9,-1.0,-2.9,-0.2
11,Anthony Morrow\morroan01,31,40,627,9.2,.491,.534,.117,1.9,3.2,2.6,4.5,1.7,0.3,2.5,16.3,,0.4,0.4,0.9,.069,,-1.6,-2.9,-4.5,-0.4
12,Taj Gibson\gibsota01,31,23,487,13.8,.528,.006,.218,8.6,14.8,11.7,4.2,1.4,2.5,12.5,19.5,,0.2,0.6,0.8,.076,,-3.9,-0.7,-4.6,-0.3
13,Doug McDermott\mcderdo01,25,22,430,9.3,.551,.468,.137,1.5,11.1,6.3,4.4,0.2,0.2,4.4,13.6,,0.5,0.2,0.7,.080,,-2.1,-2.9,-4.9,-0.3
14,Kyle Singler\singlky01,28,32,385,5.9,.486,.446,.205,2.3,11.5,6.9,3.2,0.9,1.0,10.8,11.2,,0.0,0.3,0.3,.034,,-4.6,-1.3,-5.9,-0.4
15,Cameron Payne\payneca01,22,20,320,6.1,.402,.400,.031,0.7,10.1,5.4,18.3,1.5,1.0,10.8,19.6,,-0.4,0.3,-0.1,-0.012,,-4.7,-2.0,-6.8,-0.4
16,Nick Collison\collini01,36,20,128,12.9,.622,.043,.348,7.8,19.1,13.4,13.2,0.8,1.2,13.1,10.1,,0.3,0.1,0.4,.145,,-1.8,0.0,-1.8,0.0
17,Norris Cole\coleno01,28,13,125,5.4,.381,.250,.192,0.0,9.8,4.9,16.3,3.1,0.0,11.0,21.5,,-0.2,0.2,-0.1,-0.033,,-6.5,-1.7,-8.2,-0.2
18,Ersan Ilyasova\ilyaser01,29,3,62,6.9,.469,.750,.000,3.6,25.0,14.3,2.2,2.4,1.3,20.0,13.7,,-0.1,0.1,0.0,.012,,-5.8,-0.4,-6.3,-0.1
19,Josh Huestis\huestjo01,25,2,31,26.1,.612,.364,.091,14.3,17.9,16.1,15.5,0.0,7.7,0.0,15.7,,0.1,0.0,0.2,.265,,3.9,1.8,5.7,0.1
