Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,John Wall\walljo01,26,78,2836,23.2,.541,.190,.367,2.4,10.6,6.5,46.9,2.7,1.4,16.2,30.6,,5.8,3.0,8.8,.149,,3.8,0.2,4.1,4.3
2,Bradley Beal\bealbr01,23,77,2684,20.1,.604,.418,.259,2.2,7.8,5.0,16.2,1.5,0.7,9.6,26.5,,6.9,1.6,8.5,.152,,4.5,-2.3,2.2,2.8
3,Otto Porter\porteot01,23,80,2605,17.3,.628,.425,.148,5.1,17.1,11.1,6.7,2.2,1.3,4.9,15.1,,6.4,3.0,9.4,.173,,3.0,0.9,3.9,3.9
4,Marcin Gortat\gortama01,32,82,2556,15.4,.593,.003,.236,10.6,26.8,18.7,6.8,0.8,2.0,13.8,14.7,,3.9,2.9,6.8,.127,,-0.9,1.2,0.3,1.5
5,Markieff Morris\morrima02,27,76,2374,13.7,.540,.220,.242,5.1,18.2,11.7,7.8,1.7,1.5,11.6,20.5,,1.6,2.5,4.1,.083,,-1.3,0.3,-1.0,0.6
6,Kelly Oubre\oubreke01,21,79,1605,9.1,.516,.425,.224,4.3,14.0,9.2,4.0,1.8,0.9,9.3,14.6,,0.6,1.5,2.0,.061,,-1.8,-0.5,-2.3,-0.1
7,Jason Smith\smithja02,30,74,1068,13.6,.598,.237,.155,6.8,20.4,13.6,5.0,1.0,4.2,14.2,16.7,,1.0,1.3,2.3,.103,,-2.0,0.6,-1.4,0.2
8,Tomas Satoransky\satorto01,25,57,719,8.5,.477,.252,.224,3.9,9.1,6.5,16.7,1.8,0.7,19.0,12.1,,0.1,0.5,0.6,.040,,-2.9,-0.2,-3.1,-0.2
9,Trey Burke\burketr01,24,57,703,10.8,.532,.275,.114,1.1,6.4,3.8,20.7,0.8,0.6,15.2,19.6,,0.3,0.3,0.5,.036,,-2.3,-3.4,-5.7,-0.7
10,Bojan Bogdanovic\bogdabo02,27,26,601,14.7,.617,.491,.325,2.6,12.3,7.5,5.2,0.8,0.6,12.4,22.2,,0.9,0.3,1.3,.103,,0.6,-3.1,-2.6,-0.1
11,Marcus Thornton\thornma01,29,33,575,10.4,.494,.381,.129,4.3,10.5,7.5,10.1,1.6,0.4,10.1,18.7,,0.1,0.4,0.5,.042,,-1.6,-1.5,-3.2,-0.2
12,Ian Mahinmi\mahinia01,30,31,555,14.1,.601,.000,.676,9.6,20.8,15.2,4.7,2.9,3.6,19.1,14.0,,0.5,0.9,1.4,.123,,-2.1,2.9,0.8,0.4
13,Brandon Jennings\jennibr01,27,23,374,9.7,.357,.491,.160,2.4,10.8,6.6,37.2,2.0,0.0,16.2,15.8,,-0.1,0.3,0.2,.025,,-2.6,-2.1,-4.7,-0.3
14,Sheldon Mac\mcclesh01,24,30,287,10.1,.518,.400,.360,1.6,11.7,6.7,7.0,1.4,0.6,5.4,14.0,,0.3,0.2,0.5,.076,,-2.1,-1.4,-3.6,-0.1
15,Andrew Nicholson\nichoan01,27,28,231,6.3,.425,.208,.156,5.4,11.2,8.3,4.2,2.3,2.2,11.8,17.6,,-0.3,0.3,-0.1,-0.014,,-5.5,-0.3,-5.7,-0.2
16,Daniel Ochefu\ochefda01,23,19,75,6.6,.430,.000,.074,7.6,25.4,16.5,5.8,1.3,0.0,9.7,18.0,,-0.1,0.1,0.0,.005,,-6.5,-1.9,-8.4,-0.1
17,Chris McCullough\mcculch01,21,2,8,1.1,.266,1.000,2.000,0.0,28.1,14.1,0.0,6.2,0.0,34.7,15.7,,0.0,0.0,0.0,-0.162,,-11.8,0.3,-11.5,0.0
18,Danuel House\houseda01,23,1,1,12.2,,,,0.0,100.0,56.4,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.163,,-16.4,-4.4,-20.8,0.0
