Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Paul Millsap\millspa01,30,81,2647,21.3,.556,.218,.383,8.4,21.5,15.1,16.4,2.7,4.1,13.3,24.3,,4.1,6.0,10.1,.183,,1.1,4.2,5.3,4.9
2,Al Horford\horfoal01,29,82,2631,19.4,.565,.244,.123,6.3,18.2,12.4,16.7,1.3,3.6,8.8,20.6,,4.9,4.5,9.4,.172,,1.5,2.6,4.1,4.1
3,Kyle Korver\korveky01,34,80,2401,9.7,.578,.644,.088,0.7,10.9,5.9,9.9,1.2,1.1,13.3,13.7,,1.2,2.9,4.1,.082,,-0.7,0.5,-0.2,1.1
4,Jeff Teague\teaguje01,27,79,2255,17.9,.551,.278,.316,1.6,8.6,5.2,34.4,2.1,0.8,16.2,26.6,,2.8,3.0,5.9,.125,,1.2,-0.9,0.3,1.3
5,Kent Bazemore\bazemke01,26,75,2083,13.4,.551,.421,.208,1.5,18.0,9.9,12.7,2.3,1.4,14.8,20.0,,0.3,3.8,4.1,.094,,-1.3,1.6,0.3,1.2
6,Thabo Sefolosha\sefolth01,31,75,1758,12.4,.578,.333,.266,3.3,17.1,10.4,8.8,2.4,1.7,14.1,12.3,,1.3,3.2,4.5,.122,,-1.7,2.8,1.1,1.4
7,Dennis Schroder\schrode01,22,80,1621,15.5,.510,.306,.233,1.7,11.8,6.9,36.1,2.1,0.4,17.5,28.8,,-0.2,2.3,2.2,.064,,-0.5,-0.9,-1.4,0.3
8,Mike Scott\scottmi01,27,75,1146,14.0,.575,.420,.168,5.2,14.2,9.8,10.5,1.1,1.2,9.4,17.4,,1.7,1.5,3.2,.132,,-0.2,-0.4,-0.6,0.4
9,Tim Hardaway\hardati02,23,51,864,11.7,.563,.536,.211,0.9,9.8,5.4,8.9,1.2,0.6,7.4,16.2,,0.9,1.0,1.9,.105,,-0.9,-1.2,-2.1,0.0
10,Tiago Splitter\splitti01,31,36,579,13.7,.571,.013,.310,8.7,13.8,11.3,7.9,1.7,1.6,12.0,15.5,,0.9,0.9,1.7,.144,,-1.9,1.1,-0.8,0.2
11,Mike Muscala\muscami01,24,60,565,13.6,.576,.257,.257,7.5,14.9,11.3,9.1,1.1,3.8,13.8,15.5,,0.7,0.9,1.6,.136,,-2.0,1.5,-0.5,0.2
12,Lamar Patterson\pattela01,24,35,395,5.1,.468,.613,.275,1.1,12.4,6.9,13.6,1.1,0.4,20.4,12.8,,-0.3,0.5,0.2,.025,,-4.6,-0.3,-4.9,-0.3
13,Kris Humphries\humphkr01,30,21,295,14.9,.555,.307,.446,7.6,18.5,13.1,6.9,1.7,1.9,10.4,20.4,,0.4,0.5,0.9,.143,,-1.5,-0.1,-1.6,0.0
14,Justin Holiday\holidju01,26,26,263,4.7,.407,.616,.137,1.7,9.3,5.6,5.9,2.4,1.2,14.4,15.4,,-0.5,0.4,-0.1,-0.021,,-5.4,0.3,-5.1,-0.2
15,Shelvin Mack\macksh01,25,24,179,15.4,.464,.284,.126,1.2,11.9,6.7,36.9,2.2,0.0,12.3,28.5,,-0.1,0.3,0.2,.045,,-1.3,-1.8,-3.1,0.0
16,Kirk Hinrich\hinriki01,35,11,76,6.2,.227,.545,.000,1.5,15.4,8.6,23.8,1.3,1.0,21.4,8.2,,-0.1,0.1,0.0,.019,,-6.6,0.9,-5.7,-0.1
17,Edy Tavares\tavarwa01,23,11,73,14.4,.555,.000,.421,10.7,20.5,15.7,6.3,0.7,6.5,18.2,16.9,,0.0,0.1,0.2,.106,,-4.9,2.5,-2.3,0.0
