Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Bradley Beal\bealbr01,24,82,2977,18.4,.564,.357,.249,2.3,11.5,6.9,21.0,1.6,1.1,11.5,27.6,,4.4,2.5,6.9,.111,,2.7,-1.0,1.7,2.7
2,Otto Porter\porteot01,24,77,2432,18.3,.602,.354,.145,4.8,18.1,11.4,10.1,2.4,1.5,7.4,18.4,,5.0,3.1,8.1,.161,,2.4,1.2,3.6,3.4
3,Kelly Oubre\oubreke01,22,81,2231,11.9,.534,.467,.295,3.0,15.4,9.2,6.4,1.8,1.4,9.2,19.4,,1.4,2.3,3.7,.080,,-0.8,-0.4,-1.2,0.4
4,Marcin Gortat\gortama01,33,82,2075,14.7,.546,.000,.291,9.9,24.0,17.0,10.6,1.0,2.6,13.5,15.5,,2.4,2.4,4.9,.113,,-1.6,1.9,0.3,1.2
5,Markieff Morris\morrima02,28,73,1968,13.2,.566,.301,.186,4.3,19.2,11.8,11.0,1.4,1.7,14.6,19.5,,1.2,2.1,3.3,.080,,-1.0,0.5,-0.5,0.7
6,Tomas Satoransky\satorto01,26,73,1643,15.4,.615,.263,.250,5.0,11.1,8.0,24.8,1.6,0.8,16.3,13.7,,3.7,1.3,5.0,.145,,1.3,-0.2,1.1,1.3
7,John Wall\walljo01,27,41,1410,19.1,.515,.250,.361,1.8,10.2,6.0,44.5,2.0,2.8,17.0,29.1,,1.2,1.5,2.7,.092,,1.6,0.0,1.5,1.2
8,Mike Scott\scottmi01,29,76,1406,13.6,.599,.311,.145,4.0,15.8,9.9,9.1,0.8,0.6,12.4,20.0,,1.4,1.0,2.5,.085,,-0.5,-1.8,-2.3,-0.1
9,Ian Mahinmi\mahinia01,31,77,1145,12.2,.601,.008,.516,13.4,17.4,15.4,6.6,1.6,3.2,24.7,15.6,,0.8,1.4,2.2,.093,,-2.3,1.6,-0.7,0.4
10,Jodie Meeks\meeksjo01,30,77,1119,12.4,.548,.534,.298,1.5,11.2,6.4,9.1,1.3,0.3,7.7,19.0,,1.3,0.8,2.0,.087,,-0.4,-2.5,-2.8,-0.2
11,Tim Frazier\fraziti01,27,59,838,11.3,.475,.326,.174,2.4,13.1,7.8,31.1,2.8,0.7,23.5,12.8,,0.4,1.0,1.4,.080,,-2.4,0.3,-2.1,0.0
12,Jason Smith\smithja02,31,33,285,8.8,.455,.278,.183,7.2,13.9,10.5,7.4,0.5,4.0,11.4,21.7,,-0.2,0.3,0.0,.003,,-4.8,-1.1,-6.0,-0.3
13,Ramon Sessions\sessira01,31,15,225,14.9,.533,.234,.656,2.5,7.5,5.0,31.1,1.5,0.4,15.4,19.1,,0.4,0.1,0.5,.116,,-0.8,-2.9,-3.7,-0.1
14,Chris McCullough\mcculch01,22,19,90,15.8,.478,.190,.333,8.8,22.6,15.7,7.1,0.0,4.9,4.0,24.6,,0.1,0.1,0.2,.081,,-3.8,-1.9,-5.7,-0.1
15,Devin Robinson\robinde01,22,1,13,10.5,.333,.000,.000,17.4,26.0,21.7,0.0,3.8,0.0,0.0,10.2,,0.0,0.0,0.0,.098,,-5.7,-2.6,-8.2,0.0
