Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Spencer Dinwiddie\dinwisp01,24,80,2306,15.9,.527,.517,.320,1.8,10.2,6.0,35.0,1.4,0.7,11.8,20.3,,4.3,1.4,5.7,.118,,2.1,-1.8,0.2,1.3
2,Allen Crabbe\crabbal01,25,75,2197,12.3,.558,.643,.163,1.3,14.4,7.8,8.4,1.0,1.2,8.1,19.0,,1.8,1.4,3.2,.070,,0.4,-1.2,-0.8,0.7
3,DeMarre Carroll\carrode01,31,73,2180,14.3,.550,.498,.313,5.1,18.4,11.7,10.5,1.3,1.0,10.3,19.8,,2.3,1.8,4.1,.091,,0.4,-0.3,0.2,1.2
4,Joe Harris\harrijo01,26,78,1975,13.3,.634,.576,.167,2.7,11.3,7.0,10.2,0.9,0.8,12.0,16.6,,3.0,0.9,4.0,.097,,1.3,-1.2,0.1,1.1
5,Rondae Hollis-Jefferson\holliro01,23,68,1920,16.9,.548,.075,.436,5.5,20.0,12.7,14.2,1.6,1.9,12.3,22.2,,2.1,2.0,4.1,.103,,-1.5,1.1,-0.4,0.8
6,Caris LeVert\leverca01,23,71,1864,14.2,.525,.333,.254,3.0,11.9,7.4,26.0,2.1,0.9,15.8,22.5,,0.7,1.6,2.3,.058,,-0.3,-0.2,-0.5,0.7
7,Jarrett Allen\allenja01,19,72,1441,17.5,.636,.038,.370,10.5,18.1,14.3,5.4,0.9,4.6,15.1,16.3,,2.7,1.5,4.2,.141,,-1.3,1.4,0.2,0.8
8,Quincy Acy\acyqu01,27,70,1359,8.2,.525,.800,.164,3.1,17.1,10.0,6.0,1.2,1.6,13.3,14.4,,-0.1,1.1,1.0,.036,,-2.0,-0.2,-2.2,-0.1
9,D'Angelo Russell\russeda01,21,48,1234,15.2,.509,.414,.195,2.6,13.8,8.1,35.7,1.4,1.0,16.8,30.8,,-0.5,0.9,0.4,.014,,0.8,-1.2,-0.4,0.5
10,Tyler Zeller\zellety01,28,42,703,15.3,.587,.114,.262,9.4,20.0,14.7,6.5,0.6,2.2,12.1,17.9,,1.0,0.6,1.5,.105,,-1.9,-0.6,-2.5,-0.1
11,Nik Stauskas\stausni01,24,35,478,9.8,.547,.660,.180,0.9,13.2,7.0,11.9,0.5,0.6,12.0,16.7,,0.2,0.2,0.4,.038,,-1.7,-2.3,-3.9,-0.2
12,Dante Cunningham\cunnida01,30,22,447,13.8,.561,.432,.115,6.6,18.5,12.5,7.6,1.3,2.3,10.4,15.8,,0.4,0.4,0.9,.092,,-1.0,0.4,-0.6,0.2
13,Trevor Booker\booketr01,30,18,395,15.4,.536,.080,.287,10.1,22.0,16.0,16.2,1.0,0.9,15.1,21.8,,0.3,0.3,0.6,.072,,-1.6,0.2,-1.5,0.1
14,Timofey Mozgov\mozgoti01,31,31,359,12.3,.617,.194,.323,9.4,19.7,14.5,4.8,0.7,2.7,23.7,16.8,,0.1,0.3,0.4,.055,,-3.8,-0.3,-4.1,-0.2
15,Jahlil Okafor\okafoja01,22,26,328,15.8,.593,.031,.194,5.5,19.3,12.3,5.9,0.4,3.6,11.4,20.9,,0.3,0.3,0.6,.089,,-3.4,-0.8,-4.3,-0.2
16,Sean Kilpatrick\kilpase01,28,16,183,4.9,.414,.494,.218,0.6,19.9,10.2,12.6,0.5,0.4,14.4,26.3,,-0.6,0.1,-0.4,-0.116,,-7.1,-3.1,-10.2,-0.4
17,Isaiah Whitehead\whiteis01,22,16,180,11.5,.530,.209,.221,2.3,13.1,7.7,19.6,2.2,0.8,20.3,28.5,,-0.3,0.2,-0.1,-0.035,,-4.3,-1.3,-5.6,-0.2
18,Milton Doyle\doylemi01,24,10,125,5.2,.337,.489,.170,2.5,12.9,7.6,11.7,2.3,1.2,3.8,18.2,,-0.3,0.1,-0.1,-0.052,,-5.2,-0.6,-5.8,-0.1
19,James Webb\webbja01,24,10,120,2.2,.333,.792,.000,7.0,14.3,10.6,4.5,0.4,0.0,14.3,10.1,,-0.1,0.0,-0.1,-0.041,,-5.1,-1.5,-6.6,-0.1
20,Jacob Wiley\wileyja01,23,5,33,8.2,.410,.500,.500,6.4,29.2,17.7,8.0,1.5,0.0,0.0,6.4,,0.0,0.0,0.1,.094,,-3.9,0.9,-3.0,0.0
21,Jeremy Lin\linje01,29,1,25,15.9,.597,.167,.583,0.0,0.0,0.0,27.1,0.0,0.0,16.6,31.3,,0.0,0.0,0.0,.087,,-3.1,-10.4,-13.5,-0.1
22,Rashad Vaughn\vaughra01,21,1,4,4.1,,,,0.0,0.0,0.0,31.7,0.0,0.0,,0.0,,0.0,0.0,0.0,.106,,-7.6,-8.5,-16.0,0.0
