Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Wesley Matthews\matthwe02,29,78,2644,10.9,.532,.615,.171,1.1,8.8,4.9,8.9,1.5,0.5,7.8,17.2,,1.9,1.8,3.7,.067,,0.8,-0.3,0.5,1.6
2,Dirk Nowitzki\nowitdi01,37,75,2364,19.0,.555,.308,.252,2.4,20.3,11.4,10.1,1.1,1.8,6.4,25.5,,4.2,2.6,6.8,.138,,1.2,-0.3,0.9,1.7
3,Raymond Felton\feltora01,31,80,2192,11.9,.502,.312,.258,1.8,11.1,6.5,20.3,1.6,0.6,13.7,18.4,,1.0,1.7,2.7,.059,,-1.1,0.2,-0.9,0.6
4,Deron Williams\willide01,31,65,2106,14.6,.530,.364,.266,1.0,8.9,5.0,29.3,1.5,0.6,14.8,22.0,,2.2,1.4,3.7,.083,,0.9,-1.0,-0.1,1.0
5,Zaza Pachulia\pachuza01,31,76,2004,16.2,.550,.006,.587,13.7,25.7,19.7,9.7,1.6,0.9,16.8,16.2,,3.4,2.7,6.0,.145,,-0.8,2.2,1.4,1.7
6,Chandler Parsons\parsoch01,27,61,1799,16.2,.589,.386,.209,1.8,15.6,8.7,16.0,1.3,1.0,11.8,20.5,,2.6,1.6,4.3,.114,,1.6,0.3,1.9,1.8
7,J.J. Barea\bareajo01,31,74,1667,15.4,.536,.366,.135,1.7,8.3,5.0,31.5,0.8,0.1,13.0,23.8,,2.1,0.7,2.8,.082,,1.6,-2.8,-1.2,0.3
8,Devin Harris\harride01,32,64,1280,13.1,.559,.422,.374,1.5,10.3,5.9,14.5,2.4,0.8,13.2,17.9,,1.2,1.3,2.5,.095,,-0.1,0.4,0.3,0.7
9,Dwight Powell\poweldw01,24,69,992,16.8,.557,.054,.480,9.3,20.9,15.1,7.2,1.8,2.0,10.0,18.4,,1.8,1.3,3.1,.151,,-1.3,1.0,-0.3,0.4
10,Charlie Villanueva\villach01,31,62,665,11.9,.473,.526,.073,4.0,21.1,12.5,6.2,1.4,1.9,8.4,25.3,,-0.6,0.8,0.2,.016,,-2.8,-1.8,-4.6,-0.4
11,Justin Anderson\anderju01,22,55,647,12.3,.522,.474,.314,3.1,19.3,11.2,6.8,1.5,3.2,10.8,15.8,,0.3,0.8,1.1,.083,,-2.5,1.3,-1.2,0.1
12,David Lee\leeda02,32,25,433,24.0,.660,.000,.294,15.2,29.1,22.2,12.5,1.2,2.9,14.8,20.0,,1.5,0.7,2.1,.237,,2.1,2.2,4.3,0.7
13,Salah Mejri\mejrisa01,29,34,397,16.8,.636,.013,.590,11.4,22.6,17.0,3.9,1.0,7.6,19.0,14.0,,0.6,0.7,1.3,.156,,-2.6,3.7,1.1,0.3
14,JaVale McGee\mcgeeja01,28,34,370,19.9,.574,.007,.269,15.8,23.7,19.7,1.5,0.7,5.9,12.3,21.1,,0.6,0.5,1.1,.146,,-2.9,-0.6,-3.5,-0.1
15,Jeremy Evans\evansje01,28,30,251,12.6,.620,.333,.438,4.8,18.8,11.8,1.2,1.2,3.0,10.9,11.7,,0.3,0.3,0.6,.119,,-2.8,0.2,-2.6,0.0
16,John Jenkins\jenkijo01,24,21,193,7.2,.466,.271,.129,2.3,10.2,6.3,7.6,0.8,0.0,12.9,20.1,,-0.2,0.1,-0.1,-0.033,,-5.0,-2.4,-7.4,-0.3
