Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Russell Westbrook\westbru01,27,80,2750,27.6,.554,.236,.397,6.1,18.1,12.4,49.6,2.9,0.6,16.8,31.6,,10.0,4.0,14.0,.245,,7.6,2.4,10.0,8.3
2,Kevin Durant\duranke01,27,72,2578,28.2,.634,.348,.361,2.0,21.8,12.4,24.2,1.3,2.5,13.5,30.6,,11.0,3.5,14.5,.270,,7.0,0.9,7.9,6.4
3,Serge Ibaka\ibakase01,26,78,2500,13.9,.533,.212,.139,6.5,16.2,11.6,3.9,0.8,4.5,10.5,17.6,,2.5,3.0,5.5,.105,,-1.1,1.0,-0.1,1.2
4,Dion Waiters\waitedi01,24,78,2152,9.4,.492,.340,.222,1.9,8.0,5.1,10.0,1.9,0.5,13.4,17.7,,0.3,1.8,2.1,.046,,-1.5,-0.6,-2.1,-0.1
5,Steven Adams\adamsst01,22,80,2014,15.5,.621,.000,.460,12.5,16.1,14.4,4.3,1.0,3.3,14.1,12.6,,4.2,2.3,6.5,.155,,0.8,1.3,2.1,2.1
6,Enes Kanter\kanteen01,23,82,1721,24.0,.626,.029,.349,16.7,24.9,21.0,3.1,0.7,1.5,12.2,23.4,,6.0,2.1,8.1,.226,,1.3,-3.1,-1.7,0.1
7,Andre Roberson\roberan03,24,70,1553,10.2,.566,.376,.197,5.9,11.4,8.8,4.0,1.7,2.0,10.5,9.1,,1.8,1.6,3.4,.105,,0.0,1.3,1.4,1.3
8,Kyle Singler\singlky01,27,68,977,6.6,.481,.439,.199,5.9,9.6,7.9,3.2,1.5,0.7,11.7,11.9,,0.3,0.8,1.1,.054,,-1.7,-0.8,-2.5,-0.1
9,Anthony Morrow\morroan01,30,68,926,10.7,.543,.613,.117,1.2,5.8,3.6,3.7,1.2,0.4,4.6,16.9,,1.4,0.5,1.9,.097,,0.5,-3.2,-2.7,-0.2
10,Nick Collison\collini01,35,59,699,7.7,.498,.018,.303,11.2,15.2,13.3,9.6,1.1,1.7,28.8,10.6,,0.1,0.7,0.8,.053,,-2.5,1.3,-1.2,0.1
11,Cameron Payne\payneca01,21,57,698,12.9,.490,.399,.086,1.5,11.2,6.6,22.5,2.6,0.7,13.2,20.3,,0.6,0.8,1.4,.093,,-0.4,-0.9,-1.3,0.1
12,Randy Foye\foyera01,32,27,572,7.1,.469,.544,.181,1.6,7.8,4.9,11.3,1.1,1.7,14.8,14.1,,0.0,0.4,0.4,.038,,-1.9,-0.6,-2.5,-0.1
13,D.J. Augustin\augusdj01,28,34,519,8.7,.522,.504,.281,1.1,7.6,4.5,16.7,1.2,0.3,18.1,13.6,,0.4,0.3,0.7,.065,,-1.4,-1.9,-3.3,-0.2
14,Mitch McGary\mcgarmi01,23,20,72,7.4,.474,.174,.435,6.4,20.1,13.6,6.0,0.7,2.1,20.3,20.4,,-0.1,0.1,0.0,-0.018,,-6.2,-1.5,-7.7,-0.1
15,Josh Huestis\huestjo01,24,5,55,6.7,.509,.500,.333,4.2,15.0,9.9,0.0,0.9,2.8,17.9,13.0,,0.0,0.1,0.0,.010,,-4.9,-2.5,-7.4,-0.1
16,Steve Novak\novakst01,32,7,24,20.8,.708,.750,.000,0.0,17.2,9.1,0.0,0.0,0.0,7.7,23.1,,0.1,0.0,0.1,.181,,2.9,-8.5,-5.7,0.0
17,Nazr Mohammed\mohamna01,38,5,19,6.0,.680,.000,.400,6.1,16.3,11.5,0.0,0.0,0.0,33.8,19.9,,0.0,0.0,0.0,-0.009,,-7.4,-5.9,-13.2,-0.1
