Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Shane Larkin\larkish01,22,76,1865,10.9,.504,.269,.181,1.7,9.4,5.4,19.4,2.6,0.4,15.1,13.6,,0.8,0.9,1.7,.045,,-1.6,-0.7,-2.4,-0.2
2,Jason Smith\smithja02,28,82,1785,12.0,.497,.071,.258,6.2,15.0,10.5,13.5,0.9,2.1,13.6,19.7,,0.5,0.7,1.2,.032,,-2.5,-0.9,-3.4,-0.6
3,Tim Hardaway\hardati02,22,70,1681,12.1,.512,.494,.218,0.8,10.2,5.4,13.5,0.6,0.7,9.5,23.8,,0.8,0.0,0.8,.023,,0.1,-4.2,-4.1,-0.9
4,Langston Galloway\gallola01,23,45,1457,12.3,.489,.344,.153,2.9,12.5,7.5,17.6,1.9,0.7,10.1,19.2,,0.7,0.6,1.3,.043,,0.0,-1.1,-1.1,0.3
5,Carmelo Anthony\anthoca01,30,40,1428,21.5,.531,.222,.294,5.7,16.0,10.7,18.0,1.5,1.0,8.9,32.2,,2.2,0.6,2.9,.097,,3.5,-2.2,1.4,1.2
6,Quincy Acy\acyqu01,24,68,1287,11.9,.533,.181,.293,6.9,20.5,13.5,8.7,1.1,1.4,13.8,15.5,,1.0,0.7,1.7,.063,,-2.3,-0.8,-3.1,-0.3
7,Jose Calderon\caldejo01,33,42,1270,11.3,.519,.401,.090,1.7,9.8,5.6,25.6,1.3,0.0,16.9,16.1,,0.8,0.1,0.9,.033,,-0.5,-2.6,-3.2,-0.4
8,Lance Thomas\thomala01,26,40,1040,8.6,.478,.066,.209,4.0,9.5,6.7,7.9,1.3,0.6,14.2,17.8,,-0.6,0.2,-0.5,-0.022,,-4.0,-1.8,-5.7,-1.0
9,Cole Aldrich\aldrico01,26,61,976,18.1,.513,.000,.213,11.6,28.9,20.0,13.3,2.0,5.5,15.2,18.3,,0.8,1.4,2.2,.107,,-2.2,3.1,0.9,0.7
10,Amar'e Stoudemire\stoudam01,32,36,865,19.5,.589,.010,.408,10.8,22.3,16.4,8.1,1.2,3.3,14.7,22.9,,1.5,0.7,2.2,.120,,-0.6,-0.5,-1.1,0.2
11,Lou Amundson\amundlo01,32,41,858,12.5,.444,.004,.337,11.6,22.0,16.7,12.6,1.3,5.0,17.0,18.0,,-0.5,0.8,0.4,.020,,-3.8,2.2,-1.6,0.1
12,Pablo Prigioni\prigipa01,37,43,795,12.7,.583,.714,.161,2.5,9.3,5.8,20.4,3.4,0.1,21.4,12.7,,0.7,0.5,1.2,.075,,0.2,-0.8,-0.5,0.3
13,Andrea Bargnani\bargnan01,29,29,785,16.6,.527,.114,.296,4.6,14.4,9.3,11.3,0.1,2.9,9.3,26.4,,0.8,0.2,0.9,.058,,-1.0,-2.7,-3.7,-0.3
14,Travis Wear\weartr01,24,51,672,8.5,.451,.144,.124,5.2,13.3,9.1,9.9,1.2,1.4,13.7,17.5,,-0.5,0.2,-0.3,-0.020,,-4.5,-1.6,-6.1,-0.7
15,Cleanthony Early\earlycl01,23,39,647,8.4,.447,.393,.224,3.8,13.8,8.7,9.1,2.0,1.5,14.5,19.6,,-0.8,0.4,-0.4,-0.030,,-3.8,-1.3,-5.2,-0.5
16,Iman Shumpert\shumpim01,24,24,625,11.9,.484,.307,.172,4.0,11.2,7.5,21.3,2.5,0.4,15.4,20.1,,-0.1,0.3,0.3,.020,,-0.8,-1.1,-1.9,0.0
17,J.R. Smith\smithjr01,29,24,619,11.5,.487,.359,.155,0.7,10.4,5.4,23.3,1.5,0.5,14.4,23.3,,-0.2,0.1,-0.1,-0.008,,-1.2,-3.1,-4.3,-0.4
18,Samuel Dalembert\dalemsa01,33,32,544,11.8,.461,.000,.154,10.9,25.1,17.8,8.6,1.4,6.3,21.9,15.0,,-0.4,0.7,0.3,.023,,-5.2,3.0,-2.2,0.0
19,Alexey Shved\shvedal01,26,16,423,20.5,.544,.387,.453,3.7,16.6,10.0,24.4,1.9,1.0,10.3,26.3,,0.9,0.2,1.2,.135,,3.7,-1.6,2.1,0.4
20,Ricky Ledo\ledori01,22,12,233,7.6,.450,.267,.222,7.2,9.7,8.4,13.1,1.4,0.4,19.5,24.3,,-0.4,0.0,-0.4,-0.083,,-4.1,-2.9,-7.1,-0.3
