Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Pau Gasol\gasolpa01,34,78,2681,22.7,.550,.023,.317,9.2,27.6,18.6,14.4,0.5,4.0,10.7,24.7,,6.0,4.4,10.4,.187,,0.7,2.1,2.8,3.2
2,Jimmy Butler\butleji01,25,65,2513,21.3,.583,.212,.508,5.1,11.2,8.2,14.4,2.3,1.0,7.7,21.6,,8.2,3.0,11.2,.214,,4.1,0.6,4.7,4.2
3,Joakim Noah\noahjo01,29,67,2049,15.3,.482,.005,.407,11.9,22.1,17.1,23.0,1.2,2.6,19.6,13.7,,2.4,3.1,5.6,.130,,-0.2,3.6,3.4,2.8
4,Aaron Brooks\brookaa01,30,82,1885,14.4,.534,.383,.213,1.9,7.5,4.8,24.2,1.5,0.6,14.9,25.0,,1.7,1.5,3.3,.083,,1.0,-2.4,-1.4,0.3
5,Mike Dunleavy\dunlemi02,34,63,1838,11.6,.573,.547,.181,1.7,12.7,7.3,9.7,1.1,0.8,10.4,14.2,,2.4,1.7,4.1,.108,,0.6,-0.2,0.4,1.1
6,Taj Gibson\gibsota01,29,62,1692,16.1,.545,.000,.364,10.7,14.6,12.7,6.9,1.1,3.2,11.6,17.6,,2.7,2.1,4.8,.137,,-0.6,1.1,0.6,1.1
7,Nikola Mirotic\mirotni01,23,82,1654,17.9,.556,.502,.455,4.3,21.8,13.3,9.7,1.7,2.4,10.6,22.8,,3.0,2.7,5.7,.165,,1.2,0.0,1.2,1.3
8,Kirk Hinrich\hinriki01,34,66,1610,6.8,.468,.441,.131,1.4,6.6,4.1,13.8,1.5,0.6,15.3,13.3,,-0.3,1.3,1.0,.030,,-2.3,-0.6,-2.8,-0.3
9,Derrick Rose\rosede01,26,51,1530,15.9,.493,.325,.224,2.6,8.7,5.7,30.7,1.2,0.8,14.9,31.7,,0.0,1.2,1.2,.038,,1.1,-2.3,-1.3,0.3
10,Tony Snell\snellto01,23,72,1412,10.2,.550,.531,.148,2.5,10.9,6.8,6.8,1.2,0.6,10.8,14.1,,1.2,1.2,2.4,.082,,-0.6,-0.9,-1.5,0.2
11,E'Twaun Moore\mooreet01,25,56,504,10.3,.504,.273,.144,2.7,7.1,5.0,10.4,2.1,0.9,8.7,14.4,,0.3,0.5,0.8,.080,,-1.8,-0.6,-2.5,-0.1
12,Doug McDermott\mcderdo01,23,36,321,6.1,.480,.383,.140,2.1,12.2,7.3,3.0,0.6,0.2,13.0,18.3,,-0.3,0.2,0.0,-0.005,,-4.8,-3.3,-8.0,-0.5
13,Nazr Mohammed\mohamna01,37,23,128,8.7,.431,.000,.100,9.6,22.3,16.1,3.6,1.6,2.8,18.3,13.4,,-0.1,0.2,0.1,.040,,-6.1,0.9,-5.3,-0.1
14,Cameron Bairstow\bairsca01,24,18,64,2.1,.309,.000,.357,10.5,3.3,6.8,2.2,1.6,1.1,15.6,13.5,,-0.1,0.0,-0.1,-0.048,,-6.7,-1.0,-7.7,-0.1
