Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,James Harden\hardeja01,27,81,2947,27.4,.613,.493,.575,3.5,20.9,12.2,50.7,2.0,1.0,19.5,34.2,,11.5,3.6,15.0,.245,,8.7,1.5,10.1,9.0
2,Trevor Ariza\arizatr01,31,80,2773,12.4,.548,.695,.158,2.1,15.9,9.0,8.8,2.5,0.6,7.9,14.1,,2.8,3.2,6.0,.104,,0.7,1.0,1.7,2.6
3,Eric Gordon\gordoer01,28,75,2323,13.2,.557,.651,.172,1.4,8.1,4.7,12.3,1.0,1.4,10.0,22.1,,2.5,1.4,3.8,.079,,1.0,-2.4,-1.4,0.4
4,Ryan Anderson\anderry01,28,72,2116,13.5,.583,.655,.194,5.8,11.2,8.5,4.7,0.7,0.5,6.2,17.9,,4.0,1.1,5.2,.117,,1.8,-2.6,-0.8,0.6
5,Patrick Beverley\beverpa01,28,67,2058,13.0,.546,.530,.175,5.0,15.8,10.4,18.8,2.3,1.0,14.6,14.1,,2.9,2.4,5.3,.123,,0.8,1.5,2.3,2.3
6,Clint Capela\capelca01,22,65,1551,21.4,.638,.000,.314,12.5,24.5,18.5,6.7,1.1,4.1,12.0,19.9,,3.8,2.1,5.9,.184,,0.0,0.9,0.9,1.1
7,Sam Dekker\dekkesa01,22,77,1419,13.1,.549,.436,.159,7.2,14.6,10.9,7.7,1.3,1.2,8.2,14.9,,1.9,1.2,3.1,.104,,-0.4,-0.6,-1.0,0.3
8,Nene Hilario\hilarne01,34,67,1198,18.9,.630,.023,.496,8.6,17.0,12.8,8.6,2.2,2.6,13.1,19.7,,2.5,1.6,4.1,.165,,-0.4,0.8,0.5,0.7
9,Montrezl Harrell\harremo01,23,58,1064,19.2,.662,.020,.351,8.3,14.2,11.2,9.6,0.9,3.2,9.9,17.6,,3.1,1.0,4.1,.183,,0.8,0.2,0.9,0.8
10,Corey Brewer\breweco01,30,58,923,7.5,.491,.414,.194,2.5,11.0,6.7,9.0,1.9,1.1,12.7,12.9,,0.0,0.8,0.9,.045,,-3.1,0.0,-3.1,-0.3
11,Lou Williams\willilo02,30,23,591,15.4,.547,.489,.428,2.2,10.7,6.5,14.3,1.2,1.2,11.3,25.3,,0.8,0.4,1.2,.096,,-0.1,-2.5,-2.6,-0.1
12,K.J. McDaniels\mcdankj01,23,29,212,10.2,.552,.397,.147,3.1,12.4,7.7,2.7,1.6,3.0,12.1,16.4,,0.0,0.2,0.3,.058,,-3.7,-1.0,-4.7,-0.1
13,Tyler Ennis\ennisty01,22,31,196,4.0,.444,.250,.047,2.2,8.4,5.3,24.5,1.5,0.0,26.9,19.3,,-0.4,0.1,-0.2,-0.061,,-6.8,-2.7,-9.5,-0.4
14,Troy Williams\willitr02,22,6,139,12.8,.616,.477,.159,7.1,11.8,9.4,6.4,1.0,0.6,11.3,16.2,,0.2,0.1,0.3,.116,,0.4,-2.1,-1.7,0.0
15,Bobby Brown\brownbo02,32,25,123,10.8,.509,.583,.033,0.0,5.3,2.7,17.6,0.4,0.0,7.6,22.7,,0.1,0.0,0.1,.040,,-1.5,-6.1,-7.6,-0.2
16,Isaiah Taylor\taylois01,22,4,52,0.3,.190,.286,.286,2.1,4.2,3.1,7.1,0.9,1.6,0.0,6.4,,-0.1,0.0,0.0,-0.028,,-6.4,-0.1,-6.5,-0.1
17,Chinanu Onuaku\onuakch01,20,5,52,12.3,.799,.000,.571,4.2,16.8,10.5,7.8,2.8,1.6,31.3,10.4,,0.1,0.1,0.1,.123,,-2.4,1.8,-0.6,0.0
18,Kyle W
