Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Gordon Hayward\haywago01,24,76,2618,20.2,.567,.304,.425,2.4,14.0,8.2,21.7,2.2,0.9,13.8,26.2,,5.8,2.9,8.7,.159,,3.3,0.1,3.4,3.6
2,Trey Burke\burketr01,22,76,2288,12.6,.455,.388,.144,1.6,8.7,5.2,25.0,1.5,0.5,10.4,23.9,,0.8,1.6,2.4,.050,,0.0,-1.9,-1.9,0.1
3,Derrick Favors\favorde01,23,74,2280,21.8,.558,.007,.362,10.0,20.7,15.4,9.4,1.4,4.3,10.2,23.8,,5.0,3.3,8.3,.175,,0.8,1.7,2.4,2.6
4,Rudy Gobert\goberru01,22,82,2158,21.6,.627,.005,.639,14.3,27.2,20.7,8.2,1.6,7.0,16.9,14.0,,5.0,4.3,9.3,.206,,0.7,5.1,5.8,4.3
5,Dante Exum\exumda01,19,82,1817,5.7,.457,.635,.077,1.7,6.6,4.2,16.6,1.2,0.6,21.5,13.8,,-1.1,1.0,-0.1,-0.003,,-2.6,-1.3,-3.8,-0.8
6,Joe Ingles\inglejo01,27,79,1673,9.6,.533,.571,.113,1.5,10.5,6.0,16.8,2.3,0.5,20.9,12.9,,0.5,1.6,2.2,.062,,-1.1,0.3,-0.8,0.5
7,Trevor Booker\booketr01,27,79,1564,15.3,.536,.181,.319,10.3,19.0,14.7,9.0,1.5,2.1,14.3,18.1,,1.7,1.9,3.6,.110,,-0.6,0.7,0.2,0.9
8,Enes Kanter\kanteen01,22,49,1326,17.5,.535,.070,.203,12.9,20.5,16.7,3.8,0.9,1.0,12.8,25.1,,1.4,1.3,2.7,.099,,-1.5,-2.6,-4.1,-0.7
9,Rodney Hood\hoodro01,22,50,1064,12.3,.529,.455,.214,1.0,11.7,6.4,13.2,1.5,0.9,9.9,19.6,,1.3,0.9,2.2,.098,,0.2,-1.3,-1.1,0.2
10,Elijah Millsap\millsel01,27,47,924,7.9,.450,.378,.361,3.5,15.2,9.4,9.7,3.2,1.4,19.5,17.0,,-1.0,1.4,0.4,.020,,-3.5,1.9,-1.6,0.1
11,Alec Burks\burksal01,23,27,899,13.0,.524,.227,.430,2.5,12.1,7.3,15.2,1.0,0.4,12.7,20.8,,1.1,0.6,1.7,.089,,-0.4,-1.1,-1.6,0.1
12,Jeremy Evans\evansje01,27,38,266,20.5,.636,.086,.500,11.3,19.4,15.4,7.9,2.2,3.6,6.6,13.1,,0.9,0.4,1.3,.241,,1.5,2.0,3.5,0.4
13,Chris Johnson\johnsch04,24,12,211,14.2,.608,.594,.094,1.7,8.2,4.9,5.6,3.0,0.0,8.3,15.8,,0.4,0.2,0.6,.139,,1.7,-1.0,0.7,0.1
14,Ian Clark\clarkia01,23,23,161,8.3,.476,.568,.114,2.9,6.4,4.7,9.7,2.0,1.0,13.2,15.1,,0.0,0.1,0.1,.044,,-2.1,-1.2,-3.3,-0.1
15,Bryce Cotton\cottobr01,22,15,159,14.5,.520,.290,.261,2.2,10.8,6.5,17.0,1.3,0.0,13.5,25.6,,0.1,0.1,0.2,.067,,-1.2,-3.2,-4.4,-0.1
16,Steve Novak\novakst01,31,22,109,14.5,.669,.943,.057,1.1,15.8,8.5,9.3,0.0,0.7,7.7,16.4,,0.3,0.1,0.4,.162,,3.3,-3.6,-0.2,0.0
17,Jack Cooley\cooleja01,23,16,87,11.4,.432,.000,.955,13.3,19.8,16.6,1.8,3.7,2.8,8.8,18.0,,0.0,0.2,0.2,.092,,-4.4,0.4,-4.0,0.0
18,Elliot Williams\williel01,25,5,42,14.4,.648,.538,.154,0.0,8.2,4.1,16.1,2.5,0.0,22.4,19.5,,0.0,0.0,0.1,.090,,-0.1,-2.3,-2.4,0.0
19,Patrick Christopher\chrispa01,26,4,29,-2.6,.250,.333,.000,8.0,15.9,12.0,0.0,1.8,0.0,7.7,20.6,,-0.1,0.0,-0.1,-0.150,,-10.6,-5.7,-16.3,-0.1
20,Grant Jerrett\jerregr01,21,3,26,13.6,.477,.222,.111,4.5,17.7,11.1,13.2,4.1,0.0,9.6,18.4,,0.0,0.0,0.1,.108,,-1.6,1.0,-0.6,0.0
21,Jerrelle Benimon\benimje01,23,2,3,4.7,,,,38.7,76.6,57.8,0.0,0.0,0.0,100.0,15.3,,0.0,0.0,0.0,-0.215,,-20.3,-6.6,-26.9,0.0
22,Toure' Murry\murryto01,25,1,1,-41.7,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8,,0.0,0.0,0.0,-1.046,,-36.8,-13.2,-50.0,0.0
