Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Marc Gasol\gasolma01,32,74,2531,20.3,.554,.231,.286,2.6,18.8,10.5,24.8,1.4,3.7,11.3,26.4,,4.2,3.5,7.7,.145,,2.1,2.2,4.2,4.0
2,Mike Conley\conlemi01,29,69,2292,23.2,.604,.415,.365,1.5,10.8,6.0,34.5,2.1,0.8,11.8,26.3,,7.5,2.5,10.0,.209,,6.5,-0.8,5.7,4.5
3,JaMychal Green\greenja01,26,77,2101,13.5,.601,.290,.334,8.8,21.1,14.8,6.3,1.2,1.5,14.1,14.4,,3.2,2.6,5.8,.132,,-0.4,1.1,0.7,1.4
4,Tony Allen\allento01,35,71,1914,13.3,.493,.091,.218,9.6,13.8,11.7,8.4,3.1,1.4,13.3,17.9,,0.2,2.9,3.1,.077,,-1.8,2.4,0.6,1.3
5,Vince Carter\cartevi01,40,73,1799,11.7,.542,.604,.235,2.2,12.5,7.2,11.5,1.7,1.9,8.5,14.9,,1.9,2.1,4.0,.106,,0.1,0.9,1.0,1.4
6,Zach Randolph\randoza01,35,73,1786,18.5,.490,.098,.200,11.3,27.4,19.2,13.5,1.1,0.5,8.6,29.2,,0.8,2.4,3.2,.086,,-1.4,-0.7,-2.1,0.0
7,James Ennis\ennisja01,26,64,1501,10.6,.581,.427,.343,5.1,14.9,9.9,6.5,1.6,1.2,13.8,13.0,,1.4,1.7,3.1,.101,,-1.0,1.0,0.0,0.8
8,Andrew Harrison\harrian01,22,72,1474,8.7,.477,.433,.539,1.7,9.0,5.3,20.0,1.9,1.4,16.0,16.4,,0.0,1.5,1.6,.051,,-2.4,0.0,-2.4,-0.2
9,Troy Daniels\danietr01,25,67,1183,10.4,.531,.717,.109,2.1,7.8,4.8,6.6,0.9,0.3,8.0,21.7,,0.5,0.8,1.3,.051,,0.4,-3.5,-3.1,-0.3
10,Chandler Parsons\parsoch01,28,34,675,7.7,.436,.419,.194,1.0,13.6,7.1,12.8,1.5,0.7,9.1,17.8,,-0.5,0.7,0.2,.015,,-3.6,-0.5,-4.1,-0.3
11,Jarell Martin\martija01,22,42,558,8.7,.477,.166,.331,8.4,25.3,16.6,2.2,1.6,1.5,13.9,16.4,,-0.2,0.8,0.6,.054,,-5.8,-0.6,-6.4,-0.6
12,Brandan Wright\wrighbr03,29,28,447,18.5,.628,.007,.259,7.7,12.4,10.0,6.0,1.3,4.3,6.2,16.3,,1.1,0.5,1.6,.177,,0.0,1.3,1.3,0.4
13,Troy Williams\willitr02,22,24,418,7.8,.474,.333,.203,1.6,11.0,6.2,7.2,3.0,2.1,16.3,17.4,,-0.6,0.6,0.0,.004,,-4.6,1.5,-3.0,-0.1
14,Wade Baldwin\baldwwa01,20,33,405,6.5,.404,.191,.322,3.0,10.2,6.5,22.8,2.3,1.7,22.9,19.1,,-0.8,0.5,-0.3,-0.041,,-6.2,0.5,-5.7,-0.4
15,Toney Douglas\douglto01,30,24,394,10.6,.451,.359,.248,3.7,14.3,8.9,22.2,2.4,1.2,13.9,17.4,,0.0,0.5,0.5,.059,,-2.2,1.0,-1.2,0.1
16,Deyonta Davis\davisde01,20,36,238,10.6,.528,.000,.383,9.3,19.8,14.4,1.3,0.7,6.8,12.7,12.0,,0.1,0.4,0.5,.097,,-5.4,1.8,-3.7,-0.1
17,Wayne Selden\seldewa01,22,11,189,6.2,.475,.420,.360,0.6,6.2,3.3,9.9,1.1,0.5,13.4,16.1,,-0.1,0.1,0.0,-0.002,,-4.1,-1.9,-6.0,-0.2
