Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Kyle Lowry\lowryky01,28,70,2414,19.3,.527,.375,.299,2.6,13.1,7.8,32.4,2.3,0.4,12.8,25.4,,5.1,2.0,7.1,.141,,4.2,-0.6,3.6,3.4
2,Patrick Patterson\pattepa01,25,81,2156,14.6,.568,.529,.150,6.8,16.3,11.6,10.7,1.4,1.6,8.7,13.1,,4.4,1.7,6.1,.137,,2.5,0.7,3.2,2.8
3,DeMar DeRozan\derozde01,25,60,2100,17.4,.510,.089,.438,2.3,12.9,7.6,17.0,1.8,0.4,10.4,28.4,,2.6,1.4,4.0,.090,,-0.2,-1.4,-1.6,0.2
4,Jonas Valanciunas\valanjo01,22,80,2096,20.6,.623,.002,.423,11.8,26.3,19.1,3.1,0.8,3.6,12.4,19.1,,5.8,2.4,8.2,.189,,0.1,-0.6,-0.5,0.8
5,Terrence Ross\rosste01,23,82,2092,11.2,.519,.518,.074,1.8,10.7,6.2,6.5,1.3,1.0,8.1,18.3,,1.3,1.0,2.4,.054,,0.2,-1.8,-1.6,0.2
6,Lou Williams\willilo02,28,80,2016,19.9,.564,.482,.426,1.4,7.3,4.3,13.6,2.3,0.4,8.4,27.0,,5.4,1.1,6.6,.157,,4.0,-3.1,0.9,1.5
7,Greivis Vasquez\vasqugr01,28,82,1991,12.6,.514,.484,.091,1.3,11.2,6.3,23.9,1.2,0.4,13.6,19.8,,1.9,0.9,2.8,.066,,1.0,-2.1,-1.1,0.4
8,Amir Johnson\johnsam01,27,75,1979,15.4,.603,.089,.249,9.3,17.3,13.3,9.4,1.1,2.4,16.0,15.7,,3.5,1.6,5.1,.124,,0.8,1.0,1.8,1.9
9,James Johnson\johnsja01,27,70,1370,17.9,.617,.126,.252,5.1,16.5,10.8,11.4,2.0,4.1,15.0,17.4,,2.5,1.6,4.1,.143,,0.6,2.0,2.7,1.6
10,Tyler Hansbrough\hansbty01,29,74,1058,13.3,.597,.042,.842,11.6,17.3,14.4,2.8,1.5,1.1,8.1,10.5,,2.6,0.9,3.4,.156,,0.1,-0.5,-0.5,0.4
11,Chuck Hayes\hayesch01,31,29,255,10.4,.492,.000,.239,8.1,14.9,11.5,11.3,2.0,1.3,13.6,10.4,,0.3,0.2,0.5,.091,,-1.5,1.1,-0.4,0.1
12,Landry Fields\fieldla01,26,26,216,10.8,.527,.049,.146,5.3,8.5,6.9,10.1,2.6,0.0,15.5,10.8,,0.2,0.1,0.3,.072,,-1.5,0.1,-1.5,0.0
13,Greg Stiemsma\stiemgr01,29,17,66,7.8,.717,.000,.500,15.7,10.5,13.1,6.6,1.6,0.0,41.8,11.5,,0.0,0.0,0.1,.050,,-1.1,-0.6,-1.7,0.0
14,Lucas Nogueira\noguelu01,22,6,23,5.2,.307,.000,.500,10.0,45.1,27.6,6.2,4.5,0.0,17.0,23.1,,-0.1,0.1,0.0,-0.071,,-11.0,0.7,-10.3,0.0
15,Bruno Caboclo\cabocbr01,19,8,23,-1.8,.417,.250,.000,5.0,5.0,5.0,0.0,0.0,3.5,25.0,31.5,,-0.1,0.0,-0.1,-0.275,,-12.6,-6.3,-18.9,-0.1
