Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Carmelo Anthony\anthoca01,29,77,2982,24.4,.561,.253,.329,5.6,19.4,12.3,15.8,1.7,1.5,9.5,32.4,,8.1,2.5,10.7,.172,,4.6,-1.0,3.6,4.2
2,J.R. Smith\smithjr01,28,74,2421,14.0,.527,.503,.145,1.7,13.1,7.2,15.1,1.4,0.7,9.6,21.6,,2.5,1.2,3.7,.073,,1.8,-1.6,0.1,1.3
3,Raymond Felton\feltora01,29,65,2017,12.9,.476,.321,.201,3.1,8.6,5.7,28.1,2.1,1.2,16.3,18.2,,1.1,1.1,2.2,.053,,-0.1,-0.8,-0.9,0.5
4,Iman Shumpert\shumpim01,23,74,1962,9.6,.480,.471,.147,4.7,14.0,9.2,9.8,2.5,0.6,13.3,14.1,,0.4,1.6,2.0,.048,,-0.8,0.7,-0.1,0.9
5,Tim Hardaway\hardati02,21,81,1875,12.7,.554,.521,.186,1.2,6.6,3.8,5.8,1.2,0.3,5.9,19.6,,2.7,0.4,3.1,.080,,1.3,-3.5,-2.3,-0.1
6,Tyson Chandler\chandty01,31,55,1662,16.4,.615,.003,.481,10.9,27.0,18.7,5.5,1.2,3.4,15.4,12.9,,3.1,1.9,4.9,.143,,-0.6,1.8,1.3,1.4
7,Amar'e Stoudemire\stoudam01,31,65,1466,18.8,.596,.000,.364,8.7,17.2,12.8,4.2,0.8,2.2,12.3,23.4,,2.9,0.9,3.8,.124,,-0.8,-2.3,-3.1,-0.4
8,Pablo Prigioni\prigipa01,36,66,1283,13.0,.642,.733,.063,3.2,8.8,5.9,25.6,2.8,0.1,23.4,9.3,,2.5,0.9,3.4,.127,,1.5,-0.9,0.6,0.8
9,Andrea Bargnani\bargnan01,28,42,1257,14.5,.510,.215,.203,6.3,14.7,10.4,6.1,0.6,3.7,9.6,22.4,,0.8,0.7,1.5,.058,,-1.4,-1.0,-2.4,-0.1
10,Kenyon Martin\martike01,36,32,633,12.2,.521,.008,.154,6.5,18.7,12.5,11.9,2.1,3.8,16.5,11.6,,0.5,0.7,1.2,.090,,-2.0,3.1,1.1,0.5
11,Beno Udrih\udrihbe01,31,31,588,12.4,.507,.250,.150,1.9,9.7,5.7,28.9,2.0,0.5,19.8,16.8,,0.4,0.3,0.7,.056,,-1.4,-1.8,-3.3,-0.2
12,Jeremy Tyler\tylerje01,22,41,398,13.0,.532,.000,.414,10.9,21.6,16.1,3.3,0.8,4.5,15.9,19.1,,0.1,0.4,0.5,.064,,-4.3,-0.8,-5.1,-0.3
13,Metta World Peace\artesro01,34,29,388,11.7,.469,.383,.113,5.3,12.8,8.9,7.1,3.3,1.8,11.4,20.0,,-0.2,0.4,0.3,.032,,-1.9,-0.1,-2.1,0.0
14,Toure' Murry\murryto01,24,51,373,11.1,.479,.093,.302,4.0,10.1,6.9,21.5,2.7,0.2,18.9,22.5,,-0.3,0.3,0.0,.002,,-3.4,-1.6,-4.9,-0.3
15,Cole Aldrich\aldrico01,25,46,330,19.1,.620,.000,.492,12.8,33.8,23.0,6.4,1.3,8.1,19.5,13.0,,0.6,0.6,1.2,.178,,-2.6,3.8,1.2,0.3
16,Shannon Brown\brownsh01,28,19,148,8.4,.462,.000,.316,4.6,7.4,6.0,4.1,4.3,0.0,18.8,16.7,,-0.2,0.2,0.0,-0.013,,-5.0,0.2,-4.9,-0.1
17,Earl Clark\clarkea01,26,9,70,13.5,.453,.286,.476,3.3,24.2,13.4,4.3,0.8,7.6,3.8,17.5,,0.0,0.1,0.1,.080,,-4.8,0.9,-3.9,0.0
18,Chris Smith\smithch05,26,2,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.020,,-5.8,-0.5,-6.2,0.0
