Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Joe Johnson\johnsjo02,32,79,2575,15.5,.564,.397,.192,2.2,10.3,6.3,15.0,1.0,0.3,9.8,22.3,,3.9,1.0,4.9,.091,,2.0,-2.2,-0.2,1.2
2,Paul Pierce\piercpa01,36,75,2098,16.8,.595,.421,.435,1.5,18.3,9.9,14.5,2.2,1.2,15.3,22.4,,2.9,2.3,5.2,.119,,1.3,0.2,1.5,1.8
3,Deron Williams\willide01,29,64,2059,17.6,.564,.374,.302,0.9,8.9,4.9,32.8,2.4,0.5,15.0,21.8,,3.8,1.5,5.4,.125,,2.7,-1.5,1.2,1.6
4,Shaun Livingston\livinsh01,28,76,1974,14.5,.551,.012,.392,4.1,10.8,7.5,20.1,2.5,1.3,15.5,16.1,,2.6,1.8,4.4,.108,,-0.5,1.1,0.6,1.3
5,Alan Anderson\anderal01,31,78,1773,9.5,.525,.511,.243,2.7,9.1,5.9,7.3,1.4,0.5,10.4,15.9,,0.8,0.9,1.7,.047,,-0.8,-1.4,-2.2,-0.1
6,Andray Blatche\blatcan01,27,73,1618,18.8,.532,.080,.328,8.9,19.9,14.4,12.8,2.4,2.0,12.5,25.6,,1.6,2.1,3.7,.109,,-0.6,0.7,0.1,0.8
7,Mirza Teletovic\teletmi01,28,72,1396,14.3,.559,.660,.117,5.2,17.6,11.4,7.1,1.1,1.4,8.8,20.5,,1.6,1.1,2.7,.094,,1.5,-2.0,-0.5,0.5
8,Mason Plumlee\plumlma01,23,70,1275,19.0,.670,.010,.646,9.3,19.6,14.5,8.1,2.0,3.6,16.6,17.1,,3.0,1.7,4.7,.176,,0.5,1.9,2.4,1.4
9,Kevin Garnett\garneke01,37,54,1109,13.3,.467,.008,.132,6.5,32.1,19.3,12.4,2.0,3.0,15.5,18.9,,-0.7,1.9,1.2,.054,,-4.7,2.8,-1.9,0.0
10,Andrei Kirilenko\kirilan01,32,45,857,12.4,.532,.031,.744,7.7,12.7,10.2,13.1,2.5,1.9,20.3,14.6,,0.4,0.9,1.3,.070,,-1.9,1.9,0.1,0.4
11,Marcus Thornton\thornma01,26,26,620,16.1,.547,.515,.226,3.5,10.8,7.1,8.6,2.3,0.4,9.0,24.4,,0.6,0.5,1.1,.087,,1.6,-2.4,-0.7,0.2
12,Jason Terry\terryja01,36,35,570,7.4,.501,.678,.099,0.8,6.9,3.9,15.3,1.2,0.0,14.5,15.3,,0.0,0.2,0.2,.016,,-1.4,-2.8,-4.2,-0.3
13,Brook Lopez\lopezbr01,25,17,533,25.4,.629,.004,.502,8.8,14.1,11.5,6.1,0.9,4.8,9.1,27.1,,1.9,0.5,2.3,.211,,1.8,-0.7,1.1,0.4
14,Reggie Evans\evansre01,33,30,399,9.0,.462,.000,1.102,15.9,28.7,22.4,1.8,1.7,0.4,24.2,13.6,,-0.1,0.5,0.4,.046,,-5.6,-1.3,-6.9,-0.5
15,Tyshawn Taylor\tayloty01,23,23,270,5.4,.427,.132,.330,1.3,5.3,3.3,21.4,2.3,0.3,22.9,23.5,,-0.7,0.2,-0.6,-0.098,,-7.0,-2.7,-9.7,-0.5
16,Jorge Gutierrez\gutiejo01,25,15,244,8.7,.523,.222,.222,1.5,9.3,5.4,19.4,2.2,0.3,19.1,14.1,,0.1,0.2,0.2,.048,,-2.6,-0.8,-3.4,-0.1
17,Marquis Teague\teaguma01,20,21,201,8.4,.505,.151,.358,0.0,12.5,6.3,23.8,2.1,0.4,26.4,19.5,,-0.2,0.2,-0.1,-0.017,,-5.3,-1.3,-6.6,-0.2
18,Jason Collins\collija04,35,22,172,4.1,.485,.125,.167,4.9,8.3,6.6,3.5,2.4,0.5,21.4,8.9,,-0.1,0.1,0.1,.017,,-4.1,0.5,-3.6,-0.1
19,Tornike Shengelia\shengto01,22,17,137,3.3,.454,.250,.333,3.5,8.7,6.1,13.3,0.8,0.6,28.6,13.2,,-0.2,0.0,-0.2,-0.054,,-5.7,-1.4,-7.1,-0.2
