Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Wesley Johnson\johnswe01,27,76,2245,11.1,.509,.375,.162,3.2,12.9,7.8,8.6,1.3,1.6,10.5,16.4,,1.0,0.7,1.7,.037,,-0.9,-0.6,-1.5,0.3
2,Jeremy Lin\linje01,26,74,1907,15.6,.539,.269,.410,1.4,10.2,5.7,28.6,2.2,1.4,17.7,21.9,,1.8,0.8,2.7,.068,,0.5,-1.3,-0.8,0.6
3,Jordan Hill\hilljo01,27,70,1874,16.2,.494,.014,.216,9.9,23.4,16.4,9.5,0.9,2.3,11.1,22.7,,1.1,1.1,2.2,.055,,-2.0,-0.6,-2.6,-0.3
4,Ed Davis\davised01,25,79,1840,20.0,.594,.000,.403,13.3,23.1,18.0,8.3,1.4,4.3,9.5,14.8,,4.6,1.6,6.3,.164,,1.1,1.9,3.0,2.3
5,Carlos Boozer\boozeca01,33,71,1692,16.4,.517,.000,.202,7.0,25.2,15.7,10.3,1.2,0.6,10.2,23.7,,1.2,1.0,2.2,.062,,-1.8,-1.5,-3.3,-0.6
6,Wayne Ellington\ellinwa01,27,65,1675,11.6,.504,.394,.104,2.0,12.3,6.9,10.2,1.0,0.1,7.2,18.5,,1.1,0.1,1.2,.034,,-0.4,-2.6,-3.0,-0.4
7,Jordan Clarkson\clarkjo01,22,59,1476,16.9,.528,.203,.265,4.0,10.5,7.1,23.8,1.8,0.7,12.6,23.0,,2.0,0.4,2.4,.078,,1.4,-1.7,-0.3,0.6
8,Ryan Kelly\kellyry01,23,52,1233,8.6,.473,.434,.307,1.1,12.4,6.5,10.9,1.2,1.6,9.5,14.0,,0.4,0.3,0.7,.027,,-2.1,-0.8,-2.8,-0.3
9,Kobe Bryant\bryanko01,36,35,1207,17.6,.477,.258,.338,2.3,16.5,9.1,29.9,2.0,0.5,13.5,34.9,,-0.4,0.6,0.2,.006,,1.6,-1.3,0.3,0.7
10,Robert Sacre\sacrero01,25,67,1133,10.9,.449,.003,.268,8.4,14.6,11.4,7.4,1.3,3.1,9.5,14.8,,0.3,0.6,0.8,.035,,-3.3,0.4,-2.8,-0.2
11,Nick Young\youngni01,29,42,1000,14.2,.520,.473,.311,1.8,9.1,5.3,6.9,1.2,0.9,7.5,26.0,,1.1,0.1,1.2,.058,,0.9,-4.3,-3.5,-0.4
12,Ronnie Price\pricero01,31,43,982,10.2,.455,.489,.202,2.1,5.8,3.9,24.4,3.5,0.3,17.6,13.4,,0.2,0.6,0.7,.036,,-1.0,-1.0,-2.0,0.0
13,Tarik Black\blackta01,23,38,803,16.3,.598,.000,.468,11.1,22.5,16.6,6.8,0.8,2.2,11.2,14.3,,1.7,0.4,2.2,.129,,-0.3,-0.2,-0.5,0.3
14,Jabari Brown\brownja01,22,19,568,11.0,.547,.365,.500,0.6,6.7,3.5,11.0,1.1,0.3,13.4,18.8,,0.4,0.0,0.4,.033,,-0.8,-3.0,-3.8,-0.3
15,Dwight Buycks\buyckdw01,25,6,123,13.1,.586,.275,.250,1.7,9.3,5.4,18.4,1.2,0.0,21.3,20.4,,0.1,0.0,0.1,.027,,-1.6,-3.3,-4.9,-0.1
16,Xavier Henry\henryxa01,23,9,86,4.9,.424,.000,1.846,2.5,2.7,2.6,4.8,1.8,0.0,11.3,13.7,,-0.1,0.0,-0.1,-0.030,,-5.5,-2.4,-7.9,-0.1
17,Vander Blue\blueva01,22,2,74,4.0,.342,.333,.167,2.9,10.9,6.7,16.8,2.1,0.0,15.7,23.0,,-0.3,0.0,-0.2,-0.156,,-6.0,-2.5,-8.5,-0.1
18,Julius Randle\randlju01,20,1,14,-7.5,.258,.000,.667,0.0,0.0,0.0,0.0,0.0,0.0,20.5,15.5,,-0.1,0.0,-0.1,-0.276,,-12.3,-4.5,-16.8,-0.1
