Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Tobias Harris\harrito02,24,82,2567,16.9,.568,.295,.213,2.6,15.6,8.8,8.8,1.2,1.3,7.6,21.7,,4.0,2.8,6.8,.128,,1.0,0.1,1.2,2.0
2,Marcus Morris\morrima03,27,79,2565,12.4,.508,.355,.184,3.2,12.8,7.8,9.4,1.0,0.8,7.4,20.3,,1.4,2.4,3.9,.072,,-0.3,-0.2,-0.5,1.0
3,Kentavious Caldwell-Pope\caldwke01,23,76,2529,12.8,.519,.471,.199,2.3,8.7,5.3,11.2,1.8,0.4,7.9,19.2,,2.0,2.5,4.5,.086,,0.9,0.0,0.9,1.8
4,Andre Drummond\drumman01,23,81,2409,20.9,.518,.008,.390,15.1,36.2,25.2,6.0,2.6,3.1,12.5,22.4,,1.4,5.3,6.7,.133,,-2.1,2.9,0.9,1.8
5,Ish Smith\smithis01,28,81,1955,14.7,.477,.140,.136,1.1,12.4,6.6,32.5,1.6,1.4,12.4,20.5,,0.9,2.2,3.1,.076,,-1.2,0.4,-0.8,0.6
6,Jon Leuer\leuerjo01,27,75,1944,14.2,.551,.259,.175,5.5,17.5,11.3,8.6,0.8,1.1,8.7,17.3,,2.5,2.0,4.5,.112,,-0.4,0.5,0.1,1.0
7,Reggie Jackson\jacksre01,26,52,1424,14.9,.510,.272,.201,1.5,7.4,4.4,30.3,1.2,0.3,13.4,26.4,,0.8,1.2,1.9,.065,,0.6,-2.0,-1.4,0.2
8,Stanley Johnson\johnsst04,20,77,1371,7.2,.436,.422,.145,2.8,12.7,7.5,10.5,2.1,1.5,15.5,14.8,,-1.4,1.8,0.4,.012,,-3.8,1.8,-2.0,0.0
9,Aron Baynes\baynear01,30,75,1163,13.1,.570,.000,.337,10.0,21.6,15.6,3.9,0.7,2.8,13.5,14.1,,1.4,1.5,3.0,.123,,-2.9,1.1,-1.8,0.1
10,Beno Udrih\udrihbe01,34,39,560,16.2,.535,.162,.173,1.1,10.3,5.6,35.4,1.2,0.0,14.5,19.6,,0.8,0.5,1.3,.113,,-0.5,-2.1,-2.5,-0.1
11,Reggie Bullock\bullore01,25,31,467,11.7,.538,.570,.055,2.9,12.4,7.5,8.8,1.9,0.5,7.1,13.4,,0.4,0.5,1.0,.101,,-0.4,0.5,0.1,0.2
12,Darrun Hilliard\hillida01,23,39,381,5.9,.459,.365,.222,0.6,9.2,4.7,12.3,1.5,0.4,16.8,19.3,,-0.6,0.4,-0.2,-0.027,,-5.0,-1.1,-6.1,-0.4
13,Boban Marjanovic\marjabo01,28,35,293,29.6,.606,.000,.439,16.5,32.5,24.2,5.3,1.0,3.4,6.0,25.3,,1.2,0.5,1.7,.280,,1.0,-0.9,0.1,0.2
14,Henry Ellenson\ellenhe01,20,19,146,7.5,.444,.547,.125,5.8,25.6,15.3,7.2,0.3,0.6,17.2,24.7,,-0.4,0.2,-0.2,-0.071,,-5.8,-2.4,-8.2,-0.2
15,Michael Gbinije\gbinimi01,24,9,32,-2.1,.184,.400,.200,6.6,3.5,5.1,7.9,0.0,0.0,0.0,15.0,,-0.1,0.0,-0.1,-0.136,,-7.7,-2.8,-10.5,-0.1
