Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Chandler Parsons\parsoch01,25,74,2783,15.9,.565,.356,.224,2.9,12.8,8.2,17.3,1.6,0.8,11.7,19.3,,5.1,2.5,7.6,.131,,2.2,0.4,2.6,3.2
2,James Harden\hardeja01,24,73,2777,23.5,.618,.401,.552,2.6,10.7,6.9,27.3,2.1,0.8,15.0,27.8,,10.1,2.7,12.8,.221,,6.2,-0.5,5.7,5.4
3,Dwight Howard\howardw01,28,71,2396,21.3,.600,.009,.798,11.4,27.9,20.1,9.3,1.2,4.0,17.5,24.0,,4.0,4.1,8.0,.161,,-0.3,2.2,1.9,2.4
4,Terrence Jones\joneste01,22,76,2078,19.1,.577,.142,.274,9.2,18.5,14.1,7.0,1.3,3.5,8.2,18.3,,4.6,2.7,7.3,.169,,0.9,1.3,2.2,2.2
5,Jeremy Lin\linje01,25,71,2054,14.3,.572,.346,.400,2.0,7.8,5.1,22.3,1.7,1.0,18.4,20.4,,2.8,1.6,4.4,.103,,0.6,-0.9,-0.3,0.9
6,Patrick Beverley\beverpa01,25,56,1751,12.4,.545,.530,.212,4.9,7.4,6.2,12.8,2.2,1.0,11.2,14.8,,2.7,1.6,4.2,.116,,1.9,0.6,2.5,2.0
7,Omri Casspi\casspom01,25,71,1283,12.9,.528,.429,.298,5.1,16.8,11.3,10.5,1.7,0.8,13.4,18.3,,1.0,1.4,2.4,.091,,-0.6,-0.2,-0.8,0.4
8,Francisco Garcia\garcifr01,32,55,1083,9.3,.521,.656,.065,2.3,9.8,6.3,8.6,1.2,2.3,9.0,13.5,,0.8,0.9,1.8,.078,,-0.3,0.1,-0.2,0.5
9,Omer Asik\asikom01,27,48,968,14.0,.570,.000,.663,12.3,30.1,21.7,3.8,0.7,2.8,19.4,13.8,,1.0,1.5,2.4,.121,,-3.1,0.7,-2.4,-0.1
10,Donatas Motiejunas\motiedo01,23,62,952,10.7,.504,.284,.324,7.4,18.2,13.1,5.5,1.0,1.6,12.7,17.8,,0.3,1.0,1.4,.069,,-2.7,-0.8,-3.5,-0.4
11,Aaron Brooks\brookaa01,29,43,716,11.9,.529,.502,.167,3.8,5.7,4.8,18.1,1.7,0.6,15.3,20.4,,0.6,0.5,1.1,.076,,0.3,-2.1,-1.9,0.0
12,Jordan Hamilton\hamiljo02,23,21,349,11.7,.528,.566,.164,3.0,15.7,9.7,8.0,1.9,1.5,12.7,18.8,,0.2,0.4,0.6,.080,,-1.0,-0.4,-1.4,0.1
13,Isaiah Canaan\canaais01,22,22,252,9.5,.506,.632,.333,3.3,7.1,5.3,13.2,1.6,1.2,17.4,21.0,,0.0,0.2,0.2,.031,,-1.4,-2.1,-3.4,-0.1
14,Ronnie Brewer\brewero02,28,23,158,3.5,.220,.533,.133,1.5,8.0,4.9,8.2,1.9,0.5,11.2,5.0,,-0.1,0.1,0.0,.004,,-4.6,1.2,-3.4,-0.1
15,Greg Smith\smithgr02,23,11,100,13.7,.629,.000,.179,13.0,16.8,15.0,0.0,0.5,1.5,14.2,15.4,,0.2,0.1,0.2,.119,,-2.8,-4.7,-7.5,-0.1
16,Troy Daniels\danietr01,22,5,75,16.0,.677,.806,.000,0.0,5.6,3.0,11.4,0.0,0.0,8.8,19.9,,0.2,0.0,0.2,.150,,4.3,-5.5,-1.2,0.0
17,Robert Covington\covinro01,23,7,34,15.0,.571,.786,.000,6.9,9.3,8.2,0.0,2.9,0.0,6.7,19.3,,0.1,0.0,0.1,.122,,1.3,-4.9,-3.6,0.0
18,Josh Powell\poweljo01,31,1,19,2.5,.333,.000,.000,0.0,27.7,14.6,0.0,0.0,3.9,14.3,16.1,,-0.1,0.0,0.0,-0.094,,-13.5,-3.0,-16.4,-0.1
