Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Paul George\georgpa01,23,80,2898,20.1,.555,.367,.341,2.6,17.7,10.5,17.9,2.7,0.6,12.5,28.3,,4.4,6.4,10.8,.178,,2.9,1.8,4.7,4.9
2,Lance Stephenson\stephla01,23,78,2752,14.7,.564,.280,.226,4.1,18.1,11.4,22.1,1.0,0.2,18.0,19.4,,2.6,4.8,7.4,.130,,0.7,1.7,2.3,3.0
3,David West\westda01,33,80,2472,17.5,.533,.016,.267,5.7,18.3,12.3,16.1,1.3,2.3,11.2,21.9,,3.1,5.0,8.1,.157,,-0.6,2.7,2.0,2.5
4,George Hill\hillge01,27,76,2434,13.4,.563,.422,.286,2.6,10.1,6.5,17.2,1.6,0.7,11.7,14.8,,3.8,4.0,7.8,.154,,1.0,1.4,2.4,2.7
5,Roy Hibbert\hibbero01,27,81,2409,13.5,.499,.007,.357,9.9,15.0,12.5,6.2,0.6,5.7,14.5,19.4,,0.5,5.0,5.4,.108,,-3.4,3.3,-0.2,1.1
6,Luis Scola\scolalu01,33,82,1399,13.4,.505,.013,.243,7.2,23.4,15.7,10.4,1.0,0.9,14.8,23.8,,-0.4,2.8,2.5,.084,,-4.3,0.5,-3.8,-0.6
7,Ian Mahinmi\mahinia01,27,77,1248,10.2,.538,.005,.767,10.1,12.9,11.6,2.9,1.7,4.4,18.7,11.4,,0.7,2.7,3.3,.129,,-3.3,3.6,0.3,0.7
8,C.J. Watson\watsocj01,29,63,1193,13.0,.555,.434,.263,1.9,7.4,4.8,14.4,2.6,0.5,13.9,16.6,,1.1,2.1,3.2,.130,,-0.3,0.8,0.5,0.7
9,Danny Granger\grangda01,30,29,653,10.3,.491,.422,.238,4.3,13.3,9.0,8.1,0.7,1.5,12.8,19.8,,0.0,1.0,1.0,.075,,-2.5,-0.1,-2.6,-0.1
10,Evan Turner\turneev01,25,27,571,9.7,.468,.126,.179,2.5,13.9,8.5,18.4,1.0,0.3,14.2,19.1,,-0.2,0.9,0.7,.059,,-3.6,0.4,-3.2,-0.2
11,Donald Sloan\sloando01,26,48,392,8.5,.437,.359,.171,1.2,11.0,6.3,20.1,1.3,0.2,14.9,17.2,,-0.3,0.6,0.3,.039,,-4.1,-0.7,-4.8,-0.3
12,Rasual Butler\butlera01,34,50,378,12.2,.585,.564,.127,1.9,9.9,6.1,7.4,1.0,1.8,8.7,15.4,,0.5,0.6,1.1,.138,,-0.6,-0.3,-0.9,0.1
13,Orlando Johnson\johnsor01,24,38,342,6.1,.431,.427,.229,2.4,13.8,8.4,7.2,0.9,0.2,11.7,16.0,,-0.3,0.5,0.2,.031,,-4.9,-0.6,-5.5,-0.3
14,Chris Copeland\copelch01,29,41,265,17.6,.621,.675,.120,3.1,10.1,6.8,12.6,0.6,2.0,10.2,23.7,,0.6,0.4,1.0,.186,,3.5,-2.1,1.4,0.2
15,Solomon Hill\hillso01,22,28,226,7.6,.545,.575,.175,4.7,15.2,10.2,7.9,1.1,0.7,23.2,11.3,,0.0,0.4,0.4,.080,,-3.3,1.0,-2.3,0.0
16,Lavoy Allen\allenla01,24,14,112,17.5,.521,.000,.294,13.7,20.1,17.1,9.0,0.9,4.1,9.4,17.3,,0.2,0.2,0.4,.180,,-1.7,2.2,0.4,0.1
17,Andrew Bynum\bynuman01,26,2,36,19.9,.459,.000,.318,19.7,38.8,29.7,11.2,0.0,2.1,13.8,36.9,,0.0,0.1,0.0,.063,,-5.7,-1.7,-7.4,0.0
