Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Anthony Davis\davisan02,23,75,2708,27.5,.580,.088,.424,6.7,27.9,17.2,11.1,1.7,5.1,9.1,32.6,,5.9,5.1,11.0,.195,,1.4,2.3,3.7,3.9
2,Solomon Hill\hillso01,25,80,2374,8.0,.527,.565,.268,2.3,11.4,6.8,8.1,1.5,1.1,13.3,11.5,,0.4,2.3,2.7,.055,,-1.8,1.5,-0.3,1.0
3,Jrue Holiday\holidjr01,26,67,2190,17.1,.532,.315,.188,2.2,10.6,6.4,35.9,2.2,1.6,16.7,23.5,,1.3,2.6,3.8,.084,,1.2,0.5,1.7,2.0
4,E'Twaun Moore\mooreet01,27,73,1820,12.1,.537,.336,.120,1.9,6.9,4.4,13.8,1.3,1.4,8.7,17.4,,1.2,1.5,2.7,.070,,-0.9,-0.5,-1.3,0.3
5,Dante Cunningham\cunnida01,29,66,1649,10.2,.586,.504,.075,3.6,14.2,8.9,3.2,1.2,1.4,7.0,10.7,,1.4,1.6,3.0,.088,,-1.3,0.8,-0.5,0.6
6,Tim Frazier\fraziti01,26,65,1525,12.4,.504,.317,.319,2.3,9.7,6.0,31.4,1.8,0.3,18.0,16.3,,1.0,1.4,2.4,.075,,-1.5,-0.7,-2.2,-0.1
7,Terrence Jones\joneste01,25,51,1264,16.2,.518,.153,.348,5.4,20.0,12.6,7.5,1.5,3.4,7.8,21.4,,0.5,1.8,2.3,.088,,-2.6,1.3,-1.3,0.2
8,Buddy Hield\hieldbu01,24,57,1161,9.9,.503,.512,.070,1.7,13.4,7.5,10.3,0.8,0.5,9.0,20.4,,-0.4,0.9,0.5,.020,,-1.9,-1.6,-3.5,-0.4
9,Langston Galloway\gallola01,25,55,1120,11.2,.508,.608,.118,1.9,9.6,5.7,8.8,1.7,0.4,5.7,19.5,,0.2,1.0,1.2,.052,,-0.3,-1.4,-1.8,0.1
10,Alexis Ajinca\ajincal01,28,39,584,12.9,.529,.022,.225,8.3,23.8,16.0,3.1,1.7,3.1,13.7,17.2,,0.0,0.9,1.0,.080,,-5.1,1.0,-4.1,-0.3
11,DeMarcus Cousins\couside01,26,17,574,23.2,.564,.306,.385,6.8,32.2,19.4,20.6,2.1,2.7,14.4,33.1,,0.5,1.1,1.6,.136,,2.0,2.8,4.8,1.0
12,Omer Asik\asikom01,30,31,482,9.8,.517,.000,.600,10.4,25.3,17.8,4.2,0.5,1.7,14.6,8.8,,0.4,0.6,1.0,.100,,-4.3,1.2,-3.1,-0.1
13,Donatas Motiejunas\motiedo01,26,34,479,9.1,.470,.341,.355,5.7,16.6,11.1,9.7,1.8,1.9,16.3,17.6,,-0.5,0.6,0.2,.016,,-4.2,1.1,-3.1,-0.1
14,Tyreke Evans\evansty01,27,26,474,15.8,.491,.308,.256,1.3,17.9,9.6,31.3,2.4,0.7,13.4,27.2,,-0.1,0.7,0.5,.053,,-0.6,0.5,0.0,0.2
15,Jordan Crawford\crawfjo02,28,19,442,17.6,.582,.436,.119,0.9,7.2,4.1,22.7,1.2,0.4,9.8,25.5,,0.6,0.3,0.9,.102,,2.6,-3.0,-0.4,0.2
16,Cheick Diallo\diallch01,20,17,199,16.8,.510,.000,.276,12.1,26.7,19.4,3.2,1.0,2.9,7.6,20.5,,0.2,0.3,0.5,.111,,-4.6,-1.0,-5.6,-0.2
17,Hollis Thompson\thompho01,25,9,191,4.7,.378,.585,.220,2.2,13.3,7.7,6.3,1.5,0.0,4.3,10.9,,-0.2,0.2,0.0,.007,,-4.3,0.2,-4.1,-0.1
18,Lance Stephenson\stephla01,26,6,162,10.3,.496,.182,.145,1.9,9.8,5.9,27.7,0.6,0.5,15.8,19.0,,0.0,0.1,0.1,.027,,-3.0,-1.9,-4.8,-0.1
19,Anthony Brown\brownan02,24,9,143,5.9,.415,.585,.000,4.4,14.8,9.6,5.9,1.7,0.6,10.9,14.2,,-0.2,0.2,0.0,-0.007,,-4.3,0.0,-4.3,-0.1
20,Quinn Cook\cookqu01,23,9,111,15.3,.614,.293,.073,0.9,2.9,1.9,20.7,1.3,0.0,10.6,18.9,,0.2,0.1,0.3,.110,,0.0,-4.0,-4.0,-0.1
21,Reggie Williams\willire02,30,6,79,11.7,.518,.478,.304,2.7,5.4,4.0,7.2,1.9,0.0,0.0,14.6,,0.1,0.1,0.2,.098,,-0.8,-1.6,-2.4,0.0
22,Wayne Selden\seldewa01,22,3,47,10.0,.820,.875,.500,0.0,11.3,5.6,3.0,2.1,0.0,23.5,12.0,,0.0,0.0,0.1,.089,,-0.5,-0.7,-1.2,0.0
23,Axel Toupane\toupaax01,24,2,41,8.6,.688,.375,.000,0.0,2.6,1.3,0.0,1.2,2.0,0.0,8.6,,0.1,0.0,0.1,.098,,-1.9,-0.6,-2.5,0.0
24,Jarrett Jack\jackja01,33,2,33,7.7,.773,.333,.667,0.0,0.0,0.0,20.3,3.0,0.0,43.6,9.2,,0.0,0.0,0.0,.060,,-5.3,-4.1,-9.3,-0.1
25,Archie Goodwin\goodwar01,22,3,30,19.7,.798,.400,2.000,0.0,0.0,0.0,4.5,0.0,2.7,0.0,13.9,,0.2,0.0,0.2,.291,,2.2,-3.7,-1.5,0.0
26,Omri Casspi\casspom01,28,1,24,10.0,.667,.444,.000,4.4,4.4,4.4,0.0,0.0,0.0,18.2,20.3,,0.0,0.0,0.0,.015,,-2.5,-5.6,-8.1,0.0
