Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Klay Thompson\thompkl01,26,78,2649,17.4,.592,.470,.158,2.2,9.2,5.9,9.3,1.2,1.2,8.0,26.1,,4.2,2.9,7.1,.129,,2.4,-2.1,0.3,1.5
2,Stephen Curry\curryst01,28,79,2638,24.6,.624,.547,.251,2.7,11.4,7.3,31.2,2.6,0.5,13.0,30.1,,8.7,3.9,12.6,.229,,7.8,-0.4,7.3,6.2
3,Draymond Green\greendr01,26,76,2471,16.5,.522,.405,.328,4.7,20.9,13.3,27.6,3.0,3.4,19.8,16.2,,2.8,5.4,8.2,.160,,0.5,5.0,5.4,4.6
4,Kevin Durant\duranke01,28,62,2070,27.6,.651,.304,.374,2.2,23.6,13.6,23.1,1.5,3.8,10.4,27.8,,8.0,4.0,12.0,.278,,5.4,2.6,8.0,5.2
5,Andre Iguodala\iguodan01,33,76,1998,14.3,.624,.427,.246,3.0,13.1,8.3,16.7,1.8,1.5,11.2,11.2,,4.1,2.9,6.9,.167,,1.3,1.7,3.0,2.5
6,Shaun Livingston\livinsh01,31,76,1345,10.1,.568,.009,.190,2.4,9.4,6.2,13.5,1.4,1.2,15.3,13.0,,1.1,1.6,2.6,.093,,-2.5,0.5,-2.0,0.0
7,Zaza Pachulia\pachuza01,32,70,1268,16.1,.588,.007,.410,12.9,22.0,17.7,13.6,2.2,2.0,19.4,15.3,,2.3,2.5,4.7,.178,,-0.3,3.0,2.7,1.5
8,Ian Clark\clarkia01,25,77,1137,13.1,.575,.376,.134,2.3,9.0,5.8,11.2,1.7,0.6,10.7,19.5,,1.0,1.3,2.3,.099,,-0.6,-1.4,-2.0,0.0
9,Patrick McCaw\mccawpa01,21,71,1074,8.6,.540,.502,.151,2.3,7.6,5.1,9.0,1.4,1.1,12.1,11.9,,0.5,1.2,1.7,.077,,-1.6,-0.2,-1.8,0.1
10,David West\westda01,36,68,854,16.6,.571,.032,.222,6.5,18.8,13.0,24.1,2.4,4.4,22.0,17.9,,0.9,1.7,2.6,.148,,-1.7,3.9,2.2,0.9
11,JaVale McGee\mcgeeja01,29,77,739,25.2,.642,.009,.348,15.9,20.1,18.1,3.8,1.2,7.1,9.8,23.8,,2.0,1.5,3.5,.225,,0.2,0.5,0.8,0.5
12,James Michael McAdoo\mcadoja01,24,52,457,13.1,.543,.068,.359,8.7,12.9,10.9,5.2,1.9,5.0,12.3,14.6,,0.3,0.8,1.1,.117,,-2.8,2.4,-0.4,0.2
13,Kevon Looney\looneke01,20,53,447,13.6,.553,.084,.318,11.5,18.5,15.2,8.5,1.6,3.0,12.2,13.4,,0.7,0.8,1.4,.155,,-1.4,1.8,0.4,0.3
14,Matt Barnes\barnema02,36,20,410,10.7,.569,.578,.256,4.3,19.1,12.2,13.7,1.4,1.7,19.3,13.1,,0.3,0.6,1.0,.115,,-1.0,1.6,0.6,0.3
15,Anderson Varejao\varejan01,34,14,92,9.4,.478,.000,.786,15.3,16.8,16.1,13.0,1.6,2.6,29.8,12.6,,0.0,0.1,0.2,.097,,-3.2,2.5,-0.6,0.0
16,Damian Jones\jonesda03,21,10,85,5.3,.466,.000,.625,12.4,17.0,14.8,0.0,0.6,3.7,22.7,13.4,,-0.1,0.1,0.0,.018,,-7.5,-2.1,-9.6,-0.2
17,Briante Weber\weberbr01,24,7,46,5.9,.392,.214,.214,0.0,9.0,4.8,13.9,3.1,1.7,16.4,17.2,,-0.1,0.1,0.0,-0.018,,-6.9,0.7,-6.2,0.0
