Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Nicolas Batum\batumni01,25,82,2956,15.8,.589,.491,.248,4.3,17.8,11.1,20.9,1.3,1.3,18.6,16.5,,4.8,3.1,7.9,.128,,2.4,1.8,4.2,4.6
2,Damian Lillard\lillada01,23,82,2937,18.6,.568,.425,.327,1.3,9.2,5.3,25.1,1.1,0.5,11.5,25.0,,7.8,1.8,9.6,.157,,4.4,-1.7,2.7,3.5
3,Wesley Matthews\matthwe02,27,82,2780,15.7,.588,.506,.298,2.0,9.1,5.6,10.9,1.4,0.4,8.8,19.6,,6.3,1.9,8.2,.142,,3.4,-0.9,2.4,3.1
4,Robin Lopez\lopezro01,25,82,2603,17.7,.605,.002,.376,13.6,15.3,14.5,4.2,0.5,3.7,10.1,14.0,,7.0,2.6,9.5,.176,,1.4,1.6,3.0,3.3
5,LaMarcus Aldridge\aldrila01,28,69,2498,21.8,.507,.011,.253,7.2,25.5,16.5,13.0,1.3,1.9,7.2,29.8,,4.0,3.5,7.5,.144,,-0.4,0.7,0.3,1.5
6,Mo Williams\willima01,31,74,1834,11.8,.507,.335,.132,2.5,6.4,4.5,26.7,1.5,0.4,17.3,20.5,,1.0,1.2,2.2,.056,,-0.2,-1.7,-2.0,0.0
7,Dorell Wright\wrighdo01,28,68,984,11.9,.524,.680,.232,3.2,17.5,10.5,9.4,1.2,1.1,10.6,16.2,,0.9,1.0,1.9,.091,,-0.1,-0.3,-0.4,0.4
8,Thomas Robinson\robinth01,22,70,873,14.1,.502,.003,.345,13.1,24.6,18.9,6.0,1.3,1.6,14.5,19.7,,0.4,1.2,1.6,.090,,-3.1,-0.1,-3.2,-0.3
9,Joel Freeland\freeljo01,26,52,727,11.3,.498,.012,.179,13.2,17.6,15.4,7.1,0.7,2.1,15.5,12.4,,0.7,0.7,1.4,.093,,-1.8,1.1,-0.7,0.2
10,CJ McCollum\mccolcj01,22,38,476,9.0,.521,.449,.191,1.6,9.2,5.4,8.7,1.5,0.3,15.4,20.9,,-0.2,0.3,0.2,.019,,-2.1,-2.0,-4.1,-0.3
11,Will Barton\bartowi01,23,41,387,13.5,.488,.212,.205,4.5,16.0,10.3,13.3,1.2,1.3,9.6,21.2,,0.3,0.4,0.6,.078,,-1.9,-0.7,-2.7,-0.1
12,Meyers Leonard\leoname01,21,40,355,9.4,.489,.066,.231,8.0,25.5,16.8,7.3,1.0,1.0,13.0,14.2,,0.2,0.5,0.6,.086,,-3.6,0.4,-3.3,-0.1
13,Victor Claver\clavevi01,25,21,184,8.8,.502,.429,.262,5.3,17.4,11.4,9.1,0.8,1.1,19.0,13.7,,0.0,0.2,0.2,.047,,-3.0,0.0,-3.0,0.0
14,Earl Watson\watsoea01,34,24,161,2.1,.470,.636,.364,3.4,6.6,5.0,22.0,1.6,0.4,57.1,8.1,,-0.2,0.1,-0.1,-0.018,,-5.1,-0.5,-5.6,-0.1
15,Allen Crabbe\crabbal01,21,15,100,7.7,.475,.424,.121,1.1,8.5,4.8,8.7,1.0,0.7,7.9,16.5,,0.0,0.1,0.1,.037,,-2.7,-2.1,-4.7,-0.1
