Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Anthony Davis\davisan02,20,67,2358,26.5,.582,.009,.438,10.0,23.3,16.6,8.0,2.0,6.7,8.3,25.2,,7.2,3.2,10.4,.212,,2.3,2.2,4.5,3.9
2,Eric Gordon\gordoer01,25,64,2057,14.9,.540,.316,.273,1.7,7.7,4.7,16.6,1.9,0.5,12.8,23.2,,2.0,0.5,2.5,.058,,1.2,-2.5,-1.2,0.4
3,Al-Farouq Aminu\aminual01,23,80,2045,13.2,.516,.097,.277,7.2,21.2,14.1,8.4,2.1,1.6,13.7,14.3,,1.3,1.8,3.1,.072,,-1.4,1.0,-0.3,0.9
4,Tyreke Evans\evansty01,24,72,2028,18.4,.504,.106,.346,4.3,15.4,9.8,30.4,2.2,0.9,14.5,27.1,,1.8,1.3,3.1,.073,,1.2,-0.4,0.8,1.4
5,Brian Roberts\roberbr01,28,72,1667,13.4,.529,.306,.229,1.2,8.4,4.7,22.1,1.3,0.4,12.9,20.0,,2.0,0.2,2.2,.063,,0.3,-3.2,-2.9,-0.4
6,Anthony Morrow\morroan01,28,76,1426,13.9,.570,.375,.167,2.3,9.2,5.7,6.7,1.4,0.7,8.4,19.4,,2.1,0.3,2.4,.081,,0.8,-3.1,-2.4,-0.1
7,Austin Rivers\riverau01,21,69,1339,11.6,.482,.209,.365,2.2,9.1,5.6,18.7,1.8,0.6,12.3,21.3,,0.2,0.4,0.6,.023,,-1.5,-2.5,-3.9,-0.7
8,Jrue Holiday\holidjr01,23,34,1143,17.1,.505,.170,.139,2.8,11.8,7.2,38.9,2.6,0.9,17.9,23.3,,0.8,0.7,1.5,.064,,1.5,-0.8,0.7,0.8
9,Greg Stiemsma\stiemgr01,28,55,1007,9.7,.584,.008,.262,8.2,18.0,13.0,5.0,1.8,4.7,24.4,8.1,,0.5,1.0,1.5,.072,,-2.3,2.9,0.6,0.7
10,Alexis Ajinca\ajincal01,25,56,951,14.6,.589,.004,.269,11.3,22.7,16.9,6.6,1.3,4.1,18.4,16.3,,1.2,0.9,2.1,.104,,-1.5,0.8,-0.7,0.3
11,Jason Smith\smithja02,27,31,830,12.4,.495,.000,.177,7.0,18.5,12.7,5.6,0.7,2.9,8.4,18.2,,0.5,0.4,0.9,.054,,-2.6,-0.9,-3.5,-0.3
12,Ryan Anderson\anderry01,25,22,795,18.8,.572,.463,.175,9.5,11.3,10.4,3.6,0.7,0.7,5.0,22.9,,2.2,0.1,2.3,.138,,4.3,-4.5,-0.1,0.4
13,Darius Miller\milleda01,23,45,723,9.0,.550,.464,.217,1.4,7.0,4.2,8.7,1.7,1.0,10.8,12.8,,0.6,0.2,0.8,.055,,-0.7,-1.7,-2.3,-0.1
14,Jeff Withey\witheje01,23,58,684,15.2,.590,.008,.566,8.2,17.4,12.7,5.6,1.1,6.1,11.0,12.0,,1.2,0.6,1.8,.128,,-1.4,1.7,0.3,0.4
15,Luke Babbitt\babbilu01,24,27,473,12.1,.525,.617,.117,4.4,17.5,10.8,9.4,0.8,1.9,8.5,17.0,,0.5,0.2,0.7,.074,,0.5,-1.9,-1.4,0.1
16,Lou Amundson\amundlo01,31,18,184,9.2,.446,.000,.750,17.4,17.3,17.4,4.7,2.5,5.0,24.8,14.0,,-0.1,0.2,0.1,.024,,-3.4,2.1,-1.3,0.0
17,Lance Thomas\thomala01,25,5,42,0.5,.279,.000,.444,5.4,14.0,9.7,9.7,0.0,0.0,15.7,13.8,,-0.1,0.0,-0.1,-0.117,,-8.0,-2.7,-10.7,-0.1
18,James Southerland\southja01,23,3,27,17.7,.543,.417,.167,0.0,34.9,17.2,0.0,1.9,6.2,7.2,23.4,,0.0,0.0,0.1,.098,,-5.3,-4.3,-9.6,-0.1
19,Melvin Ely\elyme01,35,2,27,3.9,.500,.000,.000,0.0,4.4,2.2,0.0,0.0,3.1,0.0,10.1,,0.0,0.0,0.0,.011,,-4.9,-2.8,-7.6,0.0
20,Arinze Onuaku\onuakar01,26,3,25,5.6,.307,.000,.500,9.2,23.6,16.3,16.2,0.0,0.0,17.0,10.7,,0.0,0.0,0.0,-0.016,,-5.2,-1.2,-6.4,0.0
21,Josh Childress\childjo01,30,4,24,3.9,,,,0.0,14.7,7.3,10.7,2.2,0.0,100.0,1.9,,0.0,0.0,0.0,-0.003,,-6.2,2.0,-4.3,0.0
