Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,CJ McCollum\mccolcj01,25,80,2796,19.9,.585,.305,.204,2.4,9.1,5.7,18.0,1.3,1.2,9.9,27.5,,6.2,1.4,7.6,.131,,3.2,-2.3,1.0,2.1
2,Damian Lillard\lillada01,26,75,2694,24.1,.586,.389,.366,1.9,13.3,7.6,28.7,1.3,0.6,10.2,31.5,,8.8,1.5,10.4,.185,,6.4,-2.0,4.3,4.3
3,Allen Crabbe\crabbal01,24,79,2254,11.6,.602,.467,.192,0.9,10.2,5.6,6.1,1.2,0.7,8.1,14.9,,3.1,1.0,4.2,.089,,0.3,-1.3,-1.0,0.6
4,Maurice Harkless\harklma01,23,77,2223,13.1,.570,.311,.199,6.2,10.8,8.5,5.9,1.9,2.5,11.2,15.2,,2.3,1.9,4.2,.091,,0.0,0.7,0.7,1.5
5,Al-Farouq Aminu\aminual01,26,61,1773,11.3,.506,.455,.292,4.8,23.5,14.1,7.9,1.7,2.0,15.2,15.4,,-0.1,2.0,1.9,.051,,-2.3,1.2,-1.1,0.4
6,Evan Turner\turneev01,28,65,1658,11.4,.491,.214,.187,2.4,14.2,8.3,18.4,1.6,1.2,14.3,18.5,,0.0,1.2,1.2,.035,,-2.5,-0.1,-2.6,-0.3
7,Mason Plumlee\plumlma01,26,54,1516,18.9,.552,.011,.507,8.7,22.9,15.8,21.4,1.6,3.3,14.0,18.3,,2.8,1.8,4.6,.147,,0.3,2.8,3.1,2.0
8,Noah Vonleh\vonleno01,21,74,1265,10.8,.525,.074,.348,11.4,22.5,17.0,3.4,1.2,1.7,17.1,13.1,,0.6,1.2,1.8,.069,,-3.5,-0.3,-3.9,-0.6
9,Meyers Leonard\leoname01,24,74,1222,8.9,.507,.563,.106,2.4,19.1,10.8,8.4,0.5,1.8,8.1,15.5,,0.5,0.8,1.4,.053,,-2.1,-1.3,-3.3,-0.4
10,Ed Davis\davised01,27,46,789,11.5,.563,.000,.570,13.4,20.9,17.1,4.6,0.9,2.2,17.2,12.0,,1.0,0.7,1.7,.104,,-2.2,0.1,-2.1,0.0
11,Jusuf Nurkic\nurkiju01,22,20,584,21.1,.545,.004,.411,12.3,27.1,19.7,17.7,2.1,5.2,18.2,25.7,,0.4,1.0,1.4,.116,,-1.1,3.8,2.7,0.7
12,Shabazz Napier\napiesh01,25,53,512,13.6,.533,.503,.268,1.7,11.5,6.6,19.5,3.1,0.3,16.7,21.2,,0.1,0.5,0.6,.060,,-0.9,-1.3,-2.2,0.0
13,Pat Connaughton\connapa01,24,39,316,11.8,.645,.458,.125,3.5,14.8,9.1,12.7,0.9,0.5,18.3,13.0,,0.4,0.2,0.6,.090,,-0.9,-1.6,-2.5,0.0
14,Jake Layman\laymaja01,22,35,249,4.9,.404,.573,.191,2.7,8.0,5.3,6.2,1.8,1.0,10.2,19.0,,-0.4,0.1,-0.3,-0.054,,-4.7,-2.7,-7.4,-0.3
15,Tim Quarterman\quartti01,22,16,80,10.2,.511,.448,.103,5.5,13.9,9.7,21.1,1.2,3.0,26.6,22.8,,-0.1,0.1,-0.1,-0.044,,-4.0,-0.8,-4.8,-0.1
