Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Goran Dragic\dragigo01,27,76,2668,21.4,.604,.274,.381,2.9,7.4,5.2,28.1,2.0,0.6,14.3,24.5,,8.4,2.0,10.3,.186,,4.9,-1.1,3.9,4.0
2,P.J. Tucker\tuckepj01,28,81,2490,13.3,.540,.311,.327,7.3,16.6,11.9,8.1,2.2,0.7,12.7,14.2,,3.3,2.8,6.1,.117,,0.7,1.6,2.3,2.7
3,Gerald Green\greenge01,28,82,2330,16.5,.585,.507,.229,2.3,10.9,6.6,8.6,1.5,1.4,11.6,23.6,,4.2,1.9,6.1,.126,,2.4,-1.4,1.0,1.8
4,Channing Frye\fryech01,30,82,2312,13.2,.555,.555,.122,3.6,16.6,10.1,6.4,1.3,2.1,9.8,17.3,,2.9,2.4,5.3,.109,,0.9,0.2,1.1,1.8
5,Markieff Morris\morrima02,24,81,2153,18.4,.564,.128,.387,7.3,18.0,12.6,10.9,1.6,1.8,12.9,23.2,,4.0,2.4,6.4,.143,,0.5,0.4,1.0,1.6
6,Miles Plumlee\plumlmi01,25,80,1964,14.6,.529,.000,.239,11.3,24.4,17.9,3.3,1.3,3.5,15.4,16.2,,1.2,2.8,4.0,.098,,-2.8,1.3,-1.5,0.2
7,Marcus Morris\morrima03,24,82,1800,14.8,.552,.399,.244,5.2,14.6,9.9,7.6,2.0,0.8,11.6,19.9,,2.3,1.8,4.2,.111,,0.6,-0.5,0.2,1.0
8,Eric Bledsoe\bledser01,24,43,1416,19.6,.578,.252,.426,2.1,13.8,8.0,27.0,2.4,0.8,17.8,24.9,,2.6,1.6,4.1,.140,,2.3,0.6,2.9,1.8
9,Ish Smith\smithis01,25,70,1006,11.7,.438,.082,.139,3.5,10.9,7.2,26.0,2.4,1.0,17.9,15.9,,0.0,1.0,1.0,.048,,-2.7,0.5,-2.3,-0.1
10,Archie Goodwin\goodwar01,19,52,533,10.3,.507,.216,.329,5.3,13.0,9.2,5.7,1.9,1.6,18.7,19.4,,-0.3,0.5,0.2,.018,,-3.9,-0.4,-4.3,-0.3
11,Leandro Barbosa\barbole01,31,20,368,11.5,.506,.191,.298,1.5,9.7,5.6,13.4,1.0,0.8,11.4,20.0,,0.2,0.2,0.4,.058,,-2.2,-1.8,-3.9,-0.2
12,Alex Len\lenal01,20,42,362,7.3,.469,.000,.397,12.1,18.6,15.3,1.6,0.6,3.8,22.1,14.3,,-0.2,0.4,0.2,.024,,-5.7,-0.2,-5.9,-0.4
13,Dionte Christmas\chrisdi01,27,31,198,11.1,.489,.500,.387,7.4,14.1,10.8,5.8,0.5,1.1,7.6,17.4,,0.2,0.1,0.3,.083,,-1.1,-2.5,-3.6,-0.1
14,Shavlik Randolph\randosh01,30,14,95,7.7,.531,.000,.786,8.3,21.2,14.8,1.4,1.6,0.8,21.0,11.0,,0.0,0.1,0.1,.060,,-4.7,-0.6,-5.3,-0.1
15,Viacheslav Kravtsov\kravtvi01,26,20,59,10.5,.540,.000,.533,17.2,15.2,16.2,2.5,0.0,1.3,24.5,18.3,,0.0,0.0,0.0,.027,,-4.1,-3.1,-7.2,-0.1
