Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Isaiah Thomas\thomais02,27,76,2569,26.5,.625,.439,.441,1.9,7.0,4.4,32.5,1.4,0.4,10.7,34.0,,10.9,1.6,12.5,.234,,8.7,-3.3,5.4,4.8
2,Marcus Smart\smartma01,22,79,2399,12.0,.486,.443,.334,3.7,10.4,7.1,22.0,2.6,1.2,15.6,18.8,,0.5,2.7,3.2,.064,,-1.1,0.9,-0.3,1.0
3,Jae Crowder\crowdja01,26,72,2335,14.9,.613,.547,.301,2.3,17.3,9.9,10.1,1.6,0.8,8.9,17.0,,4.1,2.5,6.7,.137,,1.4,0.2,1.6,2.1
4,Al Horford\horfoal01,30,68,2193,17.7,.553,.302,.169,4.9,18.6,11.8,24.4,1.2,3.2,11.8,19.7,,3.6,2.7,6.3,.138,,1.0,2.0,3.1,2.8
5,Avery Bradley\bradlav01,26,55,1835,14.4,.548,.357,.120,4.0,16.2,10.1,11.0,1.8,0.5,9.7,21.9,,1.1,2.0,3.1,.081,,-0.2,-0.4,-0.5,0.7
6,Amir Johnson\johnsam01,29,80,1608,15.0,.628,.178,.270,8.3,17.0,12.7,13.0,1.6,3.2,15.7,13.6,,2.9,2.1,5.0,.149,,-0.2,2.4,2.2,1.7
7,Kelly Olynyk\olynyke01,25,75,1538,15.3,.603,.378,.242,5.3,20.7,13.1,15.2,1.4,1.5,14.6,19.0,,2.2,1.9,4.1,.127,,0.1,0.5,0.7,1.0
8,Jaylen Brown\brownja02,20,78,1341,10.3,.539,.319,.293,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,,0.2,1.3,1.5,.053,,-3.1,-0.9,-4.0,-0.7
9,Terry Rozier\roziete01,22,74,1263,10.9,.466,.436,.161,3.6,16.3,10.0,15.2,1.8,0.7,9.7,17.1,,0.0,1.4,1.4,.054,,-2.5,0.0,-2.5,-0.2
10,Jonas Jerebko\jerebjo01,29,78,1232,9.3,.537,.496,.141,5.4,19.1,12.3,8.1,1.0,1.1,12.3,11.4,,0.8,1.3,2.1,.080,,-2.4,0.3,-2.1,0.0
11,Gerald Green\greenge01,31,47,538,11.9,.524,.478,.177,3.3,13.9,8.7,9.8,0.8,1.1,9.1,22.7,,0.1,0.4,0.6,.050,,-2.0,-2.8,-4.7,-0.4
12,Tyler Zeller\zellety01,27,51,525,13.0,.508,.006,.247,9.2,17.0,13.2,12.2,0.7,3.3,10.2,16.5,,0.5,0.6,1.0,.094,,-3.3,0.8,-2.5,-0.1
13,James Young\youngja01,21,29,220,10.0,.549,.603,.155,3.1,10.0,6.6,2.6,2.3,0.7,6.1,13.3,,0.1,0.2,0.3,.076,,-2.0,-1.1,-3.1,-0.1
14,Jordan Mickey\mickejo01,22,25,141,9.8,.473,.029,.412,10.4,16.4,13.4,7.1,1.1,3.5,18.3,15.5,,-0.1,0.2,0.1,.036,,-5.7,0.9,-4.9,-0.1
15,Demetrius Jackson\jacksde01,22,5,17,30.8,.753,.250,1.500,13.2,13.0,13.1,28.2,0.0,0.0,0.0,17.3,,0.1,0.0,0.1,.386,,9.2,-2.8,6.3,0.0
