Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Nik Stauskas\stausni01,23,80,2188,9.0,.540,.566,.237,1.1,10.3,5.7,12.9,1.0,1.2,15.5,16.4,,0.1,1.4,1.4,.031,,-1.7,-0.7,-2.4,-0.2
2,T.J. McConnell\mccontj01,24,81,2133,13.7,.504,.107,.176,2.0,11.0,6.5,37.5,3.1,0.4,22.4,14.4,,1.4,2.4,3.8,.084,,-2.0,0.1,-1.9,0.0
3,Dario Saric\saricda01,22,81,2129,12.8,.508,.368,.237,5.8,20.8,13.3,14.3,1.3,1.1,15.2,24.6,,-1.2,2.2,1.0,.023,,-2.0,-0.2,-2.2,-0.1
4,Robert Covington\covinro01,26,67,2119,13.2,.534,.563,.238,4.8,17.9,11.3,7.5,2.9,2.6,13.9,19.2,,0.0,3.2,3.1,.071,,-0.7,2.0,1.4,1.8
5,Gerald Henderson\hendege02,29,72,1667,10.8,.529,.313,.298,2.2,10.0,6.1,10.5,1.2,0.7,9.0,17.9,,1.0,1.0,2.0,.059,,-1.8,-1.3,-3.1,-0.5
6,Sergio Rodriguez\rodrise01,30,68,1518,11.1,.484,.470,.050,1.5,9.9,5.7,35.4,1.6,0.2,18.9,19.3,,-0.3,1.0,0.7,.023,,-1.6,-2.3,-3.8,-0.7
7,Ersan Ilyasova\ilyaser01,29,53,1447,15.4,.553,.460,.219,5.4,18.5,12.0,11.5,1.1,0.8,9.9,23.6,,1.4,1.3,2.6,.088,,0.9,-1.3,-0.4,0.6
8,Richaun Holmes\holmeri01,23,57,1193,18.6,.611,.187,.250,8.7,20.1,14.4,8.3,1.7,3.7,10.7,18.6,,2.2,1.6,3.8,.151,,0.2,1.5,1.7,1.1
9,Timothe Luwawu-Cabarrot\luwawti01,21,69,1190,8.5,.536,.446,.341,2.3,11.5,6.9,9.6,1.3,0.7,15.0,17.8,,0.0,0.8,0.8,.034,,-2.8,-1.2,-4.0,-0.6
10,Jahlil Okafor\okafoja01,21,50,1134,14.8,.546,.000,.335,7.8,15.5,11.7,9.0,0.9,3.4,14.4,24.1,,0.1,1.1,1.2,.050,,-3.4,0.1,-3.3,-0.4
11,Joel Embiid\embiijo01,22,31,786,24.1,.584,.228,.569,8.5,25.6,17.0,16.0,1.7,7.7,17.9,36.0,,0.5,1.5,1.9,.117,,0.0,3.2,3.1,1.0
12,Nerlens Noel\noelne01,22,29,564,20.8,.634,.006,.360,9.0,19.2,14.1,9.0,3.7,3.7,12.5,17.8,,1.1,1.0,2.2,.184,,0.2,3.7,3.9,0.8
13,Hollis Thompson\thompho01,25,31,561,9.0,.510,.447,.126,2.9,13.6,8.2,7.0,1.2,0.8,5.1,13.7,,0.3,0.4,0.7,.060,,-2.3,-0.8,-3.0,-0.1
14,Justin Anderson\anderju01,23,24,518,12.8,.564,.444,.253,6.4,14.1,10.2,10.4,1.2,1.1,12.6,17.2,,0.5,0.4,0.9,.084,,-0.4,-0.6,-1.0,0.1
15,Shawn Long\longsh01,24,18,234,24.1,.595,.174,.321,19.3,20.8,20.0,10.7,1.9,3.1,9.5,25.4,,0.6,0.3,0.9,.195,,3.4,0.0,3.4,0.3
16,Alex Poythress\poythal01,23,6,157,13.2,.548,.352,.185,7.7,12.7,10.2,5.1,0.9,1.0,4.9,16.9,,0.2,0.1,0.3,.099,,-0.6,-1.9,-2.5,0.0
17,Tiago Splitter\splitti01,32,8,76,15.0,.544,.194,.355,11.6,20.3,15.9,8.9,0.6,1.0,14.3,23.9,,0.1,0.1,0.1,.072,,-2.6,-2.5,-5.0,-0.1
18,Chasson Randle\randlch01,23,8,74,17.7,.671,.577,.462,0.0,7.5,3.7,13.2,2.0,1.1,8.8,20.1,,0.2,0.1,0.3,.197,,2.6,-2.7,-0.1,0.0
19,Jerryd Bayless\bayleje01,28,3,71,8.7,.453,.156,.313,4.6,14.0,9.3,29.4,0.0,0.0,19.8,27.7,,-0.1,0.0,-0.1,-0.067,,-5.2,-2.9,-8.2,-0.1
20,Jerami Grant\grantje01,22,2,41,3.0,.390,.118,.471,0.0,16.2,8.1,0.0,0.0,7.7,12.8,24.9,,-0.2,0.0,-0.1,-0.144,,-13.7,-2.5,-16.2,-0.1
21,Justin Harper\harpeju01,27,3,31,4.9,.500,.583,.000,7.1,10.7,8.9,10.5,0.0,0.0,25.0,22.4,,-0.1,0.0,-0.1,-0.103,,-5.1,-3.8,-8.9,-0.1
