Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Bogdan Bogdanovic\bogdabo01,25,78,2175,13.5,.556,.426,.154,1.6,10.5,5.8,18.3,1.7,0.7,13.2,19.6,,1.8,1.1,2.9,.064,,0.5,-1.5,-1.0,0.6
2,Willie Cauley-Stein\caulewi01,24,73,2044,17.6,.529,.016,.320,7.0,22.0,14.2,13.7,1.9,3.1,11.0,21.8,,1.7,2.2,3.9,.092,,-1.3,1.7,0.4,1.2
3,De'Aaron Fox\foxde01,20,73,2026,11.2,.478,.192,.245,1.8,10.0,5.7,24.6,1.7,0.9,16.4,23.4,,-1.7,1.1,-0.6,-0.014,,-2.8,-1.5,-4.4,-1.2
4,Buddy Hield\hieldbu01,25,80,2024,16.1,.557,.437,.087,3.0,14.8,8.6,12.8,2.1,1.0,11.3,24.3,,1.3,1.5,2.8,.067,,1.2,-1.4,-0.2,0.9
5,Garrett Temple\templga01,31,65,1615,10.2,.536,.477,.164,1.5,9.6,5.4,11.3,1.8,1.6,13.4,16.4,,0.3,0.9,1.2,.035,,-1.3,-0.6,-1.9,0.1
6,Zach Randolph\randoza01,36,59,1508,17.3,.529,.193,.140,7.0,23.7,15.0,14.9,1.4,0.6,12.5,27.6,,0.3,1.2,1.5,.048,,-0.6,-1.2,-1.8,0.1
7,Justin Jackson\jacksju01,22,68,1506,9.2,.521,.442,.086,2.0,12.6,7.1,7.2,0.9,0.8,8.4,14.2,,0.4,0.5,1.0,.031,,-2.0,-1.5,-3.5,-0.6
8,Kosta Koufos\koufoko01,28,71,1391,17.5,.566,.000,.190,11.7,27.6,19.3,9.7,1.7,2.2,10.4,15.2,,2.3,1.5,3.9,.134,,-0.8,1.4,0.5,0.9
9,Skal Labissiere\labissk01,21,60,1240,14.3,.513,.111,.258,8.7,18.1,13.2,9.1,1.0,3.7,12.5,21.1,,0.4,1.0,1.4,.054,,-2.7,0.1,-2.6,-0.2
10,George Hill\hillge01,31,43,1143,14.0,.597,.393,.304,2.1,9.9,5.8,15.5,1.7,1.0,14.0,16.9,,1.6,0.6,2.1,.090,,0.4,-1.0,-0.6,0.4
11,Vince Carter\cartevi01,41,58,1026,10.8,.523,.583,.131,1.9,15.1,8.2,9.7,2.1,2.4,10.7,14.7,,0.3,0.9,1.2,.056,,-1.5,0.4,-1.1,0.2
12,Frank Mason\masonfr01,23,52,984,13.0,.480,.226,.303,3.3,12.1,7.5,22.7,1.7,1.0,13.1,22.6,,0.0,0.6,0.5,.027,,-2.0,-1.4,-3.4,-0.4
13,JaKarr Sampson\sampsja02,24,22,344,13.9,.585,.123,.198,6.7,19.7,12.9,3.9,1.2,6.1,8.3,12.5,,0.4,0.4,0.8,.114,,-2.6,1.9,-0.7,0.1
14,Malachi Richardson\richama01,22,25,319,5.8,.445,.443,.250,1.7,10.4,5.9,5.7,1.6,0.3,9.3,15.2,,-0.2,0.1,-0.1,-0.016,,-4.3,-2.0,-6.3,-0.3
15,Georgios Papagiannis\papagge01,20,16,118,10.7,.415,.000,.000,11.1,24.2,17.4,11.5,0.9,4.8,16.3,18.7,,-0.2,0.1,0.0,-0.018,,-6.3,1.4,-5.0,-0.1
16,Nigel Hayes\hayesni01,23,5,105,4.4,.312,.429,.071,4.2,20.4,11.9,5.2,1.0,2.7,3.3,12.8,,-0.2,0.1,-0.1,-0.048,,-6.4,-0.2,-6.6,-0.1
17,Bruno Caboclo\cabocbr01,22,10,100,7.9,.411,.517,.207,7.6,16.6,12.0,4.2,1.0,3.8,11.2,16.0,,-0.1,0.1,0.0,-0.015,,-4.5,-0.5,-5.0,-0.1
18,Jack Cooley\cooleja01,26,7,87,19.7,.566,.000,.704,17.6,21.9,19.6,10.5,0.6,0.0,7.8,19.8,,0.3,0.0,0.3,.182,,0.9,-2.5,-1.6,0.0
