Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Taurean Waller-Prince\princta02,23,82,2464,12.8,.549,.469,.185,2.3,15.3,8.8,13.9,1.7,1.5,15.3,22.1,,0.0,2.0,2.0,.038,,-0.7,0.0,-0.7,0.8
2,Dennis Schroder\schrode01,24,67,2078,17.3,.515,.229,.231,2.4,8.8,5.6,36.2,1.7,0.2,12.7,30.4,,1.5,1.0,2.6,.059,,1.5,-2.2,-0.7,0.7
3,Kent Bazemore\bazemke01,28,65,1789,14.5,.547,.405,.297,1.6,13.9,7.7,20.1,2.7,2.2,17.0,22.5,,0.2,2.0,2.2,.059,,-0.6,1.1,0.4,1.1
4,John Collins\collijo01,20,74,1785,18.3,.620,.086,.341,11.0,22.8,16.9,8.9,1.3,3.8,14.3,17.9,,3.4,2.0,5.4,.145,,-0.2,1.9,1.7,1.7
5,Dewayne Dedmon\dedmode01,28,62,1542,15.8,.599,.296,.180,7.2,28.1,17.7,9.2,1.3,2.8,14.3,17.0,,1.8,1.9,3.7,.114,,-1.0,1.6,0.5,1.0
6,Marco Belinelli\belinma01,31,52,1210,14.1,.554,.509,.225,1.3,7.9,4.6,13.5,1.9,0.2,9.2,21.2,,1.3,0.6,1.9,.075,,0.6,-2.3,-1.7,0.1
7,Ersan Ilyasova\ilyaser01,30,46,1175,15.1,.569,.424,.224,7.0,16.8,11.9,6.8,1.8,1.2,8.9,18.0,,1.6,1.0,2.6,.106,,0.4,-0.3,0.0,0.6
8,Isaiah Taylor\taylois01,23,67,1167,10.9,.492,.205,.362,2.1,6.9,4.5,27.0,1.4,0.7,15.7,20.1,,0.2,0.5,0.6,.027,,-2.9,-2.5,-5.4,-1.0
9,Mike Muscala\muscami01,26,53,1060,14.4,.597,.535,.199,5.9,18.3,12.1,7.3,1.4,2.2,11.0,15.7,,1.5,0.9,2.4,.109,,0.0,0.2,0.2,0.6
10,Malcolm Delaney\delanma01,28,54,1014,10.6,.519,.435,.323,1.0,10.0,5.5,23.4,1.7,0.5,16.9,16.9,,0.4,0.6,1.0,.047,,-2.0,-1.5,-3.6,-0.4
11,Tyler Dorsey\dorsety01,21,56,974,10.0,.494,.521,.165,1.9,12.9,7.4,12.5,0.9,0.4,8.3,20.0,,0.0,0.4,0.4,.020,,-1.8,-2.5,-4.2,-0.5
12,Miles Plumlee\plumlmi01,29,55,918,10.6,.574,.000,.333,9.4,18.3,13.9,7.2,0.9,2.8,23.4,12.8,,0.1,0.7,0.9,.046,,-3.8,1.3,-2.5,-0.1
13,Luke Babbitt\babbilu01,28,37,570,12.0,.636,.661,.131,1.0,14.9,7.9,7.0,0.6,0.8,7.8,14.8,,0.9,0.3,1.1,.094,,0.1,-2.1,-2.0,0.0
14,Tyler Cavanaugh\cavanty01,23,39,518,13.0,.567,.586,.138,9.7,17.7,13.7,7.8,0.8,0.7,8.0,14.8,,0.9,0.3,1.2,.109,,0.5,-1.5,-1.0,0.1
15,DeAndre' Bembry\bembrde01,23,26,455,7.6,.477,.234,.258,2.0,15.7,8.8,15.9,2.3,2.3,24.8,18.2,,-0.9,0.5,-0.4,-0.040,,-5.9,1.5,-4.4,-0.3
16,Damion Lee\leeda03,25,15,404,12.0,.489,.395,.191,3.0,16.6,9.8,11.2,2.3,0.2,7.8,19.3,,0.0,0.4,0.4,.046,,-1.7,-0.4,-2.1,0.0
17,Josh Magette\magetjo01,28,18,216,11.9,.464,.478,.174,1.0,8.8,4.9,36.4,1.8,0.4,15.4,11.8,,0.3,0.1,0.4,.092,,-2.3,-3.0,-5.4,-0.2
18,Andrew White\whitean01,24,15,209,5.8,.461,.671,.055,2.1,16.0,9.1,4.3,0.7,0.4,9.7,17.3,,-0.2,0.1,-0.1,-0.034,,-4.2,-2.9,-7.1,-0.3
19,Jaylen Morris\morrija01,22,6,98,6.5,.438,.313,.000,2.3,15.9,9.1,10.8,1.0,0.9,15.8,16.9,,-0.2,0.1,-0.1,-0.053,,-6.1,-1.0,-7.1,-0.1
20,Antonius Cleveland\clevean01,23,4,42,3.5,.825,.429,.286,2.7,8.0,5.3,0.0,1.2,2.0,38.8,13.4,,0.0,0.0,0.0,-0.009,,-5.0,-2.0,-7.0,-0.1
21,Nicolas Brussino\brussni01,24,4,10,-4.6,.000,1.000,.000,0.0,33.5,16.7,0.0,0.0,0.0,0.0,8.7,,0.0,0.0,0.0,-0.180,,-13.8,-4.7,-18.5,0.0
22,Jeremy Evans\evansje01,30,1,5,10.4,1.000,.000,.000,22.3,0.0,11.2,0.0,0.0,0.0,50.0,17.5,,0.0,0.0,0.0,-0.028,,-2.3,-6.0,-8.3,0.0
