Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,DeMar DeRozan\derozde01,27,74,2620,24.0,.552,.080,.419,3.0,13.6,8.3,20.6,1.5,0.4,9.0,34.3,,6.7,2.4,9.0,.166,,2.4,-1.5,0.9,1.9
2,Kyle Lowry\lowryky01,30,60,2244,22.9,.623,.510,.398,2.4,12.0,7.2,29.9,2.0,0.7,13.8,24.9,,7.8,2.3,10.1,.216,,7.1,-0.5,6.6,4.9
3,Jonas Valanciunas\valanjo01,24,80,2066,20.1,.601,.003,.309,12.4,29.1,20.8,4.4,0.9,2.6,11.7,19.5,,4.9,3.0,7.9,.183,,-0.5,-0.1,-0.6,0.7
4,Cory Joseph\josepco01,25,80,2003,13.2,.518,.204,.185,2.9,10.4,6.6,20.0,1.7,0.6,13.1,18.4,,1.7,1.7,3.4,.082,,-0.4,-0.4,-0.8,0.6
5,DeMarre Carroll\carrode01,30,72,1882,11.9,.530,.582,.213,3.8,12.7,8.3,5.7,2.2,1.2,8.2,15.6,,1.7,2.1,3.8,.097,,0.7,0.4,1.0,1.4
6,Patrick Patterson\pattepa01,27,65,1599,10.8,.542,.659,.156,4.4,16.3,10.4,6.6,1.3,1.2,8.5,12.5,,1.7,1.6,3.3,.100,,0.5,0.4,0.9,1.2
7,Norman Powell\powelno01,23,76,1368,14.0,.552,.342,.314,2.2,11.8,7.0,9.3,1.9,0.9,10.8,21.1,,1.4,1.4,2.8,.097,,-0.4,-1.1,-1.5,0.2
8,Terrence Ross\rosste01,25,54,1207,14.9,.558,.534,.104,1.3,11.6,6.5,5.9,2.2,1.4,6.2,19.8,,1.6,1.3,2.9,.116,,1.2,-0.9,0.3,0.7
9,Lucas Nogueira\noguelu01,24,57,1088,15.5,.682,.077,.429,8.5,16.8,12.7,5.4,2.4,7.1,19.9,9.5,,1.7,2.0,3.7,.164,,-0.1,5.6,5.4,2.0
10,Pascal Siakam\siakapa01,22,55,859,11.5,.523,.034,.156,8.4,15.9,12.2,2.9,1.5,4.5,13.1,13.1,,0.4,1.2,1.6,.089,,-3.0,1.9,-1.1,0.2
11,Serge Ibaka\ibakase01,27,23,712,13.8,.556,.369,.122,4.6,20.1,12.4,3.3,0.5,4.0,11.7,20.9,,0.4,0.8,1.3,.085,,-1.5,-0.5,-2.1,0.0
12,Jakob Poeltl\poeltja01,21,54,626,12.2,.589,.000,.496,14.1,15.7,14.9,2.7,1.4,2.8,17.2,12.1,,0.9,0.7,1.6,.125,,-1.2,0.5,-0.7,0.2
13,P.J. Tucker\tuckepj01,31,24,609,10.4,.515,.469,.125,4.3,19.6,12.0,5.9,2.6,0.7,9.4,10.9,,0.4,0.9,1.3,.099,,-0.7,1.9,1.1,0.5
14,Delon Wright\wrighde01,24,27,446,15.0,.535,.259,.474,4.1,8.1,6.1,18.2,3.1,2.1,15.1,16.6,,0.5,0.6,1.1,.117,,-0.1,1.2,1.1,0.4
15,Fred VanVleet\vanvlfr01,22,37,294,10.5,.443,.261,.198,1.5,14.6,8.1,17.5,2.8,0.9,11.1,20.6,,-0.1,0.4,0.2,.040,,-3.2,0.0,-3.2,-0.1
16,Jared Sullinger\sullija01,24,11,118,6.0,.366,.383,.170,9.6,16.3,12.9,3.7,1.7,0.7,7.3,20.7,,-0.2,0.1,-0.1,-0.031,,-4.9,-2.5,-7.5,-0.2
17,Bruno Caboclo\cabocbr01,21,9,40,14.6,.438,.375,.000,14.2,14.1,14.1,15.1,2.5,2.2,11.1,20.1,,0.0,0.1,0.1,.083,,0.1,0.7,0.8,0.0
