Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Klay Thompson\thompkl01,23,81,2868,14.3,.555,.425,.147,1.5,7.9,4.7,10.2,1.3,1.0,9.2,22.6,,3.5,3.2,6.7,.112,,1.3,-0.6,0.7,1.9
2,Stephen Curry\curryst01,25,78,2846,24.1,.610,.445,.252,1.8,10.9,6.4,39.9,2.2,0.4,16.1,28.3,,9.3,4.0,13.4,.225,,7.4,0.0,7.4,6.7
3,David Lee\leeda02,30,69,2288,19.1,.566,.001,.302,8.8,21.6,15.3,10.9,1.0,0.9,12.0,24.3,,4.1,3.5,7.6,.160,,-0.1,0.8,0.8,1.6
4,Harrison Barnes\barneha02,21,78,2204,9.8,.486,.280,.267,3.3,11.9,7.7,7.6,1.5,0.7,10.0,16.8,,0.4,2.8,3.2,.070,,-2.3,0.9,-1.4,0.3
5,Andre Iguodala\iguodan01,30,63,2040,13.7,.570,.382,.288,2.9,12.6,7.8,18.2,2.3,0.7,16.2,13.3,,2.7,3.1,5.8,.135,,0.5,2.5,3.0,2.6
6,Draymond Green\greendr01,23,82,1797,12.7,.498,.359,.268,5.3,19.3,12.4,11.9,2.8,3.0,15.1,14.8,,0.7,3.8,4.5,.119,,-1.6,4.4,2.8,2.2
7,Andrew Bogut\bogutan01,29,67,1769,17.0,.610,.000,.171,11.4,29.7,20.7,9.3,1.3,5.2,19.4,12.4,,2.4,4.0,6.5,.176,,-1.2,5.6,4.4,2.8
8,Marreese Speights\speigma01,26,79,982,15.2,.507,.070,.303,11.4,20.6,16.1,5.3,0.5,2.6,11.6,25.4,,0.6,1.5,2.1,.103,,-3.9,-1.3,-5.2,-0.8
9,Jermaine O'Neal\onealje01,35,44,883,15.3,.570,.000,.532,10.7,19.1,15.0,4.2,0.8,3.4,14.5,17.8,,1.3,1.4,2.7,.146,,-2.5,1.2,-1.3,0.2
10,Jordan Crawford\crawfjo02,25,42,661,11.9,.503,.384,.129,1.7,8.6,5.2,14.2,1.0,0.2,12.4,26.8,,-0.2,0.7,0.4,.033,,-1.9,-2.7,-4.6,-0.4
11,Steve Blake\blakest01,33,28,607,9.4,.494,.658,.067,0.9,9.0,5.0,22.7,1.6,0.7,20.1,11.2,,0.3,0.7,1.1,.084,,-1.8,0.2,-1.6,0.1
12,Kent Bazemore\bazemke01,24,44,268,6.2,.448,.402,.371,2.1,14.0,8.1,10.9,2.2,1.7,19.9,23.1,,-0.6,0.4,-0.2,-0.034,,-6.1,0.3,-5.7,-0.3
13,Toney Douglas\douglto01,27,24,265,6.5,.492,.686,.093,1.7,8.9,5.4,10.3,1.1,0.6,15.2,17.5,,-0.1,0.3,0.2,.028,,-2.5,-1.2,-3.7,-0.1
14,Nemanja Nedovic\nedovne01,22,24,142,-1.7,.306,.462,.205,2.3,9.1,5.8,12.1,0.0,0.5,23.4,17.2,,-0.5,0.1,-0.4,-0.132,,-8.9,-1.6,-10.6,-0.3
15,Hilton Armstrong\armsthi01,29,15,97,17.0,.480,.000,.842,21.8,31.0,26.5,7.1,2.1,3.1,18.7,14.5,,0.1,0.2,0.3,.162,,-2.5,3.1,0.6,0.1
16,Ognjen Kuzmic\kuzmiog01,23,21,92,3.4,.420,.000,.846,12.1,12.8,12.5,2.9,1.6,3.3,35.9,13.3,,-0.2,0.1,0.0,-0.025,,-7.5,2.3,-5.2,-0.1
17,MarShon Brooks\brookma01,25,7,15,24.3,.440,.154,.308,7.4,28.6,18.2,0.0,3.3,0.0,0.0,43.3,,0.0,0.0,0.0,.087,,-7.8,-10.6,-18.4,-0.1
18,Dewayne Dedmon\dedmode01,24,4,6,-5.1,.266,.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,,0.0,0.0,0.0,-0.107,,-10.1,-3.1,-13.3
