Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,LeBron James\jamesle01,33,82,3026,28.6,.621,.257,.336,3.7,22.3,13.1,44.4,1.9,2.0,16.1,31.6,,11.0,3.0,14.0,.221,,7.6,2.0,9.6,8.9
2,J.R. Smith\smithjr01,32,80,2244,8.4,.534,.640,.094,1.5,10.1,5.9,8.6,1.5,0.4,11.6,13.8,,0.6,0.9,1.4,.031,,-0.6,-1.0,-1.7,0.2
3,Jeff Green\greenje02,31,78,1828,14.8,.587,.275,.379,3.7,11.2,7.6,8.0,1.1,1.6,9.4,19.3,,3.1,0.8,3.9,.103,,-0.2,-1.7,-1.9,0.1
4,Kevin Love\loveke01,29,59,1651,22.4,.614,.453,.365,7.0,29.8,18.6,9.8,1.3,1.2,9.6,25.1,,4.7,1.6,6.4,.185,,2.7,-1.5,1.3,1.4
5,Kyle Korver\korveky01,36,73,1574,13.4,.652,.777,.149,0.7,10.9,5.9,8.0,1.0,1.5,9.6,16.0,,2.8,0.6,3.4,.104,,2.2,-2.0,0.1,0.9
6,Jae Crowder\crowdja01,27,53,1346,10.2,.545,.503,.245,3.5,10.8,7.2,6.0,1.5,0.8,9.2,15.1,,1.1,0.6,1.7,.059,,-0.6,-1.2,-1.8,0.1
7,Tristan Thompson\thomptr01,26,53,1072,13.6,.569,.000,.336,13.4,23.3,18.4,4.3,0.7,1.3,11.8,12.6,,1.8,0.7,2.5,.113,,-1.6,-0.9,-2.5,-0.1
8,Dwyane Wade\wadedw01,36,46,1069,15.9,.519,.161,.308,4.2,14.7,9.5,23.3,1.9,2.5,15.7,24.3,,0.4,0.9,1.3,.057,,-1.6,0.3,-1.4,0.2
9,Jose Calderon\caldejo01,36,57,914,11.3,.643,.524,.162,1.7,8.5,5.2,17.4,1.4,0.2,17.1,11.6,,1.5,0.3,1.8,.095,,0.1,-2.0,-1.9,0.0
10,Cedi Osman\osmande01,22,61,672,11.0,.577,.468,.247,3.2,16.6,10.0,8.7,1.6,0.4,13.4,15.7,,0.5,0.4,0.9,.064,,-1.4,-1.5,-2.9,-0.2
11,George Hill\hillge01,31,24,669,12.2,.551,.412,.219,3.4,7.3,5.4,14.0,1.6,1.9,12.0,15.4,,0.8,0.3,1.1,.077,,0.0,-0.6,-0.6,0.2
12,Jordan Clarkson\clarkjo01,25,28,632,15.4,.565,.376,.202,2.3,7.9,5.1,12.0,1.5,0.4,9.3,24.1,,0.8,0.2,1.0,.073,,0.4,-3.5,-3.1,-0.2
13,Channing Frye\fryech01,34,44,545,13.9,.604,.533,.089,2.1,20.3,11.3,7.5,1.5,1.9,8.8,15.6,,0.7,0.5,1.2,.104,,-0.5,-0.8,-1.3,0.1
14,Rodney Hood\hoodro01,25,21,532,12.7,.533,.357,.161,1.7,9.5,5.7,8.4,1.4,0.8,3.2,18.3,,0.6,0.2,0.8,.074,,-0.4,-2.3,-2.7,-0.1
15,Larry Nance\nancela02,25,24,499,21.5,.585,.050,.313,12.1,25.5,18.9,7.6,2.8,3.1,5.2,17.0,,1.4,0.7,2.1,.206,,0.8,1.7,2.6,0.6
16,Isaiah Thomas\thomais02,28,15,406,12.3,.493,.448,.351,2.0,6.5,4.3,25.1,1.1,0.4,15.5,28.9,,-0.1,0.1,-0.1,-0.008,,-1.4,-4.4,-5.8,-0.4
17,Derrick Rose\rosede01,29,16,308,11.6,.523,.182,.311,3.7,6.8,5.3,13.0,0.5,1.1,15.7,25.6,,-0.1,0.0,-0.1,-0.014,,-3.9,-3.8,-7.7,-0.4
18,Iman Shumpert\shumpim01,27,14,276,6.4,.480,.448,.259,2.9,13.6,8.3,8.1,1.6,1.2,19.9,12.9,,-0.2,0.2,0.0,-0.006,,-3.9,-0.1,-4.0,-0.1
19,Ante Zizic\zizican01,21,32,214,24.2,.746,.000,.433,12.8,18.6,15.7,3.8,0.5,5.2,12.1,18.8,,0.9,0.2,1.0,.231,,1.3,-1.2,0.1,0.1
20,John Holland\hollajo02,29,24,174,5.9,.417,.610,.220,3.9,11.4,7.7,3.9,2.0,1.0,11.0,18.5,,-0.3,0.1,-0.2,-0.050,,-4.7,-2.6,-7.3,-0.2
21,London Perrantes\perralo01,23,14,66,0.7,.230,.231,.385,1.7,5.0,3.4,9.4,1.5,1.3,6.2,10.9,,-0.1,0.0,-0.1,-0.086,,-7.5,-1.3,-8.7,-0.1
22,Kendrick Perkins\perkike01,33,1,15,8.4,.521,.000,1.000,0.0,7.4,3.7,17.3,3.3,0.0,25.8,11.4,,0.0,0.0,0.0,.026,,-4.9,-0.8,-5.7,0.0
