Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Jayson Tatum\tatumja01,19,80,2438,15.3,.586,.290,.309,2.3,15.6,9.0,8.3,1.7,2.0,10.7,19.5,,3.0,4.0,7.1,.139,,-0.5,1.5,1.0,1.8
2,Al Horford\horfoal01,31,72,2277,17.6,.575,.300,.159,5.0,20.2,12.7,23.6,0.9,2.9,14.1,18.4,,4.0,3.8,7.8,.165,,1.1,2.9,4.0,3.5
3,Jaylen Brown\brownja02,21,70,2152,13.6,.562,.381,.290,3.4,14.0,8.8,8.5,1.6,1.0,12.0,21.4,,1.2,3.2,4.5,.100,,-0.6,0.4,-0.2,1.0
4,Terry Rozier\roziete01,23,80,2068,15.1,.520,.503,.186,3.4,16.3,9.9,17.5,1.9,0.8,8.5,20.4,,2.2,3.4,5.6,.130,,0.8,1.0,1.8,2.0
5,Kyrie Irving\irvinky01,25,60,1931,25.0,.610,.374,.240,1.9,10.8,6.4,30.7,1.7,0.7,10.4,31.0,,6.3,2.7,8.9,.222,,6.9,-0.7,6.2,4.0
6,Marcus Smart\smartma01,23,54,1614,10.8,.479,.483,.258,3.0,9.8,6.4,23.7,2.2,1.2,18.4,19.4,,-0.6,2.5,1.9,.056,,-1.6,1.1,-0.5,0.6
7,Aron Baynes\baynear01,31,81,1485,12.0,.502,.047,.175,9.7,22.1,16.0,9.6,0.7,2.9,14.3,16.8,,0.5,2.5,3.0,.097,,-3.8,2.1,-1.7,0.1
8,Marcus Morris\morrima03,28,54,1447,14.5,.541,.383,.252,3.3,18.4,10.9,8.1,1.2,0.7,8.7,23.0,,1.1,2.2,3.2,.108,,-1.0,-0.6,-1.7,0.1
9,Semi Ojeleye\ojelese01,23,73,1150,4.6,.473,.665,.218,3.6,11.6,7.7,2.4,0.9,0.3,10.8,9.0,,-0.2,1.3,1.2,.048,,-3.6,0.1,-3.5,-0.4
10,Daniel Theis\theisda01,25,63,936,16.1,.616,.249,.348,10.7,21.2,16.0,9.1,1.6,4.3,17.2,15.5,,1.6,1.9,3.5,.178,,-0.8,3.4,2.6,1.1
11,Shane Larkin\larkish01,25,54,775,10.3,.491,.393,.169,2.1,10.7,6.5,18.5,1.9,0.2,12.3,15.5,,0.3,1.1,1.4,.087,,-2.3,0.2,-2.1,0.0
12,Abdel Nader\naderab01,24,48,522,5.1,.439,.436,.262,2.8,12.0,7.4,7.1,1.4,1.6,17.0,17.1,,-0.9,0.8,-0.1,-0.014,,-5.9,0.3,-5.6,-0.5
13,Greg Monroe\monrogr01,27,26,496,23.0,.580,.000,.348,11.9,24.4,18.2,20.5,2.8,2.9,17.4,24.9,,0.8,1.1,2.0,.193,,0.2,4.3,4.5,0.8
14,Guerschon Yabusele\yabusgu01,22,33,235,12.3,.559,.607,.361,8.0,16.1,12.1,10.0,0.9,1.8,14.5,15.7,,0.3,0.3,0.6,.122,,-1.0,0.2,-0.7,0.1
15,Jabari Bird\birdja01,23,13,115,12.1,.615,.269,.500,5.8,12.2,9.0,10.5,1.3,0.7,20.1,15.4,,0.1,0.2,0.2,.098,,-2.3,0.1,-2.1,0.0
16,Kadeem Allen\allenka01,25,18,107,2.6,.366,.500,.409,4.1,7.1,5.6,15.2,1.4,1.6,25.7,14.6,,-0.2,0.1,-0.1,-0.038,,-6.7,0.3,-6.4,-0.1
17,Jonathan Gibson\gibsojo01,30,4,40,25.4,.739,.522,.000,0.0,8.1,4.1,22.6,0.0,0.0,11.5,29.0,,0.1,0.0,0.2,.195,,7.2,-5.3,1.9,0.0
18,Xavier Silas\silasxa01,30,2,7,-4.9,.000,.667,.000,15.8,15.4,15.6,0.0,7.1,0.0,0.0,19.1,,-0.1,0.0,0.0,-0.250,,-12.6,-0.8,-13.4,0.0
19,Jarell Eddie\eddieja01,26,2,6,4.0,.000,1.000,.000,0.0,18.0,9.1,0.0,8.3,0.0,0.0,7.4,,0.0,0.0,0.0,-0.026,,-8.6,5.1,-3.5,0.0
20,Gordon Hayward\haywago01,27,1,5,7.3,.500,.500,.000,0.0,21.6,10.9,0.0,0.0,0.0,0.0,17.9,,0.0,0.0,0.0,.056,,-5.9,-6.1,-12.0,0.0
