Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Joe Johnson\johnsjo02,33,80,2791,14.1,.523,.329,.172,2.1,13.3,7.7,17.1,1.1,0.4,11.1,20.3,,2.6,1.5,4.1,.070,,0.9,-0.7,0.2,1.5
2,Jarrett Jack\jackja01,31,80,2241,14.6,.522,.179,.278,1.0,11.3,6.1,27.3,1.7,0.5,17.2,22.6,,1.1,1.4,2.6,.055,,-0.5,-1.0,-1.5,0.3
3,Deron Williams\willide01,30,68,2114,15.7,.504,.307,.313,1.5,11.0,6.3,33.7,1.6,0.6,14.9,22.3,,2.3,1.3,3.6,.083,,1.3,-1.2,0.1,1.1
4,Brook Lopez\lopezbr01,26,72,2100,22.7,.558,.010,.278,11.5,17.1,14.3,4.5,1.1,4.8,8.6,26.3,,4.7,2.2,7.0,.159,,0.5,-0.3,0.2,1.1
5,Bojan Bogdanovic\bogdabo02,25,78,1854,11.6,.562,.444,.184,3.0,9.8,6.4,5.8,0.9,0.4,11.1,17.2,,1.7,0.7,2.4,.062,,0.0,-1.9,-1.8,0.1
6,Alan Anderson\anderal01,32,74,1744,10.6,.563,.477,.230,2.0,11.1,6.6,7.2,1.7,0.2,11.0,14.2,,1.7,1.1,2.7,.075,,0.0,-0.5,-0.5,0.6
7,Mason Plumlee\plumlma01,24,82,1743,18.0,.570,.006,.648,11.3,21.6,16.5,7.0,1.9,2.9,14.4,19.2,,2.5,2.3,4.8,.131,,-0.5,1.4,0.8,1.2
8,Mirza Teletovic\teletmi01,29,40,892,10.7,.500,.605,.144,3.4,20.9,12.2,8.1,0.8,1.4,13.5,20.1,,-0.3,0.8,0.5,.026,,-1.4,-1.1,-2.6,-0.1
9,Kevin Garnett\garneke01,38,42,854,14.8,.486,.022,.149,6.1,31.3,18.7,13.0,2.5,1.2,13.3,18.1,,0.2,1.4,1.6,.089,,-2.8,2.5,-0.4,0.3
10,Thaddeus Young\youngth01,26,28,829,17.1,.539,.153,.217,7.1,15.4,11.2,8.0,2.4,0.8,10.5,22.0,,0.8,0.8,1.6,.095,,0.4,0.0,0.3,0.5
11,Markel Brown\brownma02,23,47,781,9.1,.459,.305,.271,2.3,13.0,7.7,7.4,2.1,1.2,10.3,15.3,,-0.2,0.7,0.5,.031,,-3.0,0.3,-2.7,-0.1
12,Sergey Karasev\karasse01,21,33,555,10.5,.508,.403,.284,4.5,8.9,6.7,12.3,2.1,0.1,13.7,14.4,,0.3,0.4,0.7,.061,,-0.7,-0.5,-1.2,0.1
13,Cory Jefferson\jeffeco01,24,50,531,13.2,.480,.090,.323,10.0,20.6,15.3,4.8,1.0,3.2,9.5,18.1,,0.2,0.6,0.8,.071,,-3.3,-0.4,-3.7,-0.2
14,Jerome Jordan\jordaje01,28,44,383,16.8,.609,.000,.468,15.3,15.5,15.4,5.3,1.1,3.1,16.3,16.1,,0.9,0.3,1.2,.156,,-0.2,0.0,-0.2,0.2
15,Darius Morris\morrida01,24,38,299,6.7,.377,.311,.085,2.6,7.5,5.1,24.7,1.6,0.0,16.0,20.0,,-0.5,0.1,-0.4,-0.068,,-4.4,-2.8,-7.2,-0.4
16,Earl Clark\clarkea01,27,10,93,6.7,.425,.467,.133,1.2,26.5,13.9,5.0,1.7,3.5,15.9,18.5,,-0.2,0.1,-0.1,-0.037,,-6.6,0.5,-6.1,-0.1
17,Jorge Gutierrez\gutiejo01,26,10,44,10.9,.522,.071,.214,0.0,17.8,8.9,26.0,1.2,0.0,16.4,19.0,,0.0,0.0,0.1,.059,,-3.0,-1.7,-4.6,0.0
18,Brandon Davies\daviebr01,23,7,44,8.5,.405,.222,.222,7.7,17.8,12.7,7.2,1.2,5.5,16.8,24.6,,-0.1,0.1,-0.1,-0.069,,-7.1,0.2,-6.9,-0.1
19,Andrei Kirilenko\kirilan01,33,7,36,2.8,.222,.000,.800,6.2,18.6,12.5,3.6,1.4,0.0,12.9,9.8,,-0.1,0.0,0.0,-0.058,,-8.1,-0.2,-8.3,-0.1
