Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,DeMar DeRozan\derozde01,24,79,3017,18.4,.532,.149,.448,2.0,11.3,6.6,18.9,1.5,0.7,9.5,28.0,,5.8,3.0,8.8,.141,,1.4,-0.7,0.7,2.0
2,Kyle Lowry\lowryky01,27,79,2862,20.1,.567,.463,.356,3.6,11.5,7.5,34.7,2.2,0.4,13.4,22.9,,8.4,3.3,11.7,.197,,5.8,0.1,5.9,5.7
3,Jonas Valanciunas\valanjo01,21,81,2282,16.1,.579,.001,.385,11.5,25.1,18.2,4.2,0.5,2.5,14.7,18.5,,3.5,3.2,6.7,.141,,-1.6,0.2,-1.4,0.3
4,Amir Johnson\johnsam01,26,77,2214,15.4,.592,.108,.234,9.0,17.6,13.3,8.7,1.3,3.2,15.4,16.4,,3.2,3.1,6.3,.136,,0.2,2.4,2.6,2.6
5,Terrence Ross\rosste01,22,81,2159,12.0,.553,.543,.130,2.3,11.3,6.8,6.1,1.5,1.0,10.0,18.6,,2.0,2.2,4.2,.094,,0.6,-0.7,-0.1,1.0
6,Greivis Vasquez\vasqugr01,27,61,1314,14.2,.537,.470,.150,1.3,11.1,6.2,29.5,1.0,0.2,15.7,22.2,,1.6,1.1,2.6,.096,,1.3,-2.2,-0.8,0.4
7,John Salmons\salmojo01,34,60,1281,7.6,.472,.409,.152,1.1,9.6,5.3,12.1,1.4,0.7,11.2,12.6,,0.2,1.2,1.4,.052,,-2.2,0.1,-2.0,0.0
8,Patrick Patterson\pattepa01,24,48,1118,16.2,.559,.305,.150,8.6,16.8,12.7,9.5,2.0,2.4,11.1,17.9,,1.8,1.6,3.4,.147,,1.2,1.7,2.8,1.4
9,Tyler Hansbrough\hansbty01,28,64,978,14.2,.562,.010,.944,14.2,20.0,17.1,2.7,1.5,1.6,14.5,15.1,,1.7,1.4,3.0,.149,,-1.7,-0.2,-1.8,0.0
10,Rudy Gay\gayru01,27,18,639,14.7,.468,.176,.263,5.3,19.1,12.1,11.5,2.3,2.9,13.6,30.8,,-0.8,1.1,0.3,.021,,-3.2,1.1,-2.1,0.0
11,Chuck Hayes\hayesch01,30,45,575,9.6,.467,.010,.184,9.9,23.2,16.5,7.5,2.1,1.4,19.7,10.4,,0.1,0.9,1.1,.088,,-3.4,2.7,-0.7,0.2
12,Steve Novak\novakst01,30,54,540,11.1,.599,.836,.041,1.7,10.8,6.3,3.8,1.2,0.6,3.3,12.9,,1.0,0.5,1.4,.127,,1.1,-1.7,-0.5,0.2
13,Landry Fields\fieldla01,25,30,322,8.6,.443,.075,.328,5.4,16.0,10.7,9.3,1.6,0.7,12.5,12.4,,0.0,0.4,0.4,.057,,-3.9,0.9,-2.9,-0.1
14,Nando De Colo\decolna01,26,21,193,12.9,.495,.367,.217,4.8,12.1,8.5,26.9,1.9,1.2,17.6,18.8,,0.2,0.2,0.4,.098,,-0.7,-0.2,-0.9,0.1
15,Dwight Buycks\buyckdw01,24,14,146,7.2,.414,.354,.188,3.2,15.2,9.2,10.6,2.9,0.0,16.1,19.3,,-0.2,0.2,0.0,-0.009,,-4.8,0.2,-4.5,-0.1
16,Julyan Stone\stoneju01,25,21,120,6.6,.491,.471,.176,1.9,17.6,9.7,14.5,1.3,0.0,21.4,8.8,,0.0,0.1,0.2,.061,,-3.5,0.5,-3.0,0.0
17,D.J. Augustin\augusdj01,26,10,82,1.2,.394,.458,.250,0.0,5.7,2.8,18.4,0.6,0.0,25.3,19.8,,-0.2,0.0,-0.2,-0.112,,-7.4,-3.7,-11.2,-0.2
18,Quincy Acy\acyqu01,23,7,61,17.2,.542,.357,.571,9.5,19.2,14.3,10.1,3.4,3.9,10.2,14.5,,0.1,0.1,0.2,.188,,0.5,3.7,4.1,0.1
19,Austin Daye\dayeau01,25,8,33,2.4,.279,.615,.231,7.0,17.8,12.4,9.2,0.0,0.0,0.0,19.7,,-0.1,0.0,0.0,-0.067,,-5.0,-3.6,-8.6,-0.1
20,Aaron Gray\grayaa01,29,4,20,5.7,.644,.000,.667,17.4,29.3,23.3,23.1,0.0,0.0,50.8,17.9,,0.0,0.0,0.0,-0.007,,-4.7,0.7,-4.0,0.0
