Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,DeAndre Jordan\jordade01,25,82,2870,18.2,.630,.000,.726,13.3,29.3,21.6,3.7,1.4,5.4,15.3,12.4,,5.3,5.8,11.1,.186,,-0.1,4.2,4.1,4.4
2,Blake Griffin\griffbl01,24,80,2863,23.9,.583,.032,.496,7.7,21.2,14.7,19.2,1.6,1.4,11.9,29.0,,8.1,4.1,12.2,.205,,3.0,1.6,4.6,4.8
3,Chris Paul\paulch01,28,62,2171,25.9,.580,.244,.397,2.0,11.4,6.9,48.9,3.5,0.1,12.4,23.7,,9.0,3.2,12.2,.270,,6.8,0.6,7.4,5.2
4,Jamal Crawford\crawfja01,33,69,2094,17.3,.556,.441,.318,1.9,6.4,4.2,17.4,1.4,0.4,10.5,27.2,,3.8,1.5,5.3,.122,,2.7,-2.6,0.2,1.2
5,Darren Collison\collida01,26,80,2069,16.2,.575,.272,.323,2.6,7.3,5.0,21.9,2.2,0.6,14.3,19.7,,3.8,2.0,5.9,.136,,1.4,-0.4,1.0,1.6
6,Matt Barnes\barnema02,33,63,1735,12.0,.552,.537,.171,4.0,14.4,9.3,10.6,1.6,1.2,13.0,16.6,,1.5,2.0,3.5,.097,,0.7,0.8,1.5,1.5
7,Jared Dudley\dudleja01,28,74,1729,8.9,.541,.503,.130,2.4,7.7,5.1,8.6,1.2,0.4,10.6,13.5,,1.2,1.2,2.4,.068,,-0.3,-0.4,-0.8,0.5
8,J.J. Redick\redicjj01,29,35,987,16.6,.598,.465,.266,1.0,7.1,4.2,12.6,1.4,0.2,8.6,21.8,,2.3,0.7,3.0,.147,,2.9,-2.1,0.8,0.7
9,Willie Green\greenwi01,32,55,869,7.1,.477,.446,.125,1.6,8.2,5.0,8.3,1.3,1.0,10.6,16.3,,-0.2,0.7,0.5,.028,,-2.6,-0.8,-3.4,-0.3
10,Ryan Hollins\holliry01,29,61,482,11.9,.730,.000,.778,7.4,13.1,10.4,2.4,0.9,4.9,23.1,11.5,,0.7,0.6,1.3,.126,,-2.0,1.7,-0.3,0.2
11,Reggie Bullock\bullore01,22,43,395,6.7,.460,.603,.074,3.2,11.7,7.6,4.3,1.1,0.2,9.4,15.4,,-0.2,0.3,0.2,.019,,-2.9,-1.8,-4.7,-0.3
12,Hedo Turkoglu\turkohe01,34,38,392,11.3,.492,.459,.165,3.2,21.4,12.6,11.9,2.4,2.0,12.0,15.0,,0.1,0.7,0.8,.095,,-1.9,2.1,0.2,0.2
13,Glen Davis\davisgl01,28,23,308,10.3,.527,.012,.284,7.8,16.7,12.4,3.3,1.9,1.7,15.7,15.5,,0.1,0.4,0.5,.079,,-3.8,0.6,-3.2,-0.1
14,Antawn Jamison\jamisan01,37,22,248,7.8,.408,.446,.272,4.2,19.9,12.3,4.1,1.8,0.9,6.4,19.6,,-0.3,0.4,0.1,.019,,-4.6,-1.4,-6.0,-0.2
15,Danny Granger\grangda01,30,12,194,12.6,.532,.405,.167,4.2,11.6,8.0,6.6,0.8,1.6,10.0,22.8,,0.1,0.2,0.3,.070,,-1.1,-2.3,-3.4,-0.1
16,Byron Mullens\mulleby01,24,27,167,7.8,.503,.609,.094,4.8,16.1,10.6,5.5,1.8,1.4,16.3,21.1,,-0.2,0.2,0.0,.012,,-2.8,-1.3,-4.1,-0.1
17,Stephen Jackson\jacksst02,35,9,107,0.1,.270,.538,.154,2.2,8.0,5.2,6.2,2.8,0.7,17.8,13.9,,-0.3,0.1,-0.2,-0.099,,-6.8,0.9,-5.9,-0.1
18,Darius Morris\morrida01,23,10,54,1.5,.324,.538,.154,0.0,9.9,5.1,12.5,1.9,0.0,12.6,13.0,,-0.1,0.1,0.0,-0.041,,-5.6,-0.6,-6.2,-0.1
19,Sasha Vujacic\vujacsa01,29,2,10,1.5,.500,.400,.000,0.0,32.2,16.7,0.0,5.0,0.0,37.5,35.3,,-0.1,0.0,-0.1,-0.289,,-16.7,-3.4,-20.1,0.0
20,Maalik Wayns\waynsma01,22,2,9,19.3,.500,.000,.000,0.0,23.9,12.3,31.7,11.1,0.0,0.0,9.8,,0.0,0.0,0.1,.313,,2.0,9.2,11.2,0.0
