Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Devin Booker\bookede01,20,78,2730,14.6,.531,.283,.308,1.8,8.3,5.0,16.3,1.3,0.6,12.9,28.6,,1.3,0.6,2.0,.035,,0.4,-2.7,-2.3,-0.2
2,Eric Bledsoe\bledser01,27,66,2176,20.5,.563,.300,.443,2.5,13.8,8.0,31.1,2.0,1.2,15.3,28.1,,4.0,1.4,5.3,.118,,3.7,-0.4,3.3,2.9
3,T.J. Warren\warretj01,23,66,2048,15.6,.539,.120,.189,6.5,11.7,9.0,5.8,1.8,1.5,6.1,19.2,,3.0,1.1,4.1,.096,,0.2,-0.5,-0.3,0.9
4,Marquese Chriss\chrisma01,19,82,1743,12.3,.529,.354,.286,5.8,16.1,10.8,5.2,1.8,3.2,13.2,19.7,,0.3,1.5,1.8,.050,,-1.6,0.0,-1.6,0.2
5,P.J. Tucker\tuckepj01,31,57,1627,10.6,.517,.384,.218,6.1,17.0,11.4,6.1,2.5,0.7,11.8,11.3,,1.0,1.3,2.4,.069,,-0.7,1.5,0.8,1.2
6,Alex Len\lenal01,23,77,1560,15.0,.553,.026,.449,10.6,25.3,17.8,4.2,1.2,5.1,15.5,17.6,,1.2,1.7,3.0,.091,,-3.0,1.3,-1.7,0.1
7,Jared Dudley\dudleja01,31,64,1362,10.6,.579,.587,.188,2.4,15.9,9.0,12.5,1.5,0.9,16.3,13.8,,1.1,0.7,1.8,.064,,-0.1,-0.1,-0.3,0.6
8,Tyson Chandler\chandty01,34,47,1298,16.6,.703,.000,.544,12.5,33.2,22.6,3.3,1.2,1.5,18.7,11.2,,2.7,1.3,4.1,.151,,-0.7,0.3,-0.3,0.5
9,Brandon Knight\knighbr03,25,54,1140,12.4,.502,.265,.293,2.3,9.1,5.6,17.8,1.1,0.4,12.9,25.0,,0.1,0.2,0.3,.015,,-1.4,-3.0,-4.5,-0.7
10,Tyler Ulis\ulisty01,21,61,1123,13.0,.474,.181,.162,1.9,7.5,4.6,30.5,2.0,0.4,14.1,20.3,,0.3,0.4,0.7,.029,,-1.5,-2.5,-4.0,-0.6
11,Leandro Barbosa\barbole01,34,67,963,11.5,.509,.250,.115,1.6,10.3,5.9,13.0,1.5,0.7,10.4,20.0,,0.3,0.4,0.6,.031,,-2.0,-2.1,-4.1,-0.5
12,Alan Williams\willial03,24,47,708,19.5,.547,.004,.419,14.0,31.2,22.4,5.2,1.8,3.7,10.5,20.9,,1.1,0.9,2.1,.142,,-1.8,0.1,-1.7,0.1
13,Dragan Bender\bendedr01,19,43,574,5.3,.440,.627,.068,4.2,15.6,9.7,5.5,0.8,3.1,16.2,14.4,,-0.7,0.3,-0.3,-0.029,,-4.0,-0.3,-4.3,-0.3
14,Derrick Jones\jonesde02,19,32,545,12.0,.604,.091,.339,7.6,8.2,7.9,3.1,1.2,1.9,8.6,11.7,,0.9,0.2,1.1,.098,,-0.5,-0.6,-1.1,0.1
15,Ronnie Price\pricero01,33,14,134,5.9,.272,.708,.167,2.4,6.7,4.5,16.9,3.9,0.6,10.4,9.0,,-0.1,0.1,0.0,.002,,-3.2,0.8,-2.4,0.0
16,Jarell Eddie\eddieja01,25,5,62,9.7,.523,.842,.474,1.7,10.8,6.1,0.0,0.8,0.0,4.2,16.2,,0.1,0.0,0.1,.054,,-1.5,-5.9,-7.3,-0.1
17,Elijah Millsap\millsel01,29,2,23,-3.4,.190,.286,.286,13.8,14.6,14.2,5.6,0.0,0.0,20.2,18.0,,-0.1,0.0,-0.1,-0.233,,-10.0,-3.3,-13.2,-0.1
18,John Jenkins\jenkijo01,25,4,13,17.3,.595,.400,.400,0.0,8.6,4.2,11.5,0.0,0.0,0.0,18.9,,0.0,0.0,0.0,.167,,1.4,-5.5,-4.1,0.0
