Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Paul George\georgpa01,26,75,2689,20.2,.587,.368,.277,2.5,17.9,10.3,16.1,2.2,0.9,12.7,28.9,,3.9,3.1,7.1,.126,,3.1,-0.3,2.8,3.2
2,Jeff Teague\teaguje01,28,82,2657,19.2,.574,.277,.457,1.4,12.4,7.0,36.4,1.9,1.1,16.5,22.1,,5.7,2.4,8.1,.146,,2.4,-0.5,1.9,2.6
3,Myles Turner\turnemy01,20,81,2541,18.5,.585,.132,.349,6.2,19.6,13.0,6.6,1.5,5.9,9.5,19.5,,4.3,3.7,8.0,.151,,-0.3,2.6,2.4,2.8
4,Thaddeus Young\youngth01,28,74,2237,14.9,.562,.172,.125,6.7,15.7,11.2,8.4,2.5,1.1,11.6,16.4,,2.0,2.7,4.6,.100,,0.0,1.4,1.4,1.9
5,Monta Ellis\ellismo01,31,74,1998,9.9,.514,.242,.230,1.1,10.3,5.7,17.2,2.0,1.2,18.0,16.8,,-0.7,1.7,1.1,.026,,-2.5,0.2,-2.3,-0.2
6,C.J. Miles\milescj01,29,76,1776,13.8,.592,.632,.144,1.9,12.4,7.2,4.1,1.3,1.2,5.5,18.4,,2.7,1.4,4.0,.109,,1.6,-2.1,-0.5,0.7
7,Glenn Robinson\robingl02,23,69,1427,11.5,.564,.370,.225,4.5,14.7,9.7,4.7,1.4,1.2,9.1,12.8,,1.3,1.2,2.5,.085,,-1.2,-0.2,-1.3,0.2
8,Al Jefferson\jeffeal01,32,66,931,18.9,.526,.002,.180,9.2,24.2,16.8,11.0,1.0,1.5,6.1,26.1,,1.2,1.1,2.3,.119,,-1.5,-1.5,-3.1,-0.2
9,Aaron Brooks\brookaa01,32,65,894,9.5,.507,.427,.133,2.3,6.3,4.3,20.7,1.4,0.9,17.2,19.2,,-0.2,0.5,0.3,.016,,-2.1,-2.5,-4.6,-0.6
10,Lavoy Allen\allenla01,27,61,871,11.6,.485,.006,.196,13.7,14.5,14.1,9.1,1.0,2.4,13.7,10.9,,0.9,0.8,1.7,.093,,-1.5,1.3,-0.3,0.4
11,Rodney Stuckey\stuckro01,30,39,696,9.5,.483,.246,.439,1.0,12.4,6.8,17.7,1.2,0.0,15.4,22.2,,-0.5,0.4,-0.1,-0.006,,-3.8,-2.2,-6.0,-0.7
12,Kevin Seraphin\serapke01,27,49,559,14.4,.559,.010,.111,8.3,20.0,14.3,6.7,0.6,3.1,12.3,19.0,,0.4,0.6,1.0,.082,,-3.1,-0.5,-3.6,-0.2
13,Rakeem Christmas\chrisra01,25,29,219,10.4,.529,.000,.674,13.5,15.2,14.4,2.5,0.7,2.4,12.5,13.1,,0.3,0.2,0.5,.099,,-3.0,-1.2,-4.2,-0.1
14,Joe Young\youngjo01,24,33,135,11.4,.433,.319,.208,0.8,13.1,7.1,18.0,1.5,0.0,6.0,27.8,,-0.2,0.1,-0.1,-0.022,,-3.5,-3.8,-7.3,-0.2
15,Lance Stephenson\stephla01,26,6,132,10.3,.474,.182,.068,0.9,19.3,10.2,28.1,1.1,1.3,19.5,19.1,,-0.1,0.1,0.0,.012,,-4.0,-0.2,-4.2,-0.1
16,Georges Niang\niangge01,23,23,93,0.1,.285,.333,.056,2.4,17.9,10.3,7.5,1.6,0.0,11.9,20.2,,-0.4,0.1,-0.3,-0.168,,-9.9,-2.2,-12.0,-0.2
