Rk,,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,CJ McCollum\mccolcj01,24,80,2780,17.7,.544,.330,.158,1.8,8.3,5.0,21.6,1.7,0.6,11.4,27.1,,4.4,1.7,6.0,.104,,2.5,-2.0,0.4,1.7
2,Damian Lillard\lillada01,25,75,2676,22.2,.560,.414,.315,1.8,10.4,6.1,33.6,1.2,0.8,12.6,31.3,,7.7,1.4,9.2,.165,,5.9,-2.2,3.7,3.8
3,Al-Farouq Aminu\aminual01,25,82,2341,12.7,.533,.485,.217,4.5,18.6,11.5,8.8,1.5,1.8,13.2,16.9,,1.7,2.3,4.0,.082,,-0.4,0.7,0.2,1.3
4,Allen Crabbe\crabbal01,23,81,2105,12.2,.572,.420,.167,1.4,9.7,5.6,7.2,1.5,0.6,8.1,16.4,,3.1,1.2,4.3,.098,,0.4,-1.1,-0.7,0.7
5,Mason Plumlee\plumlma01,25,82,2084,17.2,.564,.008,.648,10.4,22.2,16.3,16.2,1.6,3.2,18.8,17.1,,3.4,2.7,6.1,.140,,-0.2,3.0,2.8,2.5
6,Ed Davis\davised01,26,81,1684,18.7,.616,.000,.605,14.4,24.2,19.3,7.7,1.7,3.3,13.0,12.7,,4.4,2.3,6.7,.192,,0.8,2.5,3.3,2.3
7,Maurice Harkless\harklma01,22,78,1457,13.3,.541,.341,.270,7.5,13.3,10.4,6.9,1.7,1.9,11.9,15.6,,1.6,1.3,2.9,.096,,-0.4,0.2,-0.2,0.7
8,Gerald Henderson\hendege02,28,72,1431,12.9,.526,.257,.276,2.3,13.7,8.0,8.2,1.4,1.0,10.3,20.2,,1.0,1.0,2.0,.068,,-1.9,-1.4,-3.3,-0.5
9,Meyers Leonard\leoname01,23,61,1333,11.3,.561,.524,.106,4.1,21.4,12.8,10.6,0.3,1.1,14.5,17.4,,1.2,1.0,2.2,.078,,-0.5,-1.0,-1.5,0.2
10,Noah Vonleh\vonleno01,20,78,1174,8.6,.471,.165,.183,8.4,19.8,14.1,3.7,1.2,1.7,14.3,13.0,,0.0,1.1,1.2,.047,,-4.0,0.0,-4.0,-0.6
11,Tim Frazier\fraziti01,25,35,272,4.7,.383,.283,.250,4.4,11.2,7.8,21.3,1.8,0.3,28.8,15.0,,-0.5,0.2,-0.3,-0.051,,-5.7,-0.6,-6.3,-0.3
12,Pat Connaughton\connapa01,23,34,143,4.6,.352,.429,.102,8.3,15.9,12.1,9.9,0.7,0.0,16.3,18.7,,-0.3,0.1,-0.2,-0.076,,-5.8,-2.4,-8.2,-0.2
13,Brian Roberts\roberbr01,30,21,137,13.7,.551,.300,.200,1.6,7.9,4.7,18.5,1.1,0.6,11.4,19.6,,0.2,0.1,0.3,.096,,-0.8,-3.3,-4.0,-0.1
14,Chris Kaman\kamanch01,33,16,112,11.1,.496,.093,.070,6.8,16.5,11.6,15.8,0.4,0.7,15.3,20.4,,0.0,0.1,0.1,.037,,-3.3,-1.9,-5.1,-0.1
15,Luis Montero\montelu01,22,12,42,-2.7,.337,.474,.211,0.0,10.3,5.2,3.5,0.0,0.0,16.2,25.7,,-0.2,0.0,-0.2,-0.238,,-11.0,-5.9,-16.9,-0.2
16,Cliff Alexander\alexacl01,20,8,36,11.6,.500,.000,.000,6.0,12.1,9.0,0.0,1.4,4.4,9.1,13.3,,0.0,0.0,0.0,.052,,-5.7,-1.3,-7.0,0.0
